insee_com,siren_epci,usage_2021,surfaces_ha
11127,200043776,P_a,1.00
11127,200043776,P_h,128.50
11127,200043776,P_m,343.00
11128,200071926,A_a,3.42448400
11128,200071926,A_h,15.80538625
11128,200071926,A_i,20.02012975
11128,200071926,C,462.75
11128,200071926,C_t,156.00
11128,200071926,C_ve,0.0000000000000000000000
11128,200071926,C_vi,16.7500000000000000000000
11128,200071926,F_c,23.00
11128,200071926,F_f,302.75
11128,200071926,F_m,4.00
11128,200071926,H_a,9.25
11128,200071926,O,0.50
11128,200071926,P_a,4.75
11128,200071926,P_h,112.50
11128,200071926,P_m,36.50
11129,200043776,A_a,12.18553875
11129,200043776,A_h,51.22901700
11129,200043776,A_i,78.33558600
11129,200043776,C,45.00
11129,200043776,C_t,77.25
11129,200043776,C_ve,0.2757009345794392523200
11129,200043776,C_vi,58.7242990654205607476800
11129,200043776,F_c,56.25
11129,200043776,F_f,189.00
11129,200043776,F_m,91.25
11129,200043776,H_a,6.75
11129,200043776,O,0.25
11129,200043776,P_a,5.50
11129,200043776,P_h,68.50
11129,200043776,P_m,317.75
11130,200043776,A_a,4.68408050
11130,200043776,A_h,25.76250000
11130,200043776,A_i,26.80341950
11130,200043776,C,132.25
11130,200043776,C_t,135.75
11130,200043776,C_ve,1.4166666666666666666550
11130,200043776,C_vi,2.8333333333333333333450
11130,200043776,F_c,328.75
11130,200043776,F_f,98.25
11130,200043776,F_m,195.00
11130,200043776,H_a,0.25
11130,200043776,P_a,2.00
11130,200043776,P_h,464.50
11130,200043776,P_m,35.75
11131,200043776,A_a,4.27500000
11131,200043776,A_h,20.42500000
11131,200043776,A_i,13.30000000
11131,200043776,C,79.50
11131,200043776,C_t,86.50
11131,200043776,C_ve,9.6574074074074074074100
11131,200043776,C_vi,64.8425925925925925925900
11131,200043776,F_c,134.75
11131,200043776,F_f,372.00
11131,200043776,F_m,101.00
11131,200043776,H_a,0.25
11131,200043776,O,0.25
11131,200043776,P_a,6.25
11131,200043776,P_h,101.75
11131,200043776,P_m,193.50
11132,200035863,A_a,6.87751675
11132,200035863,A_h,49.24258950
11132,200035863,A_i,83.62989375
11132,200035863,C,217.25
11132,200035863,C_t,245.75
11132,200035863,C_ve,15.2456688440783868216425
11132,200035863,C_vi,960.7543311559216131783575
11132,200035863,F_c,919.25
11132,200035863,F_f,95.50
11132,200035863,F_m,104.00
11132,200035863,H_a,17.00
11132,200035863,O,5.75
11132,200035863,P_a,39.50
11132,200035863,P_h,65.50
11132,200035863,P_m,58.75
11133,200035715,A_a,1.30000000
11133,200035715,A_h,5.63332900
11133,200035715,A_i,6.06667100
11133,200035715,C,17.25
11133,200035715,C_t,9.50
11133,200035715,C_ve,1.300
11133,200035715,C_vi,5.200
11133,200035715,F_c,54.00
11133,200035715,F_f,906.25
11133,200035715,F_m,40.00
11133,200035715,H_a,3.25
11133,200035715,O,0.25
11133,200035715,P_a,1.75
11133,200035715,P_h,207.50
11133,200035715,P_m,150.00
11134,200035855,A_a,3.31035200
11134,200035855,A_h,4.68964800
11134,200035855,A_i,8.00000000
11134,200035855,C,270.75
11134,200035855,C_t,32.00
11134,200035855,C_ve,0.200
11134,200035855,C_vi,0.800
11134,200035855,F_f,46.50
11134,200035855,F_m,0.25
11134,200035855,H_a,0.75
11134,200035855,P_a,0.75
11134,200035855,P_h,0.75
11135,200043776,A_a,0.45312500
11135,200043776,A_h,1.13281250
11135,200043776,A_i,5.66406250
11135,200043776,C,4.25
11135,200043776,C_vi,0.25
11135,200043776,F_c,507.75
11135,200043776,F_f,298.25
11135,200043776,F_m,356.00
11135,200043776,P_a,0.50
11135,200043776,P_h,242.75
11135,200043776,P_m,166.00
11136,200035707,A_a,25.99077400
11136,200035707,A_h,65.54173600
11136,200035707,A_i,54.46749000
11136,200035707,C,1515.25
11136,200035707,C_t,377.75
11136,200035707,C_ve,1.7836676217765042980250
11136,200035707,C_vi,101.9663323782234957019750
11136,200035707,F_c,8.75
11136,200035707,F_f,182.50
11136,200035707,F_m,30.25
11136,200035707,H_a,8.00
11136,200035707,P_a,2.00
11136,200035707,P_h,57.25
11136,200035707,P_m,66.75
11137,200035863,A_a,0.93103200
11137,200035863,A_h,7.75861200
11137,200035863,A_i,9.31033800
11137,200035863,C,26.25
11137,200035863,C_t,3.25
11137,200035863,C_ve,0.0000000000000000000000
11137,200035863,C_vi,7.0000000000000000000000
11137,200035863,F_c,0.25
11137,200035863,F_f,820.00
11137,200035863,F_m,6.50
11137,200035863,P_a,5.00
11137,200035863,P_h,27.25
11137,200035863,P_m,115.50
11138,200035855,A_a,8.54830875
11138,200035855,A_h,35.65847775
11138,200035855,A_i,40.54321350
11138,200035855,C,354.25
11138,200035855,C_t,74.25
11138,200035855,C_ve,6.050
11138,200035855,C_vi,2.200
11138,200035855,F_f,55.25
11138,200035855,F_m,21.50
11138,200035855,H_a,0.50
11138,200035855,P_a,1.00
11138,200035855,P_h,19.25
11138,200035855,P_m,113.00
11139,200035707,A_a,3.47701750
11139,200035707,A_h,6.95403500
11139,200035707,A_i,17.06897500
11139,200035707,C,328.25
11139,200035707,C_t,108.75
11139,200035707,C_ve,0.0000000000000000000000
11139,200035707,C_vi,89.0000000000000000000000
11139,200035707,F_f,119.25
11139,200035707,F_m,5.50
11139,200035707,P_a,0.25
11139,200035707,P_h,58.00
11139,200035707,P_m,17.00
11140,200035863,A_a,5.47822800
11140,200035863,A_h,44.37392400
11140,200035863,A_i,76.14784800
11140,200035863,C,204.25
11140,200035863,C_t,172.25
11140,200035863,C_ve,11.3110766045548654242500
11140,200035863,C_vi,388.4389233954451345757500
11140,200035863,F_c,421.50
11140,200035863,F_f,57.50
11140,200035863,F_m,71.50
11140,200035863,H_a,20.00
11140,200035863,O,0.25
11140,200035863,P_a,40.50
11140,200035863,P_h,33.75
11140,200035863,P_m,65.25
11141,200035707,A_a,4.33585425
11141,200035707,A_h,9.94695975
11141,200035707,A_i,10.96716075
11141,200035707,C,421.50
11141,200035707,C_t,58.75
11141,200035707,C_ve,0.0000000000000000000000
11141,200035707,C_vi,67.2500000000000000000000
11141,200035707,F_c,3.00
11141,200035707,F_f,25.25
11141,200035707,F_m,4.50
11141,200035707,H_a,2.25
11141,200035707,P_a,0.50
11141,200035707,P_h,1.75
11141,200035707,P_m,0.75
11142,200071926,A_a,5.08719750
11142,200071926,A_h,10.58140125
11142,200071926,A_i,10.58140125
11142,200071926,C,20.00
11142,200071926,C_t,15.75
11142,200071926,C_ve,0.0000000000000000000000
11142,200071926,C_vi,26.2500000000000000000000
11142,200071926,F_c,89.00
11142,200071926,F_f,1195.50
11142,200071926,F_m,286.75
11142,200071926,P_a,5.75
11142,200071926,P_h,110.00
11142,200071926,P_m,73.50
11143,200070365,A_a,3.46909125
11143,200070365,A_h,9.87358750
11143,200070365,A_i,10.40729750
11143,200070365,C,35.75
11143,200070365,C_t,6.75
11143,200070365,C_ve,0.0000000000000000000000
11143,200070365,C_vi,48.5000000000000000000000
11143,200070365,F_c,30.25
11143,200070365,F_f,929.75
11143,200070365,F_m,35.00
11143,200070365,O,0.50
11143,200070365,P_a,4.50
11143,200070365,P_h,12.00
11143,200070365,P_m,1293.00
11144,200070365,A_a,20.13941475
11144,200070365,A_h,68.80951350
11144,200070365,A_i,115.80127650
11144,200070365,C,92.75
11144,200070365,C_t,99.25
11144,200070365,C_ve,1.5163043478260869565750
11144,200070365,C_vi,416.9836956521739130434250
11144,200070365,F_c,164.75
11144,200070365,F_f,123.75
11144,200070365,F_m,29.25
11144,200070365,H_a,3.75
11144,200070365,O,1.00
11144,200070365,P_a,97.50
11144,200070365,P_h,22.50
11144,200070365,P_m,1780.25
11145,241100593,A_a,20.05762575
11145,241100593,A_h,104.80080075
11145,241100593,A_i,310.39157350
11145,241100593,C,269.50
11145,241100593,C_t,229.50
11145,241100593,C_ve,9.7343750000000000002350
11145,241100593,C_vi,924.7656249999999999997650
11145,241100593,F_c,735.50
11145,241100593,F_f,64.25
11145,241100593,F_m,98.00
11145,241100593,H_a,133.00
11145,241100593,H_n,28.75
11145,241100593,O,201.25
11145,241100593,P_a,106.50
11145,241100593,P_h,322.25
11145,241100593,P_m,1616.00
11146,200035715,A_a,3.13791100
11146,200035715,A_h,17.37932000
11146,200035715,A_i,28.48276900
11146,200035715,C,35.75
11146,200035715,C_t,23.25
11146,200035715,C_ve,14.7636761487964989059800
11146,200035715,C_vi,114.9863238512035010940200
11146,200035715,F_c,66.75
11146,200035715,F_f,78.25
11146,200035715,F_m,31.25
11146,200035715,H_a,6.00
11146,200035715,O,0.25
11146,200035715,P_a,4.50
11146,200035715,P_h,3.25
11146,200035715,P_m,35.50
11147,200043776,A_a,0.56060550
11147,200043776,A_h,0.56060550
11147,200043776,A_i,8.12878900
11147,200043776,C,0.50
11147,200043776,C_vi,0.75
11147,200043776,F_c,37.50
11147,200043776,F_f,346.75
11147,200043776,F_m,128.25
11147,200043776,H_a,0.25
11147,200043776,P_h,2.50
11147,200043776,P_m,23.25
11148,200035863,A_a,11.20316750
11148,200035863,A_h,33.60950250
11148,200035863,A_i,51.68733000
11148,200035863,C,69.25
11148,200035863,C_t,186.25
11148,200035863,C_ve,3.6828087167070217916750
11148,200035863,C_vi,230.3171912832929782083250
11148,200035863,F_c,177.25
11148,200035863,F_f,13.00
11148,200035863,F_m,75.00
11148,200035863,H_a,0.25
11148,200035863,P_a,13.75
11148,200035863,P_h,72.75
11148,200035863,P_m,81.75
11149,200035707,A_a,5.66666100
11149,200035707,A_h,11.33332200
11149,200035707,A_i,22.00001700
11149,200035707,C,515.50
11149,200035707,C_t,278.00
11149,200035707,C_ve,1.250
11149,200035707,C_vi,3.000
11149,200035707,F_c,1.25
11149,200035707,F_f,260.50
11149,200035707,F_m,11.50
11149,200035707,H_a,3.25
11149,200035707,P_a,1.50
11149,200035707,P_h,90.00
11149,200035707,P_m,54.25
11150,200042463,A_a,9.09615025
11150,200042463,A_h,19.88462575
11150,200042463,A_i,23.26922400
11150,200042463,C,80.00
11150,200042463,C_t,138.25
11150,200042463,C_ve,1.250
11150,200042463,C_vi,4.000
11150,200042463,F_c,182.50
11150,200042463,F_f,196.25
11150,200042463,F_m,67.50
11150,200042463,H_a,4.00
11150,200042463,P_a,0.75
11150,200042463,P_h,151.25
11150,200042463,P_m,3.25
11151,200035715,A_a,10.32593600
11151,200035715,A_h,21.15554800
11151,200035715,A_i,36.51851600
11151,200035715,C,48.50
11151,200035715,C_t,79.25
11151,200035715,C_ve,1.1149228130360205831450
11151,200035715,C_vi,161.3850771869639794168550
11151,200035715,F_c,108.75
11151,200035715,F_f,39.25
11151,200035715,F_m,28.00
11151,200035715,H_a,5.25
11151,200035715,P_a,8.50
11151,200035715,P_h,42.50
11151,200035715,P_m,21.50
11152,200070365,A_a,1.89681750
11152,200070365,A_h,24.97454625
11152,200070365,A_i,9.37863625
11152,200070365,C,26.50
11152,200070365,C_t,51.50
11152,200070365,C_ve,4.3536842105263157894350
11152,200070365,C_vi,124.8963157894736842105650
11152,200070365,F_c,586.00
11152,200070365,F_f,223.50
11152,200070365,F_m,148.00
11152,200070365,H_a,0.50
11152,200070365,O,0.50
11152,200070365,P_a,16.25
11152,200070365,P_h,19.00
11152,200070365,P_m,1531.00
11153,200035707,A_a,7.13368000
11153,200035707,A_h,25.33689200
11153,200035707,A_i,13.52942800
11153,200035707,C,300.50
11153,200035707,C_t,31.50
11153,200035707,C_ve,0.0000000000000000000000
11153,200035707,C_vi,75.5000000000000000000000
11153,200035707,F_f,8.75
11153,200035707,F_m,5.50
11153,200035707,P_a,0.25
11153,200035707,P_h,6.25
11154,200042463,A_a,0.78000000
11154,200042463,A_h,5.20000000
11154,200042463,A_i,7.02000000
11154,200042463,C,22.25
11154,200042463,C_t,86.50
11154,200042463,C_ve,0.0000000000000000000000
11154,200042463,C_vi,3.7500000000000000000000
11154,200042463,F_c,109.00
11154,200042463,F_f,843.25
11154,200042463,F_m,25.50
11154,200042463,H_a,0.50
11154,200042463,P_a,2.00
11154,200042463,P_h,45.50
11154,200042463,P_m,127.75
11155,200071926,A_a,1.10661575
11155,200071926,A_h,3.95220525
11155,200071926,A_i,5.69117900
11155,200071926,C,4.50
11155,200071926,C_ve,0.0000000000000000000000
11155,200071926,C_vi,3.0000000000000000000000
11155,200071926,F_c,442.00
11155,200071926,F_f,939.00
11155,200071926,F_m,429.50
11155,200071926,P_a,1.25
11155,200071926,P_h,71.00
11155,200071926,P_m,198.50
11156,200042463,A_a,0.82229875
11156,200042463,A_h,9.04517250
11156,200042463,A_i,12.88252875
11156,200042463,C,64.25
11156,200042463,C_t,149.75
11156,200042463,C_ve,0.9095744680851063829750
11156,200042463,C_vi,13.3404255319148936170250
11156,200042463,F_c,59.00
11156,200042463,F_f,232.50
11156,200042463,F_m,89.50
11156,200042463,H_a,0.25
11156,200042463,P_a,1.25
11156,200042463,P_h,84.25
11156,200042463,P_m,21.00
11157,200070365,A_a,1.02479800
11157,200070365,A_h,10.24794900
11157,200070365,A_i,19.72728400
11157,200070365,C,37.25
11157,200070365,C_t,26.25
11157,200070365,C_ve,6.6395604395604395605275
11157,200070365,C_vi,245.1104395604395604394725
11157,200070365,F_c,144.75
11157,200070365,F_f,571.25
11157,200070365,F_m,28.75
11157,200070365,P_a,16.75
11157,200070365,P_h,5.25
11157,200070365,P_m,789.75
11158,200071926,A_a,2.23634500
11158,200071926,A_h,20.12726900
11158,200071926,A_i,18.63634500
11158,200071926,C,71.25
11158,200071926,C_t,88.25
11158,200071926,C_ve,5.8869047619047619047200
11158,200071926,C_vi,402.6130952380952380952800
11158,200071926,F_c,25.50
11158,200071926,F_f,109.50
11158,200071926,F_m,37.75
11158,200071926,P_a,4.75
11158,200071926,P_h,5.75
11158,200071926,P_m,4.00
11159,200035707,A_a,6.83660050
11159,200035707,A_h,12.18702125
11159,200035707,A_i,18.72637825
11159,200035707,C,425.25
11159,200035707,C_t,167.25
11159,200035707,C_ve,2.300
11159,200035707,C_vi,2.200
11159,200035707,F_c,132.75
11159,200035707,F_f,319.50
11159,200035707,F_m,11.25
11159,200035707,H_a,5.50
11159,200035707,P_a,1.00
11159,200035707,P_h,62.50
11159,200035707,P_m,6.75
11160,200043776,A_a,0.00000000
11160,200043776,A_h,2.85577050
11160,200043776,A_i,5.39422950
11160,200043776,C,23.75
11160,200043776,C_t,17.00
11160,200043776,C_ve,0.6666666666666666666625
11160,200043776,C_vi,1.3333333333333333333375
11160,200043776,F_c,97.75
11160,200043776,F_f,72.50
11160,200043776,F_m,55.50
11160,200043776,P_a,0.25
11160,200043776,P_h,116.00
11160,200043776,P_m,26.50
11161,200071926,A_a,0.98666050
11161,200071926,A_h,6.66000000
11161,200071926,A_i,10.85333950
11161,200071926,C,19.50
11161,200071926,C_t,75.50
11161,200071926,C_ve,2.3336431226765799256500
11161,200071926,C_vi,206.9163568773234200743500
11161,200071926,F_c,28.50
11161,200071926,F_f,66.00
11161,200071926,F_m,31.00
11161,200071926,P_a,3.25
11161,200071926,P_h,18.25
11161,200071926,P_m,7.25
11162,200035707,A_a,2.62346125
11162,200035707,A_h,6.03395875
11162,200035707,A_i,12.59260125
11162,200035707,C,261.75
11162,200035707,C_t,173.25
11162,200035707,C_ve,0.0000000000000000000000
11162,200035707,C_vi,1.2500000000000000000000
11162,200035707,F_c,32.50
11162,200035707,F_f,288.75
11162,200035707,F_m,29.50
11162,200035707,H_a,4.75
11162,200035707,P_a,0.25
11162,200035707,P_h,100.50
11162,200035707,P_m,130.00
11163,200043776,A_a,2.07927075
11163,200043776,A_h,0.75609775
11163,200043776,A_i,4.91463150
11163,200043776,C,0.75
11163,200043776,C_t,0.25
11163,200043776,C_vi,1.00
11163,200043776,F_c,52.25
11163,200043776,F_f,571.75
11163,200043776,F_m,120.25
11163,200043776,P_a,0.50
11163,200043776,P_h,13.00
11163,200043776,P_m,18.00
11164,241100593,A_a,6.08400000
11164,241100593,A_h,59.82600000
11164,241100593,A_i,60.84000000
11164,241100593,C,162.75
11164,241100593,C_t,136.75
11164,241100593,C_ve,34.2042341220423412203800
11164,241100593,C_vi,408.7957658779576587796200
11164,241100593,F_c,7.25
11164,241100593,F_f,16.25
11164,241100593,F_m,1.50
11164,241100593,H_a,4.00
11164,241100593,P_a,6.75
11164,241100593,P_h,36.00
11164,241100593,P_m,11.25
11165,200043776,A_a,4.42858250
11165,200043776,A_h,19.65179125
11165,200043776,A_i,14.66962625
11165,200043776,C,19.25
11165,200043776,C_ve,1.2000000000000000000000
11165,200043776,C_vi,1.8000000000000000000000
11165,200043776,F_c,93.00
11165,200043776,F_f,245.00
11165,200043776,F_m,200.25
11165,200043776,H_a,0.25
11165,200043776,P_a,1.00
11165,200043776,P_h,15.00
11165,200043776,P_m,23.75
11166,200035855,A_a,2.88461250
11166,200035855,A_h,12.69229500
11166,200035855,A_i,10.67306625
11166,200035855,C,186.00
11166,200035855,C_t,47.50
11166,200035855,C_ve,0.550
11166,200035855,C_vi,2.200
11166,200035855,F_c,1.50
11166,200035855,F_f,30.75
11166,200035855,F_m,3.25
11166,200035855,H_a,16.50
11166,200035855,O,1.25
11166,200035855,P_a,3.00
11167,200071926,A_a,4.28154650
11167,200071926,A_h,10.94174900
11167,200071926,A_i,9.27670450
11167,200071926,C,57.25
11167,200071926,C_t,41.00
11167,200071926,C_ve,0.0000000000000000000000
11167,200071926,C_vi,48.7500000000000000000000
11167,200071926,F_f,19.00
11167,200071926,F_m,3.00
11167,200071926,H_a,3.25
11167,200071926,P_a,0.50
11167,200071926,P_m,0.25
11168,200043776,A_a,0.84546300
11168,200043776,A_h,15.42953700
11168,200043776,A_i,6.97500000
11168,200043776,C,26.25
11168,200043776,C_t,21.75
11168,200043776,C_ve,0.0000000000000000000000
11168,200043776,C_vi,14.7500000000000000000000
11168,200043776,F_c,82.75
11168,200043776,F_f,215.75
11168,200043776,F_m,75.25
11168,200043776,O,0.75
11168,200043776,P_a,0.25
11168,200043776,P_h,69.00
11168,200043776,P_m,26.25
11169,200071926,A_a,1.30435500
11169,200071926,A_h,6.73912500
11169,200071926,A_i,6.95652000
11169,200071926,C,17.75
11169,200071926,C_t,16.00
11169,200071926,C_ve,0.0000000000000000000000
11169,200071926,C_vi,1.5000000000000000000000
11169,200071926,F_c,375.50
11169,200071926,F_f,568.50
11169,200071926,F_m,345.00
11169,200071926,H_a,2.00
11169,200071926,P_a,0.50
11169,200071926,P_h,55.50
11169,200071926,P_m,23.75
11170,241100593,A_a,7.70655200
11170,241100593,A_h,109.48240800
11170,241100593,A_i,414.81104000
11170,241100593,C,183.00
11170,241100593,C_t,73.75
11170,241100593,C_ve,3.9883913764510779437050
11170,241100593,C_vi,366.0116086235489220562950
11170,241100593,F_c,1373.50
11170,241100593,F_f,64.50
11170,241100593,F_m,46.25
11170,241100593,H_a,2354.50
11170,241100593,H_n,0.25
11170,241100593,O,427.50
11170,241100593,P_a,150.50
11170,241100593,P_h,50.25
11170,241100593,P_m,584.50
11172,200035863,A_a,1.80769050
11172,200035863,A_h,34.60436100
11172,200035863,A_i,34.08787800
11172,200035863,C,42.75
11172,200035863,C_t,18.75
11172,200035863,C_ve,0.0000000000000000000000
11172,200035863,C_vi,134.7500000000000000000000
11172,200035863,F_c,1.25
11172,200035863,F_f,9.50
11172,200035863,H_a,14.50
11172,200035863,O,0.50
11172,200035863,P_a,1.25
11172,200035863,P_m,15.50
11173,200035707,A_a,3.00000000
11173,200035707,A_h,11.00001000
11173,200035707,A_i,15.99999000
11173,200035707,C,380.25
11173,200035707,C_t,61.25
11173,200035707,C_ve,0.0000000000000000000000
11173,200035707,C_vi,42.7500000000000000000000
11173,200035707,F_c,5.50
11173,200035707,F_f,118.75
11173,200035707,F_m,4.75
11173,200035707,H_a,0.75
11173,200035707,P_a,12.25
11173,200035707,P_h,119.75
11173,200035707,P_m,15.50
11174,200042463,A_a,1.27273200
11174,200042463,A_h,4.54545600
11174,200042463,A_i,6.18182400
11174,200042463,C,3.75
11174,200042463,C_ve,0.0000000000000000000000
11174,200042463,C_vi,0.5000000000000000000000
11174,200042463,F_c,42.50
11174,200042463,F_f,338.50
11174,200042463,F_m,4.25
11174,200042463,H_a,3.25
11174,200042463,O,1.75
11174,200042463,P_a,2.50
11174,200042463,P_m,7.00
11175,200035855,A_a,11.03775400
11175,200035855,A_h,38.01889000
11175,200035855,A_i,41.94335600
11175,200035855,C,568.50
11175,200035855,C_t,240.00
11175,200035855,C_ve,0.6203703703703703703475
11175,200035855,C_vi,49.6296296296296296296525
11175,200035855,F_c,58.75
11175,200035855,F_f,541.50
11175,200035855,F_m,120.25
11175,200035855,H_a,3.25
11175,200035855,P_a,2.25
11175,200035855,P_h,133.25
11175,200035855,P_m,14.00
11176,200035863,A_a,0.82692225
11176,200035863,A_h,4.96153350
11176,200035863,A_i,4.96153350
11176,200035863,C,29.00
11176,200035863,C_t,36.25
11176,200035863,C_ve,0.8818443804034582132600
11176,200035863,C_vi,101.1181556195965417867400
11176,200035863,F_c,507.75
11176,200035863,F_f,143.75
11176,200035863,F_m,171.00
11176,200035863,P_a,7.00
11176,200035863,P_h,6.50
11176,200035863,P_m,339.75
11177,200043776,A_a,0.64864800
11177,200043776,A_h,2.81080800
11177,200043776,A_i,4.54054400
11177,200043776,C,2.00
11177,200043776,C_t,0.50
11177,200043776,C_ve,0.0000000000000000000000
11177,200043776,C_vi,1.7500000000000000000000
11177,200043776,F_c,77.25
11177,200043776,F_f,371.25
11177,200043776,F_m,197.50
11177,200043776,P_a,0.25
11177,200043776,P_h,1.50
11177,200043776,P_m,16.00
11178,200035855,A_a,20.34736275
11178,200035855,A_h,53.83049850
11178,200035855,A_i,70.57199400
11178,200035855,C,620.25
11178,200035855,C_t,53.50
11178,200035855,C_ve,0.600
11178,200035855,C_vi,2.400
11178,200035855,F_c,0.75
11178,200035855,F_f,30.75
11178,200035855,F_m,3.00
11178,200035855,H_a,4.75
11178,200035855,P_a,0.75
11178,200035855,P_h,2.25
11179,200035715,A_a,2.21739500
11179,200035715,A_h,6.40580400
11179,200035715,A_i,8.37681800
11179,200035715,C,29.50
11179,200035715,C_t,49.00
11179,200035715,C_ve,0.0000000000000000000000
11179,200035715,C_vi,41.2500000000000000000000
11179,200035715,F_c,258.75
11179,200035715,F_f,564.00
11179,200035715,F_m,149.50
11179,200035715,P_a,8.50
11179,200035715,P_h,30.25
11179,200035715,P_m,58.50
11180,200042463,A_a,1.34451450
11180,200042463,A_h,3.64938525
11180,200042463,A_i,10.75610025
11180,200042463,C,30.00
11180,200042463,C_t,12.75
11180,200042463,C_ve,0.0000000000000000000000
11180,200042463,C_vi,2.2500000000000000000000
11180,200042463,F_c,646.25
11180,200042463,F_f,644.75
11180,200042463,F_m,178.50
11180,200042463,H_a,0.25
11180,200042463,P_a,1.00
11180,200042463,P_h,120.75
11180,200042463,P_m,62.25
11181,200035855,A_a,21.42800000
11181,200035855,A_h,43.58650000
11181,200035855,A_i,56.73550000
11181,200035855,C,131.50
11181,200035855,C_t,261.25
11181,200035855,C_ve,0.0000000000000000000000
11181,200035855,C_vi,4.7500000000000000000000
11181,200035855,F_c,89.25
11181,200035855,F_f,713.75
11181,200035855,F_m,54.50
11181,200035855,H_a,1.25
11181,200035855,P_a,4.25
11181,200035855,P_h,624.00
11181,200035855,P_m,39.00
11182,200042463,A_a,7.78423200
11182,200042463,A_h,16.37370300
11182,200042463,A_i,26.84211600
11182,200042463,C,95.75
11182,200042463,C_t,76.50
11182,200042463,C_ve,0.0000000000000000000000
11182,200042463,C_vi,3.5000000000000000000000
11182,200042463,F_c,226.00
11182,200042463,F_f,794.75
11182,200042463,F_m,141.50
11182,200042463,H_a,46.00
11182,200042463,P_a,0.50
11182,200042463,P_h,98.75
11182,200042463,P_m,13.25
11183,200071926,A_a,6.31339800
11183,200071926,A_h,15.45694150
11183,200071926,A_i,23.72966050
11183,200071926,C,28.50
11183,200071926,C_t,104.00
11183,200071926,C_ve,6.5965583173996175908000
11183,200071926,C_vi,131.4034416826003824092000
11183,200071926,F_c,554.75
11183,200071926,F_f,971.25
11183,200071926,F_m,584.75
11183,200071926,H_a,5.00
11183,200071926,P_a,8.75
11183,200071926,P_h,76.25
11183,200071926,P_m,29.00
11184,200035707,A_a,6.85225750
11184,200035707,A_h,14.97349500
11184,200035707,A_i,11.67424750
11184,200035707,C,475.50
11184,200035707,C_t,223.50
11184,200035707,C_ve,0.750
11184,200035707,C_vi,3.000
11184,200035707,F_f,264.25
11184,200035707,F_m,6.75
11184,200035707,H_a,0.50
11184,200035707,P_a,1.75
11184,200035707,P_h,161.25
11184,200035707,P_m,122.75
11185,200035863,A_a,4.07941800
11185,200035863,A_h,20.63709375
11185,200035863,A_i,47.03341650
11185,200035863,C,48.75
11185,200035863,C_t,132.50
11185,200035863,C_ve,20.0336185819070904645600
11185,200035863,C_vi,416.9663814180929095354400
11185,200035863,F_c,1245.25
11185,200035863,F_f,523.50
11185,200035863,F_m,314.00
11185,200035863,H_a,21.00
11185,200035863,P_a,21.50
11185,200035863,P_h,40.25
11185,200035863,P_m,389.25
11186,200035863,A_a,2.62500350
11186,200035863,A_h,2.33333100
11186,200035863,A_i,7.29166550
11186,200035863,C,7.00
11186,200035863,C_ve,0.0000000000000000000000
11186,200035863,C_vi,1.5000000000000000000000
11186,200035863,F_c,171.25
11186,200035863,F_f,917.00
11186,200035863,F_m,126.75
11186,200035863,H_a,0.25
11186,200035863,P_a,0.50
11186,200035863,P_h,72.50
11186,200035863,P_m,40.25
11187,200035863,A_a,2.12328300
11187,200035863,A_h,5.94521100
11187,200035863,A_i,7.43150600
11187,200035863,C,10.50
11187,200035863,C_ve,0.0000000000000000000000
11187,200035863,C_vi,1.2500000000000000000000
11187,200035863,F_f,777.75
11187,200035863,F_m,6.75
11187,200035863,P_h,51.75
11187,200035863,P_m,23.25
11188,241100593,A_a,18.47700450
11188,241100593,A_h,87.50977200
11188,241100593,A_i,213.51322350
11188,241100593,C,149.50
11188,241100593,C_t,89.50
11188,241100593,C_ve,1.2207207207207207205000
11188,241100593,C_vi,540.7792792792792792795000
11188,241100593,F_c,198.00
11188,241100593,F_f,67.75
11188,241100593,F_m,60.50
11188,241100593,H_a,761.00
11188,241100593,O,139.00
11188,241100593,P_a,115.25
11188,241100593,P_h,25.50
11188,241100593,P_m,793.25
11189,200042463,A_a,3.24324000
11189,200042463,A_h,19.18920000
11189,200042463,A_i,7.56756000
11189,200042463,C,22.50
11189,200042463,C_t,0.75
11189,200042463,C_ve,0.0000000000000000000000
11189,200042463,C_vi,2.7500000000000000000000
11189,200042463,F_c,210.00
11189,200042463,F_f,37.00
11189,200042463,F_m,59.50
11189,200042463,H_a,0.75
11189,200042463,P_h,106.00
11189,200042463,P_m,4.25
11190,200035715,A_a,12.85918000
11190,200035715,A_h,46.34640800
11190,200035715,A_i,56.79441200
11190,200035715,C,126.50
11190,200035715,C_t,107.50
11190,200035715,C_ve,2.2327707454289732767475
11190,200035715,C_vi,791.5172292545710267232525
11190,200035715,F_c,29.75
11190,200035715,F_f,58.25
11190,200035715,F_m,11.75
11190,200035715,H_a,26.50
11190,200035715,O,0.25
11190,200035715,P_a,16.00
11190,200035715,P_h,25.25
11190,200035715,P_m,53.00
11191,200035863,A_a,1.28905425
11191,200035863,A_h,7.73437500
11191,200035863,A_i,15.72657075
11191,200035863,C,9.75
11191,200035863,C_t,3.00
11191,200035863,C_ve,0.0000000000000000000000
11191,200035863,C_vi,13.2500000000000000000000
11191,200035863,F_c,27.75
11191,200035863,F_f,1462.00
11191,200035863,F_m,83.75
11191,200035863,P_a,1.00
11191,200035863,P_h,158.75
11191,200035863,P_m,296.25
11192,200035855,A_a,8.77880625
11192,200035855,A_h,39.90380625
