insee,nom,epci,departement,region,zpc,inter_region,groupe_ser,greco,rad_13,bassin_populicole,population,gaz,reservoir,usage_produits_bois,approche_calculation_produits_bois,recolte_locale_m3_an-1,ratio_recolte_France,ratio_population_France,occupation_du_sol_initiale_1,occupation_du_sol_initiale_2,occupation_du_sol_finale_1,occupation_du_sol_finale_2,surface_moyenne_convertie_ha_an-1,occupation_du_sol_1,occupation_du_sol_2,surface_ha,accroissement_biologique_unitaire_m3_BFT_ha-1_an-1,mortalite_biologique_unitaire_m3_BFT_ha-1_an-1,prelevements_de_bois_unitaire_m3_BFT_ha-1_an-1,prelevements_de_bois_unitaire_m3_BFT_ha-1_an-1,bilan_total_unitaire_m3_BFT_ha-1_an-1,facteur_de_conversion_tC_m3_BFT-1,flux_unitaire_tCO2e_ha-1_an-1,flux_tCO2e_an-1
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt feuillu,prairies,prairies zones arborées,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt feuillu,prairies,prairies zones herbacées,0,,,,,,,,,,-2.09,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt feuillu,prairies,prairies zones herbacées,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt feuillu,prairies,prairies zones arbustives,0,,,,,,,,,,-2.09,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt feuillu,prairies,prairies zones arbustives,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt feuillu,zones humides,zones humides,0,,,,,,,,,,154,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt feuillu,zones humides,zones humides,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt feuillu,vergers,vergers,0,,,,,,,,,,-3.41,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt feuillu,vergers,vergers,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt feuillu,vignes,vignes,0,,,,,,,,,,-4.033333333333334,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt feuillu,vignes,vignes,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt feuillu,sols artificiels,sols artificiels arbustifs,0,,,,,,,,,,-102.66666666666667,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt feuillu,sols artificiels,sols artificiels arbustifs,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt feuillu,sols artificiels,sols artificiels imperméabilisés,0,,,,,,,,,,-194.33333333333334,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt feuillu,sols artificiels,sols artificiels imperméabilisés,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt feuillu,sols artificiels,sols artificiels arborés et buissonants,0,,,,,,,,,,0,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt conifere,cultures,cultures,0,,,,,,,,,,-3.6666666666666665,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt conifere,cultures,cultures,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt conifere,prairies,prairies zones arborées,0,,,,,,,,,,-2.09,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt conifere,prairies,prairies zones arborées,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt conifere,prairies,prairies zones herbacées,0,,,,,,,,,,-2.09,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt conifere,prairies,prairies zones herbacées,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt conifere,prairies,prairies zones arbustives,0,,,,,,,,,,-2.09,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt conifere,prairies,prairies zones arbustives,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt conifere,zones humides,zones humides,0,,,,,,,,,,154,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt conifere,zones humides,zones humides,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt conifere,vergers,vergers,0,,,,,,,,,,-3.41,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt conifere,vergers,vergers,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt conifere,vignes,vignes,0,,,,,,,,,,-4.033333333333334,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt conifere,vignes,vignes,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt conifere,sols artificiels,sols artificiels arbustifs,0,,,,,,,,,,-102.66666666666667,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt conifere,sols artificiels,sols artificiels arbustifs,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt conifere,sols artificiels,sols artificiels imperméabilisés,0,,,,,,,,,,-194.33333333333334,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt conifere,sols artificiels,sols artificiels imperméabilisés,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt conifere,sols artificiels,sols artificiels arborés et buissonants,0,,,,,,,,,,0,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt peupleraie,cultures,cultures,0,,,,,,,,,,-3.6666666666666665,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt peupleraie,cultures,cultures,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt peupleraie,prairies,prairies zones arborées,0,,,,,,,,,,-2.09,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt peupleraie,prairies,prairies zones arborées,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt peupleraie,prairies,prairies zones herbacées,0,,,,,,,,,,-2.09,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt peupleraie,prairies,prairies zones herbacées,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt peupleraie,prairies,prairies zones arbustives,0,,,,,,,,,,-2.09,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt peupleraie,prairies,prairies zones arbustives,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt peupleraie,zones humides,zones humides,0,,,,,,,,,,154,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt peupleraie,zones humides,zones humides,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt peupleraie,vergers,vergers,0,,,,,,,,,,-3.41,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt peupleraie,vergers,vergers,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt peupleraie,vignes,vignes,0,,,,,,,,,,-4.033333333333334,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt peupleraie,vignes,vignes,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt peupleraie,sols artificiels,sols artificiels arbustifs,0,,,,,,,,,,-102.66666666666667,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt peupleraie,sols artificiels,sols artificiels arbustifs,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt peupleraie,sols artificiels,sols artificiels imperméabilisés,0,,,,,,,,,,-194.33333333333334,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,litière,,,,,,forêts,forêt peupleraie,sols artificiels,sols artificiels imperméabilisés,0,,,,,,,,,,-33,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,sol,,,,,,forêts,forêt peupleraie,sols artificiels,sols artificiels arborés et buissonants,0,,,,,,,,,,0,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,,,,,,forêts,forêt mixte,6,,,,,,0.4,5.316666666666666,31.899999999999995
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,,,,,,forêts,forêt feuillu,231.4,,,,,,0.57,5.426666666666667,1255.7306666666666
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,,,,,,forêts,forêt conifere,0,,,,,,0.31,1.5766666666666664,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,,,,,,forêts,forêt peupleraie,0,,,,,,0.3,-1.2100000000000002,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,,,,,,forêts,forêt mixte,175.3,,,,,,0.57,2.3833333333333333,417.79833333333335
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,,,,,,forêts,forêt feuillu,237.8,,,,,,0.73,2.2733333333333334,540.5986666666666
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,,,,,,forêts,forêt conifere,127.6,,,,,,0.44,2.163333333333333,276.0413333333333
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,,,,,,forêts,forêt peupleraie,0,,,,,,0.3,-1.2100000000000002,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt mixte,cultures,cultures,0,,,,,,,,,,-157.2455359441074,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt mixte,prairies,prairies zones arborées,0,,,,,,,,,,4.087797389225945,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt mixte,prairies,prairies zones herbacées,0,,,,,,,,,,-157.2455359441074,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt mixte,prairies,prairies zones arbustives,0,,,,,,,,,,-131.57886927744073,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt mixte,zones humides,zones humides,0,,,,,,,,,,-157.2455359441074,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt mixte,vergers,vergers,0,,,,,,,,,,-98.57886927744073,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt mixte,vignes,vignes,0,,,,,,,,,,-138.91220261077407,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt mixte,sols artificiels,sols artificiels arbustifs,0,,,,,,,,,,-131.57886927744073,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt mixte,sols artificiels,sols artificiels imperméabilisés,0,,,,,,,,,,-157.2455359441074,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt mixte,sols artificiels,sols artificiels arborés et buissonants,0,,,,,,,,,,4.087797389225945,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt feuillu,cultures,cultures,0,,,,,,,,,,-255.2462944018187,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt feuillu,prairies,prairies zones arborées,0,,,,,,,,,,-93.91296106848536,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt feuillu,prairies,prairies zones herbacées,0,,,,,,,,,,-255.2462944018187,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt feuillu,prairies,prairies zones arbustives,0,,,,,,,,,,-229.57962773515203,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt feuillu,zones humides,zones humides,0,,,,,,,,,,-255.2462944018187,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt feuillu,vergers,vergers,0,,,,,,,,,,-196.57962773515203,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt feuillu,vignes,vignes,0,,,,,,,,,,-236.91296106848537,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt feuillu,sols artificiels,sols artificiels arbustifs,0,,,,,,,,,,-229.57962773515203,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt feuillu,sols artificiels,sols artificiels imperméabilisés,0,,,,,,,,,,-255.2462944018187,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt feuillu,sols artificiels,sols artificiels arborés et buissonants,0,,,,,,,,,,-93.91296106848536,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt conifere,cultures,cultures,0,,,,,,,,,,-134.78666666666666,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt conifere,prairies,prairies zones arborées,0,,,,,,,,,,26.54666666666667,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt conifere,prairies,prairies zones herbacées,0,,,,,,,,,,-134.78666666666666,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt conifere,prairies,prairies zones arbustives,0,,,,,,,,,,-109.11999999999999,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt conifere,zones humides,zones humides,0,,,,,,,,,,-134.78666666666666,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt conifere,vergers,vergers,0,,,,,,,,,,-76.11999999999999,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt conifere,vignes,vignes,0,,,,,,,,,,-116.45333333333332,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt conifere,sols artificiels,sols artificiels arbustifs,0,,,,,,,,,,-109.11999999999999,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt conifere,sols artificiels,sols artificiels imperméabilisés,0,,,,,,,,,,-134.78666666666666,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt conifere,sols artificiels,sols artificiels arborés et buissonants,0,,,,,,,,,,26.54666666666667,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt peupleraie,cultures,cultures,0,,,,,,,,,,-233.5666666666667,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt peupleraie,prairies,prairies zones arborées,0,,,,,,,,,,-72.23333333333335,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt peupleraie,prairies,prairies zones herbacées,0,,,,,,,,,,-233.5666666666667,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt peupleraie,prairies,prairies zones arbustives,0,,,,,,,,,,-207.9,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt peupleraie,zones humides,zones humides,0,,,,,,,,,,-233.5666666666667,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt peupleraie,vergers,vergers,0,,,,,,,,,,-174.9,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt peupleraie,vignes,vignes,0,,,,,,,,,,-215.23333333333335,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt peupleraie,sols artificiels,sols artificiels arbustifs,0,,,,,,,,,,-207.9,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt peupleraie,sols artificiels,sols artificiels imperméabilisés,0,,,,,,,,,,-233.5666666666667,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,C,biomasse vivante,,,,,,forêts,forêt peupleraie,sols artificiels,sols artificiels arborés et buissonants,0,,,,,,,,,,-72.23333333333335,0
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,CO2,produits bois,BO,production,180.4824339635827,0.00000937384420391587,,,,,,,,,,,,,,,,,8.606694654794792
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,CO2,produits bois,BI,production,120.02449553375199,0.00001146073863666206,,,,,,,,,,,,,,,,,5.060292359551446
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,CO2,produits bois,BO,consommmation,,,0.000004541233898351478,,,,,,,,,,,,,,,,4.1695821552898265
34201,Pierrerue,200042653,34,76,2_2,SUD-EST,G8,G,OCC,Sud,292,CO2,produits bois,BI,consommmation,,,0.000004541233898351478,,,,,,,,,,,,,,,,2.0051038530145666
