code12,code18,commune,area
324,312,16251,2.03795343923514
324,312,33177,53.5479896977052
324,312,33177,7.70619988788189
324,312,33177,26.9388130975675
324,312,33177,13.0629139987504
324,312,33177,7.99923908762058
324,312,33177,17.4307966073275
324,312,33177,0.105943244492216
312,324,42172,5.95791541556472
313,324,24567,8.44427449404291
324,313,24567,1.25989840113216
242,112,38344,5.82092277035685
242,121,38344,0.078338582481292
311,324,38556,6.03728532713427
324,324,38556,6.56611702701469
311,324,38556,5.13590659807634
311,324,38556,0.610959304960211
222,112,38298,0.243501421428377
242,131,38298,6.3895077373318
242,121,38298,3.28120738566736
324,121,38298,0.794929135392208
222,112,38425,8.55150543879274
311,324,24064,25.1018668031116
311,324,38452,0.132659750394342
324,324,38452,0.00659332741555208
311,324,38452,0.0285801184061044
311,324,38496,0.566170310262233
324,324,38496,5.10692451802164
311,324,38496,4.94229676308991
311,324,38077,4.12483573102546
324,324,38077,0.00164156059988544
311,324,24227,16.2004088226336
133,112,42099,5.59669823874396
324,312,42235,51.1397444584754
133,112,42095,15.801136734735
231,112,42095,6.98428046437499
131,131,38490,21.7050142581505
211,131,38490,5.12610583195989
131,131,38194,0.0251669699876685
211,131,38194,0.159393520110523
231,131,38194,2.2722852118193
211,131,38194,2.8870763083765
231,131,38194,1.08672939556002
211,131,38194,5.0668463051824
211,131,38194,5.12190119363832
231,112,43099,6.93907322395103
231,112,43258,3.23712930869141
311,324,19243,11.1354076424665
133,122,16357,2.43433784542064
324,313,16357,36.5908948912183
324,312,16357,18.2588076814223
133,122,16357,30.2921151463331
133,122,16066,75.7518531768822
133,211,16066,6.91907876285353
324,131,16066,16.8005756444067
324,313,16066,2.51131367088038
312,324,42286,20.4353562603938
312,324,42286,0.968256779572834
312,324,42286,4.75557835206703
312,324,42224,0.0272849941195875
312,324,42224,5.24674409510117
312,324,42224,17.0983151665024
312,324,42224,0.656494086653406
312,324,42224,5.72135938684627
312,324,42224,6.64588410075197
312,324,42224,7.18658298454862
312,324,42224,2.04191642469813
311,324,19100,5.01599055725563
311,324,19024,8.36298131898525E-05
312,324,43226,5.04331036468541
324,312,17129,20.8630658572396
133,112,33240,5.02765443401787
313,324,33240,6.40289894535846
324,312,33240,9.98159087764486
324,312,33240,0.898410002402981
324,313,24238,8.37287016803463
312,324,63312,7.152474318505
312,324,63312,95.9516658654775
312,324,63312,5.66324293453188
312,324,63312,11.7169411101134
313,324,38367,5.01994014793818
312,324,16256,11.534735868043
131,131,16256,19.280275951955
312,324,42101,8.92424868377276
311,324,24526,9.55168208680559
311,324,24464,0.35910818883328
324,312,16053,32.0178340034224
324,312,16053,31.8307466043525
312,324,16053,6.86980740579326
324,312,16053,4.67644863800257
311,131,24057,11.3742441536061
211,131,24057,8.00984655495038
311,324,15250,10.2516544270423
324,312,42067,21.5362653400354
311,324,42067,5.9670277871741
312,324,42067,5.95583235101569
211,112,38058,5.37410297874757
312,324,42044,4.2687900616559
312,324,43205,0.849305764359967
312,324,43205,6.20358853366414
211,121,38130,9.24925711570815
242,112,38400,5.17630650574204
243,121,38400,8.7579561947274
121,121,38400,0.492443729823846
242,121,38400,6.43882133327098
311,324,19155,6.58449280453002
311,324,15111,9.79012179331702
231,112,43184,0.129130232659642
312,324,19256,2.33162183056932
313,324,19256,4.47132248326507
313,324,19256,5.22871796249292
312,324,19256,7.50796420491477
312,324,19256,9.83136989324289
242,112,38468,6.59715012293883
242,121,38468,0.465929295837708
324,121,38468,2.80677420443475
242,121,38468,18.2398235572493
133,121,38468,12.0884798456736
313,324,24308,5.08520519786475
312,324,42310,0.545952187493656
324,312,16079,12.447330680918
311,324,19194,5.09634814424451
324,312,33300,109.522707386857
324,312,33300,30.2686891066579
311,324,33300,12.0926831933669
324,312,33300,31.7537222258717
312,324,33300,9.84467958577066
312,324,33300,12.2601938713347
324,312,33300,6.30178815997726
313,324,33300,28.9020446735242
324,312,33300,32.1857792627232
312,312,33300,9.46704109855655
324,312,33300,112.655000611951
312,324,33300,40.0862818385401
313,324,33300,6.03527553470022
324,312,33300,12.3541262774627
312,324,33300,7.80142679996785
324,312,33300,8.15146786889704
324,312,33300,287.657231243412
324,312,33300,9.45822501201115
312,324,33300,7.87868096235428
324,312,33300,22.4422435733643
324,312,33300,37.2687560560242
312,324,19046,0.0622955549843897
312,324,19046,5.4228761675605
311,324,24170,1.60741285221926
313,324,24170,4.74525842551409
313,324,24170,5.91592725357473
312,131,16161,11.7214780069772
242,131,16161,2.86003127309287
242,131,16161,3.15696952999492
324,312,16161,0.60496228303963
131,131,16161,1.0300197584345
242,131,16161,5.01916176698166
131,324,16161,107.356492970862
131,324,24417,1.86347023502377
131,324,24429,23.4232545913215
311,324,24429,20.9385221569161
133,121,38473,0.186901589423237
133,121,38218,10.8222553143693
133,121,38561,0.227672601258172
312,324,43080,0.965935777462682
312,324,43080,4.17168981979505
121,121,43080,8.17444233886743
242,121,43080,6.03153012417424
231,121,43080,5.24576053321373
121,121,43080,6.0599232605506
312,324,43080,5.07751881494962
312,324,43080,5.20011594761707
313,324,38504,4.64156622478742
313,324,38504,5.16741300526761
312,324,38504,0.120776160490792
313,324,38181,0.3860296777778
324,311,73221,31.9949291460458
324,311,73230,0.142111136828293
313,324,24408,6.77893606593787
313,324,24408,5.01734389677326
211,112,38034,5.00403799501374
312,324,43059,5.25852764141985
231,112,15265,5.28210956416793
311,324,19016,18.9082061276719
324,312,17104,13.2636975209922
231,131,17104,7.24635269585064
131,324,17104,23.7317018021637
312,131,17104,4.83968522588613
313,324,19210,5.55508908597205
313,324,19210,8.29271409992007
243,121,38061,0.431719207988471
121,121,38061,5.94076385186172
242,121,38061,0.630862337936341
242,112,33389,6.58637035048177
221,112,33389,6.12273600542754
312,324,19208,8.7787588191273
312,324,19208,16.1023735278495
312,324,19208,0.219481554439643
312,324,19208,5.25995188483539
312,324,19208,5.43682156329713
131,131,19208,3.58482636276739
312,324,19208,6.84474077918077
313,324,19208,5.55672986216447
311,324,19208,14.0331347632613
242,121,38198,8.1791921995923
311,324,24055,0.815454459089824
311,324,24055,14.2149811596207
311,324,24144,18.1297918976549
312,324,43052,8.36891315332047
312,324,38163,11.6573619692085
312,324,38163,5.75238689834724
311,211,38501,8.61330774953573
133,112,38501,5.20969328397744
311,211,38303,1.26529910415901
313,324,19081,10.9717654554672
312,324,19081,5.04824170217215
313,324,19081,6.39331263000943
313,324,19081,6.31816397254663
313,324,19236,8.20356049703572
324,121,19236,15.7285291712628
324,324,19236,5.62132885882497
312,324,19236,5.14095993853138
311,324,19236,7.16491778260112
313,324,19236,5.04044976538362
313,324,19236,4.22136566729385
131,324,17378,3.97166108134722
324,312,17378,27.2513133753795
311,324,38437,0.784179497661656
311,324,38517,14.9934101405965
324,313,33473,75.6810479410607
324,313,33473,202.564784907274
324,313,33473,10.9539474988467
312,324,33473,0.376023273004177
324,312,33473,57.2995210708351
324,312,33473,17.9445958403571
324,313,33473,23.2081720874666
324,312,33473,16.4336861296303
324,312,33473,28.8118669210934
324,313,33151,558.346687628255
324,312,33151,30.6488931765665
324,312,33151,0.296988792188759
324,312,33151,44.5070295464255
313,324,33151,27.5180105215712
324,312,33151,79.0871511373649
324,313,33151,566.011271794967
324,312,33151,0.145245371425988
324,312,33151,54.7088560927601
324,313,33151,54.6576211150134
324,313,17074,1239.36633239553
324,312,17074,49.5384846229022
324,312,17074,108.508740328764
312,312,17074,16.5697548231357
324,312,17074,42.7320350252179
312,312,17074,10.6772048082722
312,324,17074,5.66497007212625
324,312,17074,53.9160958845091
324,313,17074,29.9200232143476
324,313,17099,860.454965798577
312,324,17099,30.4684506927803
324,312,17099,13.1561119250767
324,313,17038,373.571959169694
312,324,17038,5.2994412197195
312,324,17038,12.9797889383875
324,313,17038,171.33113229368
312,131,17038,7.12983155879641
211,512,17038,5.43152281301557
312,324,17038,6.02056218430154
312,324,17038,7.42769180074304
324,312,17038,318.776715546158
313,324,17038,7.8090802932954
313,324,17038,8.9678170289169
324,313,17240,22.7103896807522
324,312,17240,0.856684409758451
324,312,17240,28.5290442702832
324,312,17240,17.369025227079
324,313,17199,195.021071043394
324,312,17199,10.7337858268484
324,312,17199,35.7510720422432
324,313,17432,0.956461844291487
324,313,17118,483.566884171194
324,312,17118,22.8423371541842
324,312,17118,1.01581883275463
324,313,17243,424.82006841235
324,312,17243,8.63242629762427
324,313,17243,40.8406862132937
324,313,33380,243.682709960751
312,324,33380,13.7237646124938
324,312,33380,34.3973607601813
312,324,33380,5.07140344281296
324,312,33380,9.24000529644395
324,312,33073,50.7885003997343
312,324,33073,0.117678322083075
312,324,42139,3.37087139630263
312,324,42139,6.5015986223289
312,324,42139,5.54904148741341
312,324,42139,9.92309911999653
312,324,42139,10.1355754772842
312,324,42139,7.78519415416248
312,324,42139,6.7257274930473
312,324,42139,8.22072591546595
312,324,43073,14.7880073558623
312,324,43048,5.56464025553952
312,324,43048,5.96577366113932
312,324,24200,12.7852324051274
312,324,24090,0.0971144197824009
311,324,24090,0.607271860340024
312,324,43116,7.75914186609556
313,324,43116,1.69283153810172
311,211,24448,12.6818574111437
312,324,19085,0.388322509051009
313,324,19085,4.93961000052955
312,324,19092,8.41637306887669
311,324,15185,10.5990921729713
313,324,24002,3.26437486809051
313,324,24002,9.50295509306918
324,312,24002,7.19955351851927
313,324,24002,9.39932264996643
313,324,24137,16.189526862601
311,324,24137,25.1609307013842
313,324,33412,9.62327337816549
313,324,33412,7.3025999414864
313,121,33412,9.60615909887761
324,121,33412,0.994284328185075
324,121,33412,1.00008281126654
312,121,33412,7.12578348276773
324,121,33412,1.5470837843675
312,324,33412,25.5232467366994
312,324,33412,4.85978352020974
312,324,33412,4.25723908849118
312,324,33412,2.23986730865846
313,324,43178,0.315087103360177
312,324,43178,16.0266198594801
312,324,43178,7.75992006023065
324,311,07044,4.57610372711403
324,311,07310,0.959711671087768
324,312,07310,5.6564550486251
133,112,07310,10.1936276922917
242,112,07310,0.0806792831373275
133,112,07310,1.29725136035717
324,311,07344,9.34294798864945
311,324,19078,6.62532762579331
311,324,19078,5.09922036338861
324,312,16365,0.312388436687588
324,312,16365,236.401760946278
312,324,16365,0.160374125427871
133,121,16365,0.343606298654519
311,324,19234,9.75634130047939
324,312,16424,7.06626549986584
324,312,16424,117.390676364287
324,312,16424,52.3088832339731
311,324,15114,8.34828202417112
324,311,19035,21.4031805351889
311,324,19035,5.58197504720589
313,324,24530,7.8451085065156
313,324,24115,0.0874363551070311
312,324,24115,5.09281520948887
312,324,24115,9.91673255250099
313,324,24115,8.69913264332431
133,112,24115,5.45062775512316
313,324,24115,17.8532655804937
313,324,33545,11.860707014429
313,324,33545,13.412435976296
311,324,38440,11.2111082771904
313,324,38440,6.71422669459814
313,324,38440,7.45173051041062
313,324,24540,25.4759525748447
313,324,24540,4.84106986333958
311,324,24540,0.620091496796327
312,324,38192,5.37174014193418
311,324,19094,21.9229892471838
312,324,15110,0.118078546053417
313,324,15110,0.241587421001721
312,324,15170,7.29545367907273
313,324,15170,2.1974963918006
313,324,19110,12.6885502212975
313,324,19110,3.11905265508546
312,324,19110,9.00226954151431
312,324,43076,7.10935982283156
312,324,43076,9.53239720240051
312,324,43076,2.25790942965825
133,121,43020,9.19325909727965
313,324,24042,5.48687030489228
313,324,24042,8.4308281525466
324,312,17173,1.06222454332453
324,312,17173,61.5598199967044
133,121,17173,11.8908847320921
324,313,17173,66.2039554407842
324,312,17173,5.38479923087976
324,312,17173,51.3385288299327
324,313,17173,11.6865778834626
313,324,17173,5.90797932840772
324,312,17173,30.0218360760375
324,313,17173,56.5754636377701
324,312,17173,54.6803142643787
324,312,17173,292.77015530376
324,312,17173,6.98203231660656
324,312,17173,158.353237466407
311,324,19187,10.9640465159453
312,324,43035,5.10375403801707
312,324,33203,19.5680594356155
312,324,33203,56.35224170838
324,312,33203,85.9210098933829
312,324,33203,44.7986627990464
312,324,33203,13.5327148402311
312,324,33203,20.5667348582191
324,312,33203,276.327605977154
324,312,33203,0.0468141785701168
312,324,33203,30.022380811553
313,324,33203,3.24217466828626
324,312,33203,9.59463412099306
324,312,33203,35.2438718523207
324,312,33203,157.596591044607
312,324,33203,14.7646332412565
324,312,33203,114.110548471519
312,324,33203,11.3280716302609
312,324,33203,11.9897111983828
312,324,33203,103.821471366396
324,133,33203,103.438694294492
312,324,33203,11.5110176951213
312,324,33203,16.2769130159692
133,121,33203,9.61511354784779
312,324,33203,7.50988300784673
133,112,33203,7.70945160969933
324,312,33203,120.185399797888
324,312,33203,865.939054401895
312,324,33203,14.0649545555919
312,324,33203,11.0375823953552
312,324,33203,5.57470106611907
324,312,33203,173.193790546404
312,324,33203,14.0227229722452
312,324,33203,6.7689499760839
324,312,33203,25.5823118074086
312,324,33203,7.59301072160895
312,324,33203,10.1710556089236
324,312,33203,66.2109818933698
324,312,33203,47.2884512917669
312,324,33203,30.0974929331707
324,312,33203,485.516191479317
313,324,33203,15.6703896155373
312,324,33203,13.4035918415344
312,324,33203,44.1831295960833
324,312,33203,49.8285289135593
312,324,33203,20.7165375843636
312,324,33203,17.0090156201048
312,324,33203,9.96017051164537
324,312,33203,5.29227560557561
312,324,33203,25.7642632682449
312,324,43177,5.50077849407213
312,324,43177,7.07181606710477
312,324,43177,5.55913483760244
311,131,73267,5.75065232757693
312,324,33374,5.40449378497136
133,121,33374,9.07633852041325
242,121,33374,10.6479713252886
242,512,33374,4.48775778512827
312,512,33374,1.07979619000562
324,313,17260,6.13093500610985
133,242,17260,3.98433433334655
133,122,17260,26.3061722631878
312,324,17260,6.50459834771763
324,313,17054,94.5471736276714
133,122,17054,15.8255135579217
133,242,17054,5.37046145245486
312,324,43227,10.908684151388
324,231,43227,8.99523041804494
324,312,33351,31.0871806434061
133,121,33351,5.40524674027494
313,324,33351,3.6401774779434
313,324,33351,13.7466963410355
324,312,33351,163.613462783923
324,313,33351,29.2219519955112
311,324,24586,12.8770203089758
312,324,38002,4.94616574703588
312,324,38002,6.42401051803927
312,324,38002,9.69157673037668
312,324,38002,1.93622067600008
312,324,38002,8.36661510478631
313,324,19039,12.2287465483596
313,324,19039,5.06364641066379
313,324,19039,15.0590985295037
324,311,24120,7.50970537529151
311,324,19106,5.65861157965472
311,324,19106,6.09974477493023
311,131,19106,13.6922665053062
131,131,19106,8.25406399745316
211,121,43040,5.05818917779031
311,324,19097,5.02288008821382
313,324,19097,0.139781253112088
313,324,19097,1.18462921836305
324,313,19097,25.6927062377221
313,324,19097,8.96869373617214
312,324,19097,0.22231083615292
133,112,26330,5.07000688397861
133,112,26330,5.92847934546519
311,324,26330,6.88953512926353
133,112,26325,6.73763212637483
313,324,33125,1.71275672008159
312,112,33125,7.99456487184004
133,121,33125,8.15888616416947
324,312,33125,130.202951843305
324,312,33125,13.4111272281478
313,324,33125,0.51707212395331
243,133,73250,10.7121311999586
133,112,43137,5.19974887801132
312,324,43137,7.0247462080172
312,121,43137,8.26974485658427
242,121,43137,1.70020638746433
311,324,26162,5.8187407951293
311,324,19227,10.9655159724754
313,324,19227,5.01871320695465
242,112,07225,7.11349788295773
133,112,07225,5.39457757678634
231,112,07225,7.33546419033911
312,324,43108,7.14759108724489
112,112,07036,22.3695650558916
242,112,07036,7.71106406582105
324,311,07265,7.0060096234793
312,324,07265,8.53425026203285
312,324,07265,6.31384272508406
312,324,38206,8.2558254071133
312,324,38206,10.4544855833064
312,324,38206,9.97852381259574
312,324,38206,0.0379589831965341
312,324,38206,6.20468186086763
312,324,38206,5.36558649267199
313,324,19220,1.09486130359272
313,324,19220,0.469086183945697
313,324,19220,9.95553091917117
312,324,19220,5.02174084144494
133,112,07172,0.119921166331781
322,121,33395,11.4126515187005
322,121,33314,2.42661578089041
322,121,33314,10.4668079943962
324,313,73261,341.577290213006
313,324,16279,10.1290911442626
324,312,16279,160.612083980065
311,324,24069,5.2518262757578
211,112,26010,6.50468926207782
231,112,26010,6.59586130220675
312,324,17167,39.1197816732518
312,324,17167,6.50429229911051
324,313,17167,26.7943155157177
324,312,17167,7.53251160474345
312,324,17167,8.94182475150641
312,324,17167,6.44925174428108
131,324,17167,26.9190058423556
324,131,17167,5.50412283297033
324,312,17167,11.7945361217484
324,313,17167,131.555851716038
133,122,17241,2.21650507478244
133,122,17241,7.02847733521067
133,122,17241,5.45669270291427
133,122,17241,9.08129703281044
324,313,17241,4.24565828015338
131,313,17241,27.1761652870336
324,121,17241,9.98008654631871
242,131,17241,1.35044391782545
324,312,63006,10.7018290241099
324,312,15256,0.753328267107004
324,312,15126,24.7386200916653
311,324,43182,6.82791519629242
311,324,38347,10.0372343890221
311,324,38347,5.26241875187187
324,324,38347,15.2017795156839
311,324,38347,17.8016416583226
311,324,38347,10.5873432666192
311,324,38347,5.77515602029471
311,324,38347,5.20015394734081
311,324,38347,11.2653923900732
311,324,38347,6.8570691864083
311,324,38347,13.4843723216852
324,311,38347,26.2338424130236
311,324,38347,39.2815411243653
311,324,38347,8.58768714171521
312,324,38347,9.5503008541974
311,324,38086,0.0921274043192094
311,324,38255,8.75750617107212
312,324,43093,6.96310180466227
312,324,43093,5.04042491645475
312,324,43093,3.2283174936343
312,324,43093,3.06885149081988
312,324,43093,5.90616881876685
242,112,38170,6.19808136991834
313,324,24555,0.430354948741147
311,324,24555,7.37494942146407
311,324,24555,5.44539764586736
313,324,24401,6.22877649095566
313,324,24401,0.0863887428883485
324,312,43033,25.0361839689503
312,324,43027,3.84072682230503
313,324,19125,5.09663434814519
312,324,19125,0.0306988931257652
312,324,19125,7.82933495455444
311,324,19005,7.31420630503059
324,312,15155,26.1811568722863
324,312,15091,0.473812398338318
324,312,15091,0.362973309076308
313,324,19225,0.0705321339289538
313,324,19225,12.6517827470536
312,324,19225,5.7006900143531
313,324,19225,5.34653389915634
313,324,19225,5.16689384998792
313,324,19225,5.7598658741462
313,324,19225,6.83602487956573
311,324,19225,13.2047410209303
311,324,24147,4.21881257210451
313,324,24147,3.32441506981081
311,324,24147,0.385866811485544
242,131,24147,3.29139044582625
311,131,24147,3.47064193840861
311,324,24147,6.65916318862857
311,324,24147,17.2615393948
311,324,24147,8.12374747303057
312,324,43223,6.68541203801053
312,324,43223,2.33397546092821
312,324,33424,0.000398028215782775
312,324,33424,47.1763246745886
312,324,33424,10.2452728273255
324,312,33424,356.966975970266
324,312,33424,388.594409182329
324,312,33424,74.5981838413421
313,324,33424,7.70810425294246
311,324,33424,5.19506464087487
313,324,33424,10.1282071581303
324,312,33424,198.743620833338
324,313,33424,70.6335478493035
313,324,33424,5.50269472476961
211,312,33424,0.0186896958994048
324,312,33424,318.910154629163
324,312,33424,43.715884360816
313,324,33424,7.58531624806136
313,324,33424,8.47266576675067
313,324,33424,2.14284198079072
324,312,33424,148.986605891294
313,324,33424,15.727222358479
313,324,33424,3.23618190683911
313,324,33424,8.81111185498845
313,324,33424,5.05852163659045
324,311,42287,25.4961099844377
312,324,42287,6.49956027652998
311,324,33471,7.54406492481251
313,324,33471,11.8502236338451
133,112,33471,6.37820669861112
313,324,33471,5.68247171891756
313,324,33471,5.66832394158749
312,324,33471,19.6653499985724
324,312,33471,89.0445863051795
312,324,33471,10.39415183285
324,312,33471,12.0653173419021
313,324,43117,7.16625133133699
324,313,43117,34.5988579547715
324,313,43117,69.7312391634477
311,324,24527,5.57704377603618
312,324,19231,8.08790164703627
312,324,38350,19.0035382420075
312,324,38350,5.00040886445667
312,324,38350,5.88528650719386
312,324,38350,8.5301393443719
312,324,38350,10.2429666862978
313,324,19056,8.03952278678137
312,324,43217,5.37556671278366
133,121,43025,11.3922873156872
324,311,24210,7.69675703063452
324,311,24021,2.98145713489125
311,324,24021,0.00229711882979224
231,121,38538,0.886400788338165
231,121,38547,15.4384742306215
324,312,33502,320.071815688221
324,313,33502,112.136835319551
312,324,33502,11.0383713918075
324,312,33502,74.9753558411875
324,312,33502,0.538111621294871
312,324,43163,5.7293557551275
312,324,43163,5.9747318088418
312,324,43163,7.37341771168584
312,231,43163,6.87181481161157
312,324,43163,5.38380676901201
312,324,43163,5.05234498654245
312,324,19075,0.00351621804556063
313,324,15119,5.36271169876466
311,324,26143,1.99267594655406
311,324,26143,0.34821206636157
311,324,26148,16.5833488700253
311,324,26148,9.14213254672071
211,131,26002,7.88936890657133
324,311,26002,0.122655737439435
313,324,24352,0.182207375945171
313,324,24455,9.08965467661074
311,324,26210,50.7673456515848
311,324,26210,10.8497533948187
311,324,26210,8.16826304427498
311,324,26210,11.4405231340761
324,312,16215,45.5602266105164
313,324,33101,9.32219815134715
312,324,43240,11.7952483586088
311,324,15123,5.35959140615053
311,324,19264,6.17720078170024
311,324,19264,9.48518649609143
312,324,43071,5.55442013842539
312,324,38120,4.81645575476122
312,324,38430,0.283595704586376
211,112,38249,5.05907155899365
311,324,24108,17.8395109292072
324,311,24108,9.15073317571607
312,324,43224,0.724608179002973
133,112,43224,6.90907246744406
231,112,43224,6.52666019855484
242,112,43224,5.4695438645522
312,324,43265,24.494983628742
312,324,43265,27.2793046282578
133,112,07010,11.0779087520611
133,112,07010,5.15512960983923
231,121,07010,6.25068666436866
133,121,07010,8.17499572084188
311,324,16034,7.09687094020936
324,311,16034,5.13638734591461
311,324,16034,0.574527538745036
242,324,16034,7.03765880331372
311,324,24316,0.00113691823717213
324,311,24316,0.0376861270971547
311,324,24316,5.97769574960776
312,324,24316,7.4123070283718
324,312,24316,195.420642099638
242,512,24316,5.0134754901135
311,324,24316,6.88868685241255
324,312,24316,0.374142907491317
324,313,17269,0.800487012518457
324,313,17365,55.1003488708564
133,122,17365,11.6652933745997
324,313,17110,75.816966961066
324,313,17110,116.485800643977
133,122,17110,7.32883487947586
324,131,17110,9.30409775734372
133,242,17110,6.40991937164787
324,313,17110,284.994446065919
133,122,17110,160.893874253008
131,313,17110,9.07590652728385
242,131,17110,11.7888240946932
131,324,17110,27.7750815761223
324,312,17110,121.913384080148
324,313,17110,712.058593373695
312,324,17110,13.2759388648951
242,324,24011,54.6975011318996
313,324,24011,9.25028106182269
312,324,43138,3.96202621303599
312,324,43138,8.97249694375588
312,324,43138,9.45130064892543
312,324,43138,5.97610167952025
312,324,43138,5.23002528453984
312,324,43138,5.89845094022386
312,324,43138,12.7527990842225
312,324,43138,8.00893353685837
231,121,07078,0.0898025403239799
133,121,07078,0.0180605298233995
311,324,24135,0.18376624003007
311,324,24098,6.83661677092022
311,324,24098,41.1275547715101
242,112,24098,5.06954131139492
313,324,24098,5.60125696103475
242,112,24098,0.51076066635168
312,324,43087,3.65759837072704
242,312,43087,7.06030444382168
312,324,43087,21.4565313189349
312,324,43087,5.06214316454438
312,324,43087,7.72138683159881
312,324,43087,5.05550768337103
312,324,43087,5.46622992379114
313,324,19038,5.25603545230633
313,324,24490,6.77734111665927
313,324,24490,6.94245984235151
311,324,24513,4.78214743721959
313,324,24513,1.82643755635785
312,324,43164,5.53771487797857
231,133,07321,12.7359546628819
231,133,07317,1.40273290528215
313,324,24521,8.62024219542833
242,112,07342,19.0251453877039
324,312,07342,18.7365497726919
313,324,19101,5.74171969805296
312,324,43026,0.0518017220398014
312,324,43026,5.04625547286549
133,112,26083,5.42232403633333
231,142,26083,6.85239184606849
324,312,15253,83.5738270753813
324,312,15253,11.2089990912358
324,312,15253,55.1337094203747
324,313,15253,3.5253127406706
324,312,33382,45.286460865283
324,313,33382,18.4415055708454
324,312,33382,30.5469774250382
324,312,33382,1.01221391770219
242,112,33382,4.83500205241524
324,311,26041,9.49779548484943
324,312,15001,137.451243344548
324,313,15001,94.2585048946429
312,324,15001,15.0480938986941
313,324,24553,5.06097863944974
313,324,24266,6.28429259159599
311,324,24266,0.333506983993026
313,324,24564,9.52597055109669
312,324,24564,9.9049873896687
242,312,24564,14.1288714138882
324,313,17055,129.581037413683
312,324,17055,0.00290554113456733
324,313,17055,0.0968396314513728
313,324,17055,5.21877365070214
312,324,43057,5.20085013234164
242,112,19202,5.71552564770108
133,122,33230,8.51703111249593
324,313,33230,939.904034285244
231,122,33230,9.00505609498632
133,122,33230,19.4274833734887
324,132,33230,7.5002035381661
324,121,33230,11.0399685950419
324,312,33230,31.6434009284513
311,324,19111,6.02882266621297
312,324,43214,0.196311632468736
313,324,24376,5.02993916245194
324,312,24376,162.529863668288
312,324,24376,5.69889052536079
324,312,24376,59.731305755791
312,324,24376,6.23148197114628
324,312,24376,24.8739381709557
312,324,38041,0.209063479114454
312,324,43107,0.741974881028814
324,311,43107,7.59333388838182
312,324,43075,8.97851121034996
324,312,33233,18.1050012535386
324,313,33233,198.633150494109
324,312,33233,46.014494863115
324,312,33233,95.0837534787729
133,122,33233,18.3956130936438
312,324,33233,6.64096331836188
324,313,33233,25.1668791929203
312,324,33233,5.09656497562301
312,324,33233,8.1077405189642
133,311,33233,25.4610951311885
133,121,43211,6.9051215631689
313,324,43211,6.67391442546001
324,312,33492,103.449848620465
324,311,38359,6.32263137428015
311,324,38359,13.3331586995656
311,324,38359,7.25082583965335
311,324,38359,16.085808710731
311,324,24066,3.32103883033717
311,324,24066,9.54929874502268
311,324,24192,1.69407498479163
324,313,17386,28.0857268795139
242,131,17386,0.0127354999752958
324,313,17386,17.0445135373891
313,324,17386,8.10813455787682
324,312,24354,8.32647283869549
324,312,24354,7.32763536911744
324,312,24354,2.10333961945403
324,312,24354,10.9411362783885
324,312,24354,5.78872648446068
312,324,24354,6.04541371866366
324,312,24354,0.244938262442676
242,121,24354,5.38254048137996
324,312,24354,185.96415369581
312,324,24354,5.90219616595627
324,312,24354,63.5979080013554
312,324,24354,7.837309205601
312,312,24354,20.9210670786898
312,324,24354,5.69515340952909
312,324,24354,6.86472081075408
324,313,24354,16.9677410309628
324,312,24354,17.4553021220652
313,324,24354,0.119802364490453
324,313,24354,59.2576063745722
242,112,24557,8.39526880062747
242,112,24557,9.2147687842352
133,121,24557,22.9150423014989
312,324,43213,10.0943099260182
324,311,07333,87.8456580933824
312,324,07333,5.39689516801272
324,312,33097,1987.40887506376
312,324,33097,11.8664044509864
324,312,33097,49.1451035837904
211,312,33097,16.757924897268
324,312,33097,9.15382074101389
324,312,33097,41.5040471584962
312,324,33097,34.8920670549704
324,312,33097,226.024762070046
324,312,33097,25.677584502504
324,312,33097,54.222149282226
312,324,33097,40.0109824280133
312,324,33097,6.00046550315643
324,312,33097,29.044628834631
312,324,33097,8.84905161464827
312,324,33097,11.400972937051
312,324,33097,13.3619242900539
312,324,33097,48.1299911961492
324,312,33097,56.5723768470172
312,324,33097,11.4991177489221
312,324,33097,7.48540414827871
324,312,33097,35.1953866629109
312,324,33097,6.46861219707956
312,324,33097,7.678600511951
312,324,33097,6.33703672944751
312,324,33097,26.4577901129039
312,324,33097,5.30028358742253
324,312,33097,10.6034020508589
312,324,33097,5.26189975013838
312,324,33097,25.4022083736292
312,324,33097,77.3333665752542
312,324,33097,0.498300868051449
312,324,33097,28.7013348966758
312,324,33097,13.1710246113765
312,324,33097,7.80974093758348
312,324,33097,14.625022575046
324,312,33097,8.28789089916312
312,324,33097,3.57266481069084
312,324,33097,102.834497313139
313,324,33097,3.79411295110255
312,324,33097,3.69895406153223
313,324,33097,1.38133866052099
324,312,33097,34.2344515207435
312,324,33097,8.1038124675239
324,312,33097,1.19517273853624
324,312,33097,38.4782596085977
324,312,33097,86.0133765095199
324,312,33097,26.754679118727
312,324,33097,11.2243518422965
311,324,24302,14.5713632165001
311,324,24371,4.93978909138295
313,324,24371,15.7747637813419
312,324,17309,5.11317738355292
324,313,17309,8.4726191619515
324,312,17309,35.9507398191086
324,324,17309,16.5392790554747
313,324,17309,16.4555348566574
324,324,17309,8.634172412373
324,324,17309,4.91861546612795
313,324,17309,8.0030551789004
324,312,07347,15.3833456453746
324,313,07347,4.10105984826448
243,112,24102,11.8719040539756
133,121,26349,0.307702733402751
