siren,111,112,121,122,123,124,131,132,133,141,142,211,212,213,221,222,223,231,241,242,243,244,311,312,313,321,322,323,324,331,332,333,334,335,411,412,421,422,423,511,512,521,522,523,
200018083,,784.7221694,105.6355918,,,,,,,,,9432.625977,,,,,,4515.102548,,6789.699374,235.4262175,,2810.850806,79.70366802,87.52269869,,,,,,,,,,,,,,,,,,,,
200018166,,4645.466036,703.8065536,,,40.49507228,97.98732718,,,,124.4448296,3296.927622,,,119.6199285,40.16714746,,6614.579159,,3371.172679,1510.66373,,11743.68861,16407.19794,8763.50944,4042.046557,892.7076581,,1089.348201,,4784.058033,3996.53909,,29.3817143,,,,,,460.1113367,322.9363819,,,,
200018406,41.83554087,2222.215097,307.0059849,289.0507081,,,74.16846483,31.83743287,,25.07948935,98.50625077,10553.90718,,,91.1567181,19.89178202,,2750.636837,,4148.966921,5584.039437,,12278.41594,1980.0362,5860.982849,,77.60585578,,57.80810463,,,,,,,,,,,,117.2218604,,,,
200018521,,314.3104309,,,,,120.1191589,,,,,5596.291906,,,,,,14911.50512,,4303.732915,635.2583736,,2063.276993,,32.44657373,,,,39.23972051,,,,,,,,,,,,1.655112574,,,,
200022986,,3076.515497,119.2652344,105.7473097,,,154.8353221,,,25.75525997,173.3226217,225.5708925,,,7790.655203,261.5166453,66.88236512,410.9139739,,2797.880981,2201.495378,,9073.667923,2289.854643,3218.145993,3568.477974,367.9463373,18825.85164,2452.523439,,,449.5800707,,,,,,,,,,,,,
200023075,,1024.709561,,,,,,,,25.41645581,,241.0615828,,,,,,14825.39784,,3767.773953,1078.170323,,7887.194136,5009.142931,4524.114832,,,,26.59807139,,,,,,,,,,,,112.2676674,,,,
200023125,,1409.694761,211.7527745,,,,,,,137.7400481,392.1303712,2013.497108,,,,,,311.6561738,,,,,2167.372137,,,,35.97330105,,3.854337114,,,,,,,,,,,,72.17603875,,,,
200023240,49.40620482,1217.892445,369.6678175,36.38399045,,,161.7112087,,,,29.51678861,12221.27918,,,,,,154.1141919,,241.2873978,605.5838854,,2400.327254,1249.241426,3252.626098,,51.16226793,,42.98926029,,,,,,132.6521657,,,,,,176.5453698,,,,
200023299,,233.3094379,63.66990681,,,,37.14276112,,,,213.232622,,,,,,,237.7913691,,601.3634383,338.425649,,2217.283731,2840.189239,1595.604829,12558.86903,10.1439462,,554.2026983,,3296.511666,2924.963312,,53.6230792,,,,,,,1.440386609,,,,
200023307,54.29858674,2724.573806,548.6145158,41.91952608,,32.53446142,,,,,32.73525679,9320.000579,,,,2661.775459,,3532.557979,,10988.58333,2559.814138,,2396.705618,42.34154753,211.4723515,,,,40.40390438,,,,,,,,,,,375.369777,19.48286496,,,,
200023372,25.20401939,1137.061931,,,,,32.13602848,,,,172.580191,,,,,,,283.3435862,,248.6998186,,,1055.181575,4129.548479,1712.170909,1506.178771,3813.536696,,90.49788583,,9782.909571,3360.504252,,7669.068673,,,,,,,0.032615057,,,,
200023414,209.2873079,12816.72702,3566.645078,438.3875761,465.7603004,150.5875166,363.79614,,28.69175488,223.5753724,548.0357045,12262.95134,,,,113.0569984,,4939.284918,,4593.433442,272.0402562,,17446.19567,3167.690065,894.8378603,,186.9034004,,846.8611232,,,,,,,,,,,2130.987596,751.9221629,,,,
200023620,,1140.167802,96.21946271,,,,,,,,59.56375243,18275.80234,,,,,,247.5071663,,1959.174608,609.0013456,,954.6449089,31.42707588,326.7832259,,,,55.06960419,,,,,,,,,,,,25.88420993,,,,
200023737,27.4129425,2338.763829,308.0523736,233.7652733,,83.20653903,201.9405008,,,,,481.4039003,,,865.0711067,325.1112924,,4539.599489,,9730.561653,2099.185627,,28155.85453,492.313772,927.0963506,1126.837443,237.0080459,,6458.80018,,,,,,,,,,,801.9534987,,,,,
200023778,48.47179241,4211.262712,320.1416723,,,,,,,,382.5847445,10112.9156,,,,,,5586.113507,,5626.774306,895.878971,,197.4201239,492.3651071,81.40403077,,522.38203,,127.776131,170.8156996,,,,,,,118.3319556,358.6151361,17.61862611,,60.00275349,,55.51045415,5.987892096,
200023794,25.7397946,1049.786262,51.74329684,25.283043,,,,,,,,754.8510462,,,8077.040194,,,609.2139937,,3088.385356,428.4544917,,507.6264006,756.6251632,1544.405685,,,,434.989928,,,,,,342.3988398,,223.0321141,,,402.332065,32.11027819,,2736.379299,,
200023919,,1064.418408,82.64020443,69.63087388,,,185.9539341,,,,39.72334681,25807.76447,,,,,,75.88073547,,271.200596,1024.500934,,3849.981981,270.1124147,956.9844667,,,,,,,,,,,,,,,,60.16218921,,,,
200026573,54.02986356,1136.25853,108.658208,,,,,,,,,,,,,,,7160.634651,,265.8253187,804.3103631,,12424.45322,10447.94347,2421.938205,2410.614491,200.9995333,,51.77824631,,,,,,207.3168048,,,,,,,,,,
200027027,,1683.939232,147.4475384,,30.87804859,,,,,,98.53056397,14436.00458,,,,1.082394484,,4877.457509,,8792.812182,530.8841549,,1996.044519,981.2488729,485.6977421,,25.99673082,,46.17935608,,,,,,352.8269583,,36.58710996,,95.58121566,415.6472317,75.34511778,,,54.25664443,
200027076,,575.8299379,38.99610027,,,,,,,,66.08684494,20660.89289,,,,,,5970.127337,,547.6001947,333.1809406,,9258.965638,128.1427402,156.9832213,,,,164.1580265,,,,,,,,,,,,105.4692332,,,,
200027100,52.47250449,2709.168271,94.20987951,31.61945276,16.61564862,163.6331335,,25.35808514,,,80.7639078,26.33491799,,,6267.223675,137.5895843,68.00747169,102.0975223,,781.1252968,173.1485586,,9171.873261,1464.78708,2949.43469,,,17226.29373,148.5903231,,,83.63899847,1189.308224,,,,,11.74314099,,,73.57500592,,,67.8988343,
200027183,557.7274849,6415.488652,2212.076104,281.8390305,80.60081886,238.4122121,478.5340913,38.84280431,,97.56675759,663.3015609,29.17009647,,,20262.66301,1412.216683,,634.7342381,,9929.189822,1270.17985,,345.2843801,571.8545342,184.6062729,382.7881544,81.95709869,9564.278241,4293.755002,366.5603333,81.62230312,318.7565516,,,,,928.1267442,,,,209.0712411,2704.393193,,30.87273955,
200027217,,758.6207591,97.88927045,,,,,,,,,1090.184306,,,,66.47698771,,1267.682414,,7254.960772,500.5508046,,10509.27287,103.7901807,1558.02402,,,,25.73936718,,,,,,,,,,,209.8273514,,,,,
200027308,,996.4098809,50.41846084,27.68680118,,,25.42271296,,,,25.00813106,26309.48963,,,,,,15023.65362,,1447.834981,1094.154295,,27603.80211,2244.261942,1379.765808,25.02737198,29.40183632,,133.6798316,,,,,,,,,,,,130.4870961,,,,
200029734,,646.9401798,174.5875587,108.4783071,,,55.15185854,,,,27.25916544,24073.94065,,,5948.175972,,,2111.115507,,14129.02266,1553.094966,,4956.336349,4919.940973,2595.167456,,30.78191249,,1569.706915,,,,,,,,,,,,0.083772174,,,,
200029999,,854.8273619,123.2062029,115.7629411,,,35.07123565,,,,26.39856231,1685.794814,,,399.7645525,,,2762.457952,,1781.999327,750.7254381,,5993.617323,305.7698236,1284.76267,,25.03878791,,380.697557,,,30.14004041,,,,,,,,457.7574706,28.68349154,,,,
200030195,990.6828683,11599.99663,1005.793508,177.0221443,,350.7932412,136.1507567,,,269.7923388,299.2904333,,,,38.70430741,237.6010005,31.30655848,648.2064592,,2048.026327,967.6307836,,9936.247175,39668.33926,14986.95136,21471.19254,2523.683377,3302.430272,9931.481026,658.7889572,12351.28874,12410.14757,81.75874276,,,,,,,105.9732433,67.22668827,,,73.55909336,
200030385,28.50652898,5404.04894,847.4741395,25.37159042,,123.8098962,,,,58.2389727,607.5729811,38941.73802,,,1351.942779,,,1458.953751,,6019.878443,1741.470453,,20380.27947,647.9470699,236.7778773,,19.27818538,,363.0197076,,,,,,158.7193731,,,,,826.4264218,96.81674709,,,,
200030435,,692.4051885,114.6017589,86.95036527,,43.15100652,60.1990183,,,,53.00954588,17015.17666,,,129.7844806,,,2282.44425,,2221.250001,787.0922456,,5840.889429,75.12323288,541.9421324,,,,29.87970383,,,,,,,,,,,,267.2428295,,,,
200030526,,1335.437428,254.5321511,,,,,,,,29.98503307,11243.72919,,,,,,58.56908876,,764.042568,195.5453231,,3968.840481,,73.58109236,,64.28807762,,,,,,,,,,,,,522.3673224,68.38249893,,,,
200030633,,3506.639282,261.6536696,,,,,,,,47.0480876,25169.32075,,,,,,6453.022964,,260.8887744,227.5881219,,1205.83021,230.8286925,,,,,77.91537044,,,,,,,,,,,,9.733173825,,,,
200030658,,327.7995051,,,,,25.3701325,,,,26.56570444,4675.191857,,,,,,9047.894878,,3060.205771,1410.931461,,3391.105724,24246.79915,4964.366774,4805.781124,769.0256737,,1020.38362,,2785.060428,2429.569219,,,,,,,,71.83250524,493.041576,,,,
200030674,149.5730822,3875.390313,601.9018145,,,,90.34592391,,,,78.90487335,39898.00666,,,1252.55484,811.7687213,,1103.039909,,9213.96908,1627.453583,,6072.246993,120.2274908,265.0611474,,,,685.4146806,,,,,,,,,,,1110.728166,198.1885185,,,,
200032514,,416.6207322,,,,,136.6841747,,,,,18279.00362,,,,,,3543.457967,,451.5816747,220.5798485,,4395.27927,,,,130.9620161,,3.41735522,59.08136128,,,,,,,,,,110.7997225,53.15760353,,,,
200033025,115.5836029,1621.042251,393.0597732,42.42757445,,,,,,,122.2838978,13590.28859,,,,,,4626.258899,,548.1554702,1120.708723,,16761.46364,327.0399,578.1702273,,34.488974,,177.4333252,,,,,,,,,,,,,,,,
200033090,,1003.548666,41.38814096,63.64549544,,,132.3461525,283.9552491,,15.35859497,46.58786644,10648.8292,,,,,,178.7275285,,123.3713514,,,1594.327894,,,,42.65446389,,49.1337499,,,,,,,,,,,,240.1174461,,,,
200033116,,1984.368428,324.7495341,40.85777723,,,,,,,98.84712388,133.4534191,,,,,,440.516085,,947.407187,316.2175328,,1826.053835,5346.160947,3024.181932,2876.57044,321.8809434,,,,1746.410075,805.6102395,,,,,,,,,,,,,
200033173,,1040.65438,,,,,,,,,25.88202695,2895.56683,,,,81.1494333,,507.3554751,,31.97907428,56.33225839,,3783.35406,12.85384574,39.33607444,,,,,,,,,,,,,,,,30.16149189,,,,
200033181,44.84287218,4549.568315,1063.827446,91.09802062,,102.6645101,,,,147.6638347,202.609267,49687.08686,,,,,,632.0738769,,361.2799945,530.2462479,,3831.919402,,,,,,,,,,,,,,,,,,177.4493513,,,,
200033207,37.25464259,1619.226638,277.3053545,74.51775427,,,,,,85.96829988,166.748977,12472.07624,,,,,,2487.120248,,937.2946554,2457.89421,,4650.355685,451.5823243,231.8411896,,,,78.86141035,,,,,,,,,,,,115.9127213,,,,
200033298,,1146.04973,128.3280336,,,,348.8768231,,,,83.61931905,22500.70499,,,,,,40154.58102,,2697.129655,1572.022614,,7767.344937,761.3242208,509.5824557,,,,,,,,,,,,,,,,95.96865486,,,,
200033579,88.73759145,3576.532078,1422.441377,259.8189552,,,0.005184784,,,143.4312824,260.0606661,22773.24378,,,,,,957.9726216,,540.1720818,30.68480511,,409.6373597,79.40125092,,,,,53.6932957,,,,,,146.4354657,,,,,,29.96685755,,,,
200033827,,1139.027165,186.6447397,,,331.4662541,27.1816346,,,,150.7355426,646.6221275,,,1573.231735,664.3067771,,1597.441916,,4444.888109,1007.770204,,23208.744,10293.53947,5081.829826,1515.139093,784.9463414,3189.379048,2806.245185,168.0051127,1059.563352,3779.170239,13.7556788,,169.7615449,,216.0747098,,,,33.49329919,861.828554,,5.466544894,
200033868,,935.4385497,25.19237861,138.702721,,,,,,,,,,,,,,2833.108105,,600.3927839,817.538762,,2485.634162,5128.407126,5752.735,227.9138304,274.0670098,,198.4274215,,,,,,,,,,,,,,,,
200034023,,1484.927089,242.7460668,,,,,31.580777,,,,20419.43866,,,,368.841775,,62.48807768,,1540.951085,672.7852209,,1058.607385,,33.66063733,,,,,,,,,,,,,,,20.62888316,112.6944938,,,,
200034031,,148.6198792,,,,,124.9231024,,,,,3934.4535,,,,,,3225.286466,,10992.55719,3234.30729,,9512.515289,1222.208933,1391.567063,117.8510516,32.59089435,,66.552774,,,,,,,,,,,,95.70681204,,,,
200034049,,437.5051093,,,,,77.75757674,,,,,9986.518834,,,,,,4857.10592,,6351.97622,4050.917077,,6222.380889,451.6036659,998.6046082,,,,,,,,,,,,,,,,98.22110003,,,,
200034056,,498.8179712,,,,,,40.95182628,,,63.83645205,26294.13387,,,,39.41022102,,909.794023,,3439.980144,3257.537053,,3247.998528,128.7833408,283.0921935,58.07002691,,,,,,,,,,,,,,,,,,,
200034064,,107.6980542,,,,,,,,,,2688.904055,,,343.8045676,,,4821.679744,,3969.731198,1341.099554,,10104.39104,223.5782591,,244.8673617,341.2408463,,834.580624,,,,,,,,,,,,,,,,
200034098,,768.0659511,,,,,2.156399593,,,,49.75435693,353.1190886,,,,,,932.9955228,,1785.28942,713.5606739,,3379.070846,5946.148864,6191.188977,4403.415635,1836.550779,,,118.0729874,5845.959055,2473.979264,,187.9908085,,,,,,,26.47422207,,,,
200034130,,1244.17334,,,,,,,,25.33304284,243.6038685,5185.957244,,,,42.19702487,,336.2130621,,196.2436414,44.47476397,,2144.722178,,,,,,123.8808343,,,,,,,,,,,,,,,,
200034197,,788.5649561,3.978206498,4.179671414,,,,,,,25.58202274,918.5310302,,,4314.846553,367.9010324,,2653.072372,,7686.0922,296.376412,,5462.08244,643.8301805,2913.14896,,,,87.9531572,,,,,,,,,,,213.2464113,160.309745,,,,
200034205,,755.5257937,,,15.28215088,,,,,,111.3939359,111.8118839,,,163.4288111,666.9785261,,141.0595083,,1410.118401,687.6331607,,9940.279618,,,604.9679602,30.94197783,2389.438105,600.578739,35.02736135,40.0244984,811.7882768,,,,,,,,,23.54040365,,,3.478887685,
200034270,26.07954158,1160.559532,121.234529,,,,,,,,,4279.583921,,,2899.11101,26.26691214,,443.7737383,,1282.103579,25.21989491,,3125.831806,3551.29096,2134.229301,0.336338161,,,25.69052258,,,,,,,,,,,,66.9472641,,,,
200034379,25.28724466,2051.115507,205.2868347,,,,141.2768401,,,,50.3799793,2456.113905,,,8958.567327,125.3120991,50.62572959,81.2713952,,5481.785546,1265.950457,,15140.65861,754.4745778,2354.076278,671.000906,268.23007,3304.873648,1489.241308,,,,,,43.87433262,,,,,,,,,,
200034411,,976.5000643,26.55452933,,,,,,,,,201.4278546,,,9622.143815,,,554.5913168,,5284.83404,1274.817389,,14349.50385,1191.924772,1695.628147,3415.992439,124.7683355,4656.331737,1845.282255,,,55.1029589,,,,,,,,,,,,,
200034601,,286.7264105,,,,,,,,,,1133.026655,,,,,,960.8240484,,906.1112606,466.4768261,,22106.5056,4279.820389,5442.864598,6933.394919,1921.04544,488.9008116,2822.82171,,,48.53508362,,,,,,,,,,,,,
200034635,,1255.408734,34.02003771,36.16263323,,,2.525768342,,,,,11358.27866,,,114.5742313,145.3493408,,,,560.8197962,101.1479237,,118.0189263,,,,,,,,,,,,,,,,,,,,,,
200034692,52.22276739,3247.258418,761.5957888,27.43409845,,,43.48232841,,,,,269.6592593,,,22501.466,193.1649715,28.604971,58.00078672,,3488.567194,2196.256451,,20160.24419,1115.510383,5610.053182,358.1761802,,1596.837602,707.6340983,,,,,,,,,,,504.7120879,,,,,
200034700,28.53664257,2984.475733,661.8930348,70.53656239,,,51.51322381,,,,267.6466609,26693.0497,,,564.2724618,751.0835963,28.20104538,168.1255096,,4753.021276,5942.127026,,21017.03554,5129.451116,6210.872925,54.73876032,1247.398307,2078.905767,3998.09227,1205.096714,,115.7672195,,,,,,,,,359.9263535,,,,
200034718,,1786.708038,355.5125462,27.59289977,,,165.7561452,,,,,40426.18074,,,32.24655396,,,145.423729,,186.3725712,1459.900025,,2864.603721,1353.627047,346.2772537,240.7135784,882.8394649,,1998.803858,,,84.01693963,,,0.187272962,,,,,18.41048204,296.2204357,,,,
200034726,,348.5446337,,,,,,,,,,35361.73358,,,,47.20322753,,214.2667941,,1058.874268,4685.590202,,908.8272051,,114.316602,,,,34.25000519,,,,,,,,,,,,57.15233774,,,,
200034825,28.90079061,1428.124612,205.9135388,,,,13.68991536,,,,72.33326009,127.4612666,,,,,,16160.95414,,8781.476294,2794.358627,,12522.02702,989.1153219,1479.567695,,,,237.2278491,,,,,,,,,,,,120.4633264,,,,
200034833,,946.695292,,,,,44.96225356,,,,3.280939957,8962.263924,,,,98.68252832,,8215.110315,,14941.74497,885.8063721,,25448.68241,1854.8175,4136.46535,,,,557.4408956,,,,,,,,,,,726.4107655,0.36192993,,,,
200034874,,392.0460955,,,,,0.727047587,,,,90.73898835,13834.81492,,,,991.552235,,8692.931644,,433.0846501,50.79372665,,15717.3353,139.7269879,375.9968552,,49.08144418,,524.5388856,,,,,,25.73283783,,,,,,1732.900979,,,,
200034882,,2998.059285,248.7350877,63.7891515,,55.74357792,36.95527848,,,,220.101315,76.40030863,,,,,,2255.109171,,2299.237637,168.7265587,,1443.234662,8742.014238,4067.906728,7168.320698,2760.233417,,168.7414998,,6327.748917,2996.110669,,1470.28505,,,,,,,,,,,
200034957,,1657.484776,472.9877055,28.91963149,,,90.83611117,,,,,5384.210443,,,2582.454064,,,459.4193534,,2871.991644,814.4959521,,1732.228177,32.14188623,16.11921705,,,,,,,,,,,,,,,,87.46928987,,,,
200035087,48.56395706,2040.278499,456.7458382,68.06521031,,,88.06716306,,,26.36305604,,1102.700584,,,809.6089616,7168.200306,33.90579456,94.86140802,,9219.630605,318.935888,,654.3402226,1283.177993,113.8605454,254.7138704,,939.8689478,588.3652858,344.5371279,,,,,,,,,,227.3337363,,,,,
200035103,,357.9436996,,,,,74.94834357,,,,45.25955605,8081.880225,,,,,,16610.02147,,731.2564074,120.1135583,,1957.775571,,112.0824446,,,,108.8899544,,,,,,,,,,,,0.986870234,,,,
200035111,32.66220455,517.2594667,78.42361366,48.54062041,,,175.9441534,,,,266.7777739,12745.75126,,,,,,15268.65216,,603.6724827,262.3892381,,3506.697636,2330.190312,543.1390971,,9.584198764,,215.4020767,,,,,,,,,,,,,,,,
200035129,,1312.698378,26.83189294,,,,,,,,55.65141646,749.3058442,,,1601.779471,,0.426866842,898.288645,,6757.565287,632.2759759,,11900.68674,2371.6589,1337.332296,227.0665039,342.6351118,2615.203464,1346.750958,,,,,,,,,,,,,,,,
200035137,,325.741266,,,,,69.29395733,,,,,9564.292687,,,,,,20184.73145,,9557.77139,2920.998987,,7670.023046,255.5766791,416.0664807,,161.9592586,,170.6670732,,,,,,,,,,,,101.8356225,,,,
200035202,25.25152991,1465.842071,79.93198873,,,,61.55496507,,,,,1118.226985,,,,,,16385.36115,,2350.546393,1325.026898,,814.6700893,3899.798254,248.7498584,,,,27.35060366,,,,,,,,,,,210.3583832,0.30092911,,,,
200035319,83.94614658,5777.214833,491.3587014,25.52539738,18.81462897,114.4902193,88.74815342,4.991079991,,25.09549801,924.1065069,907.949412,,,648.8276131,147.0231494,,272.7627178,,2402.023555,680.7234456,,511.8338995,1225.49307,6395.814714,82.02639803,,13641.23732,325.7119458,25.00632872,185.9370574,,,,,,,,,,153.9809126,,,90.34009398,
200035327,,172.7632003,,,,,7.485073524,,,,,180.9850514,,,,,,1429.583161,,7043.479182,1918.828485,,10134.6823,263.4617888,3687.003294,,,,135.2308677,,,,,,,,,,,,,,,,
200035442,,2222.402932,182.9907631,337.7347087,,,,,,,,37684.82612,,,,,,661.6116122,,427.8998668,97.5092128,,1001.102184,,,,,,140.9979004,,,,,,,,,,,,,,,,
200035459,123.5753365,4446.049103,758.3326441,41.23454055,,117.2871305,119.0566355,,,25.49749196,157.6131167,18284.19012,,,0.652173035,786.110702,,4321.592385,,11291.5808,3940.056036,,2893.190243,102.4573454,55.54305262,,,,,,,,,,,,,,,504.2997525,343.3110414,,,,
200035533,,451.0844276,28.50444285,,,31.48730136,,,,,107.1544054,551.4467649,,,16747.2144,,,1241.170047,,1431.655518,457.8752337,,2073.763552,28.26314455,419.2004521,,,,,,,,,,,,,,,237.4411062,,,,,
200035541,,723.6564974,455.2919772,78.78132464,,,,,,,7.86574729,15534.48346,,,1338.360391,,,418.2022182,,4437.242849,2004.032426,,5052.256983,39143.02272,7544.446437,,1733.016772,,28224.25019,,,,,,26.63029479,,,,,,170.8955095,,,,
