siren,SURFACE,VOLUME (m3∙ha-1),STOCK_CARBONE (tC),carbonDensity,PRODUCTION (m3∙ha-1∙an-1),PRELEVEMENT (m3∙ha-1∙an-1),MORTALITE (m3∙ha-1∙an-1),TX_PRELEV,BILAN_M3 (m3∙ha-1∙an-1),BILAN_CARB (tC∙an-1),BILAN_CARB (tC∙ha-1∙an-1),BILAN_CO2 (tCO2∙an-1),BILAN_CO2_HA (tCO2∙ha-1∙an-1),Fexp (VOL -> CARB),
200070852,12.8,117.2376971,662.9995963,34.8010042,12.0630977,9.482307844,0.151194861,0.534836933,2.429594999,13.06320758,0.685690827,-47.89842778,-2.514199701,0.199440327,
200070852,12.8,117.2376971,662.9995963,34.8010042,12.0630977,9.482307844,0.151194861,0.534836933,2.429594999,13.06320758,0.685690827,-47.89842778,-2.514199701,0.199440327,
200070894,168.3,168.5083947,9117.39011,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,177.3311602,1.053661082,-650.214254,-3.863423969,0.321488084,
200070902,1128.4,168.5083947,61129.31075,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,1188.951165,1.053661082,-4359.487607,-3.863423969,0.321488084,
200070910,1,168.5083947,54.17344094,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,1.053661082,1.053661082,-3.863423969,-3.863423969,0.321488084,
200070928,77.6,169.9933561,4134.613802,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,78.25583064,1.008451426,-286.9380457,-3.697655228,0.313430518,
200070936,385.7,169.9933561,20550.52247,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,388.9597149,1.008451426,-1426.185621,-3.697655228,0.313430518,
200070944,24.3,169.9933561,1294.730869,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,24.50536965,1.008451426,-89.85302203,-3.697655228,0.313430518,
200070951,512.7,169.9933561,27317.22289,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,517.033046,1.008451426,-1895.787835,-3.697655228,0.313430518,
200070969,313.4,169.9933561,16698.29853,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,316.0486768,1.008451426,-1158.845148,-3.697655228,0.313430518,
200070977,288.3,169.9933561,15360.94277,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,290.736546,1.008451426,-1066.034002,-3.697655228,0.313430518,
200070985,379.3,169.9933561,20209.52339,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,382.5056258,1.008451426,-1402.520628,-3.697655228,0.313430518,
200070993,203,169.9933561,10816.06446,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,204.7156394,1.008451426,-750.6240112,-3.697655228,0.313430518,
200071017,54.8,168.5083947,2968.704563,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,57.74062732,1.053661082,-211.7156335,-3.863423969,0.321488084,
200071025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200071033,1.9,174.4933166,98.41400258,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,1.939069875,1.020563092,-7.109922874,-3.742064671,0.296841418,
200071033,1.9,174.4933166,98.41400258,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,1.939069875,1.020563092,-7.109922874,-3.742064671,0.296841418,
200071041,97.2,168.5083947,5265.658459,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,102.4158572,1.053661082,-375.5248098,-3.863423969,0.321488084,
200071058,0.6,174.4933166,31.07810608,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,0.612337855,1.020563092,-2.245238802,-3.742064671,0.296841418,
200071066,15.1,168.5083947,818.0189581,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,15.91028234,1.053661082,-58.33770193,-3.863423969,0.321488084,
200071066,15.1,168.5083947,818.0189581,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,15.91028234,1.053661082,-58.33770193,-3.863423969,0.321488084,
200071074,36.1,169.9933561,1923.447916,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,36.40509647,1.008451426,-133.4853537,-3.697655228,0.313430518,
200071082,13.5,174.4933166,699.2573868,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,13.77760174,1.020563092,-50.51787305,-3.742064671,0.296841418,
200071116,63.7,168.5083947,3450.848188,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,67.11821095,1.053661082,-246.1001068,-3.863423969,0.321488084,
200071140,404.6,174.2625584,20994.07779,51.88847698,17.7392904,13.88542359,0.235624549,0.791983637,3.618242254,413.4361557,1.021839238,-1515.932571,-3.746743872,0.297791709,
200071140,404.6,174.2625584,20994.07779,51.88847698,17.7392904,13.88542359,0.235624549,0.791983637,3.618242254,413.4361557,1.021839238,-1515.932571,-3.746743872,0.297791709,
200071157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200071165,92.2,79.42540782,4820.754506,25.80266538,6.345459072,3.221877426,0.202704291,0.258836972,2.920877355,176.7716491,0.946154737,-648.1627132,-3.469234035,0.16031922,
200071173,14.5,168.5083947,785.5148936,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,15.2780857,1.053661082,-56.01964755,-3.863423969,0.321488084,
200071181,479.3,169.9933561,25537.63396,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,483.3507684,1.008451426,-1772.286151,-3.697655228,0.313430518,
200071199,208.2,174.4933166,10784.10281,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,212.4812358,1.020563092,-779.0978644,-3.742064671,0.296841418,
200071207,18.4,168.5083947,996.7913132,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,19.38736392,1.053661082,-71.08700103,-3.863423969,0.321488084,
200071215,2.6,174.4933166,134.671793,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,2.653464039,1.020563092,-9.729368144,-3.742064671,0.296841418,
200071223,201.7,169.9933561,10746.79902,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,203.4046526,1.008451426,-745.8170594,-3.697655228,0.313430518,
200071298,26.8,174.4933166,1388.155405,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,27.35109087,1.020563092,-100.2873332,-3.742064671,0.296841418,
200071314,77.6,174.4933166,4019.435053,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,79.19569594,1.020563092,-290.3842184,-3.742064671,0.296841418,
200071363,43.7,174.4933166,2263.522059,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,44.59860712,1.020563092,-163.5282261,-3.742064671,0.296841418,
200071371,305.5,75.46547502,15823.93568,22.40127858,7.764971684,6.103726731,0.097323577,0.344272569,1.563921377,311.7820246,0.441376667,-1143.200757,-1.618381113,0.128379006,
200071389,189.3,174.4933166,9805.142468,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,193.1925933,1.020563092,-708.3728422,-3.742064671,0.296841418,
200071405,7.1,174.4933166,367.7575886,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,7.245997953,1.020563092,-26.56865916,-3.742064671,0.296841418,
200071413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200071454,31.7,169.9933561,1689.011051,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,31.9679102,1.008451426,-117.2156707,-3.697655228,0.313430518,
200071470,218.9,174.4933166,11338.32903,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,223.4012608,1.020563092,-819.1379564,-3.742064671,0.296841418,
200071496,173.3,174.4933166,8976.392972,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,176.8635838,1.020563092,-648.4998074,-3.742064671,0.296841418,
200071504,126.5,169.9933561,6740.059871,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,127.5691054,1.008451426,-467.7533863,-3.697655228,0.313430518,
200071512,75.2,174.4933166,3895.122628,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,76.74634452,1.020563092,-281.4032632,-3.742064671,0.296841418,
200071520,99.9,169.9933561,5322.782459,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,100.7442974,1.008451426,-369.3957573,-3.697655228,0.313430518,
200071538,640.1,168.5083947,34676.41954,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,674.4484589,1.053661082,-2472.977682,-3.863423969,0.321488084,
200071546,111.5,160.9455517,5829.87123,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,213.774825,1.917263005,-783.8410252,-7.029964351,0.32486664,
200071553,719.9,160.9455517,37640.57667,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,1380.237637,1.917263005,-5060.871337,-7.029964351,0.32486664,
200071579,673.3,168.5083947,36474.97778,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,709.4300068,1.053661082,-2601.243358,-3.863423969,0.321488084,
200071587,1212.8,159.618494,63412.26751,51.85472386,12.75224955,6.474895588,0.4073678,0.520175707,5.86998616,2325.256572,1.901454438,-8525.940765,-6.971999606,0.32218799,
200071595,95.7,168.5083947,5184.398298,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,100.8353656,1.053661082,-369.7296738,-3.863423969,0.321488084,
200071629,242.7,160.9455517,12689.77352,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,465.3197313,1.917263005,-1706.172348,-7.029964351,0.32486664,
200071645,11,168.5083947,595.9078503,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,11.59027191,1.053661082,-42.49766366,-3.863423969,0.321488084,
200071652,114.4,169.9933561,6095.358492,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,115.3668431,1.008451426,-423.0117581,-3.697655228,0.313430518,
200071678,141.1,160.9455517,7377.532112,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,270.52581,1.917263005,-991.92797,-7.029964351,0.32486664,
200071751,351,69.34990789,18180.69206,20.58592497,7.135714324,5.60909325,0.089436674,0.316373427,1.4371844,358.2176453,0.405608408,-1313.464699,-1.487230831,0.117975435,
200071769,1387.5,157.5314356,75866.02687,49.37515951,10.85456998,7.668122023,0.748585875,0.703146286,2.437862087,1435.916203,0.934523587,-5265.026076,-3.426586485,0.290453466,
200071777,1377.4,168.5083947,74618.49755,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,1451.312775,1.053661082,-5321.480175,-3.863423969,0.321488084,
200071785,2064.9,169.9933561,110020.1552,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,2082.351349,1.008451426,-7635.28828,-3.697655228,0.313430518,
200071819,56.1,174.4933166,2905.802918,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,57.25358946,1.020563092,-209.929828,-3.742064671,0.296841418,
200071827,112.3,174.4933166,5816.785521,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,114.6092352,1.020563092,-420.2338625,-3.742064671,0.296841418,
200071843,151.6,169.9933561,8077.415624,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,152.8812361,1.008451426,-560.5645325,-3.697655228,0.313430518,
200071850,201.2,160.9455517,10519.91113,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,385.7533166,1.917263005,-1414.428827,-7.029964351,0.32486664,
200071868,548.5,160.9455517,28678.78358,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,1051.618758,1.917263005,-3855.935447,-7.029964351,0.32486664,
200071876,2704.1,148.0537183,141386.1416,48.09771405,11.82831585,6.005772537,0.377852941,0.482487622,5.444690372,5184.470892,1.763689111,-19009.7266,-6.466860073,0.298844631,
200071884,66.8,170.9364094,3554.380063,53.20928238,14.63901824,10.60222053,0.388273661,0.733567616,3.648524047,69.48760477,1.040233604,-254.7878841,-3.814189882,0.311489212,
200071884,66.8,170.9364094,3554.380063,53.20928238,14.63901824,10.60222053,0.388273661,0.733567616,3.648524047,69.48760477,1.040233604,-254.7878841,-3.814189882,0.311489212,
200071892,478.4,169.9933561,25489.68097,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,482.4431621,1.008451426,-1768.958261,-3.697655228,0.313430518,
200071900,217.9,160.9455517,11393.08467,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,417.7716088,1.917263005,-1531.829232,-7.029964351,0.32486664,
200071918,46.5,160.9455517,2431.291589,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,89.15272973,1.917263005,-326.8933423,-7.029964351,0.32486664,
200071926,37,174.4933166,1916.483208,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,37.7608344,1.020563092,-138.4563928,-3.742064671,0.296841418,
200071934,133.1,153.8112259,6959.245387,49.96813619,12.28829496,6.2393248,0.392546873,0.501250584,5.656423292,255.187706,1.832275389,-935.6882552,-6.718343092,0.31046609,
200071942,25.1,100.1077195,1300.100771,29.71611737,10.30051964,8.096817297,0.129103293,0.456690186,2.074599047,25.61613361,0.585502332,-93.92582323,-2.146841883,0.170299459,
200071967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200071983,228.3,169.9933561,12164.07643,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,230.2294605,1.008451426,-844.1746885,-3.697655228,0.313430518,
200071991,1008.3,169.9933561,53723.33888,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,1016.821573,1.008451426,-3728.345766,-3.697655228,0.313430518,
200072007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200072015,64.9,174.4933166,3361.615141,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,66.23454467,1.020563092,-242.8599971,-3.742064671,0.296841418,
200072023,403.4,171.1626311,20894.84665,50.80815805,17.61166923,13.84381304,0.220738814,0.780841819,3.547117376,411.6951513,1.001082835,-1509.548888,-3.67063706,0.291175382,
200072031,1005.5,169.9933561,53574.15178,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,1013.997909,1.008451426,-3717.992332,-3.697655228,0.313430518,
200072049,111.5,164.7905493,5775.348046,48.91666024,16.95601795,13.32843237,0.212521099,0.75177246,3.415064473,113.7927848,0.963814292,-417.2402108,-3.533985738,0.280335437,
200072056,24.9,168.5083947,1348.918679,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,26.23616095,1.053661082,-96.19925683,-3.863423969,0.321488084,
200072064,709.9,160.9455517,37117.71826,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,1361.065007,1.917263005,-4990.571693,-7.029964351,0.32486664,
200072072,431.1,160.9455517,22540.42589,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,826.5320814,1.917263005,-3030.617632,-7.029964351,0.32486664,
200072080,13.6,174.4933166,704.4370711,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,13.87965805,1.020563092,-50.89207952,-3.742064671,0.296841418,
200072098,28.8,174.4933166,1491.749092,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,29.39221705,1.020563092,-107.7714625,-3.742064671,0.296841418,
200072106,399.9,174.4933166,20713.5577,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,408.1231805,1.020563092,-1496.451662,-3.742064671,0.296841418,
200072106,399.9,174.4933166,20713.5577,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,408.1231805,1.020563092,-1496.451662,-3.742064671,0.296841418,
200072122,154.4,125.2930306,8226.60272,39.27065951,8.633210024,6.09886048,0.595389692,0.559249198,1.938959851,155.7049001,0.743275727,-570.9179672,-2.725344332,0.231012908,
200072130,93.7,169.9933561,4992.439604,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,94.49189859,1.008451426,-346.4702948,-3.697655228,0.313430518,
200072304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200072312,256.4,169.9933561,13661.2755,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,258.5669456,1.008451426,-948.0788004,-3.697655228,0.313430518,
200072320,81.4,174.4933166,4216.263058,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,83.07383569,1.020563092,-304.6040642,-3.742064671,0.296841418,
200072346,0.1,169.9933561,5.32811057,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,0.100845143,1.008451426,-0.369765523,-3.697655228,0.313430518,
200072452,129.5,136.0890958,6771.016361,44.21080732,10.87243757,5.520429769,0.34731762,0.443496489,5.004690176,248.2855591,1.62116061,-910.3803835,-5.944255571,0.274694186,
200072460,700.6,169.9933561,37328.74265,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,706.5210689,1.008451426,-2590.577253,-3.697655228,0.313430518,
200072478,31.3,169.9933561,1667.698608,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,31.56452963,1.008451426,-115.7366086,-3.697655228,0.313430518,
200072544,78.3,169.9933561,4171.910576,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,78.96174664,1.008451426,-289.5264043,-3.697655228,0.313430518,
200072635,49.1,112.3011977,2543.225014,33.33564671,11.55515976,9.083038594,0.144828535,0.512316683,2.327292628,50.10964782,0.656818609,-183.7353753,-2.4083349,0.191042542,
200072643,85.2,174.4933166,4413.091063,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,86.95197544,1.020563092,-318.8239099,-3.742064671,0.296841418,
200072650,1108.4,160.9455517,57953.62575,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,2125.094315,1.917263005,-7792.012487,-7.029964351,0.32486664,
200072668,809.2,160.9455517,42309.70223,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,1551.449224,1.917263005,-5688.647153,-7.029964351,0.32486664,
200072676,498.5,159.0764228,26080.61485,51.61544576,12.64824125,6.497719895,0.418137084,0.525064149,5.732384271,941.0328604,1.861960277,-3450.453821,-6.827187683,0.320128683,
200072676,498.5,159.0764228,26080.61485,51.61544576,12.64824125,6.497719895,0.418137084,0.525064149,5.732384271,941.0328604,1.861960277,-3450.453821,-6.827187683,0.320128683,
200072684,485.3,160.9455517,25374.31846,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,930.4477363,1.917263005,-3411.6417,-7.029964351,0.32486664,
200072692,314.9,150.4168811,16464.81121,48.86542679,12.01711378,6.10163381,0.383884049,0.490188859,5.53159592,603.7461202,1.791840274,-2213.735774,-6.570081005,0.303614647,
200072700,187.7,160.9455517,9814.052285,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,359.870266,1.917263005,-1319.524309,-7.029964351,0.32486664,
200072718,76.1,152.2743721,3978.952472,49.46886367,12.16551256,6.176982601,0.388624616,0.496242179,5.59990534,145.9037147,1.813967626,-534.9802871,-6.651214629,0.30736397,
200072726,117.8,160.9455517,6159.272026,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,225.853582,1.917263005,-828.1298006,-7.029964351,0.32486664,
200072734,25.8,160.9455517,1348.974688,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,49.46538553,1.917263005,-181.3730803,-7.029964351,0.32486664,
200072825,374,168.5083947,20260.86691,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,394.0692448,1.053661082,-1444.920564,-3.863423969,0.321488084,
200072874,291.3,169.9933561,15520.78609,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,293.7619003,1.008451426,-1077.126968,-3.697655228,0.313430518,
200072882,104.4,160.9455517,5458.641761,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,200.1622577,1.917263005,-733.9282783,-7.029964351,0.32486664,
200072981,1084.4,160.9455517,56698.76557,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,2079.080003,1.917263005,-7623.293343,-7.029964351,0.32486664,
200072999,103.9,168.5083947,5628.620513,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,109.4753865,1.053661082,-401.4097504,-3.863423969,0.321488084,
200073013,21.9,169.9933561,1166.856215,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,22.08508622,1.008451426,-80.97864949,-3.697655228,0.313430518,
200073096,54.8,174.4933166,2838.467022,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,55.92685744,1.020563092,-205.065144,-3.742064671,0.296841418,
200073096,54.8,174.4933166,2838.467022,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,55.92685744,1.020563092,-205.065144,-3.742064671,0.296841418,
200073104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200073112,1524.6,148.5521319,79714.99262,48.25963199,11.86813513,6.025990594,0.37912496,0.484111887,5.463019581,2923.059177,1.76962646,-10717.88365,-6.488630352,0.299850673,
200073120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200073138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200073146,140.7,174.4933166,7287.815875,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,143.593227,1.020563092,-526.5084992,-3.742064671,0.296841418,
200073161,110.6,160.9455517,5782.813973,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,212.0492883,1.917263005,-777.5140573,-7.029964351,0.32486664,
200073237,294.8,160.9455517,15413.86582,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,565.2091339,1.917263005,-2072.433491,-7.029964351,0.32486664,
200073245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200073252,4.1,174.4933166,212.3670582,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,4.184308677,1.020563092,-15.34246515,-3.742064671,0.296841418,
200073260,307.7,160.9455517,16088.35316,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,589.9418266,1.917263005,-2163.120031,-7.029964351,0.32486664,
200073344,71.8,169.9933561,3825.583389,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,72.40681237,1.008451426,-265.4916454,-3.697655228,0.313430518,
200073393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200073401,3.5,174.4933166,181.2889521,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,3.571970822,1.020563092,-13.09722635,-3.742064671,0.296841418,
200073419,4.5,174.4933166,233.0857956,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,4.592533914,1.020563092,-16.83929102,-3.742064671,0.296841418,
200073427,0.5,174.4933166,25.89842173,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,0.510281546,1.020563092,-1.871032335,-3.742064671,0.296841418,
240100578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
240100610,56.4,0,2921.341971,0,0,0,0,0,0,57.55975839,0,-211.0524474,0,0,
240100750,5.9,29.57513841,305.6013764,8.779126011,3.043114911,2.392068199,0.038141392,0.134921418,0.612905321,6.021322243,0.172976795,-22.07818156,-0.634248249,0.050312105,
240100800,27.9,111.9509092,1445.131933,33.23166659,11.51911705,9.054706898,0.144376788,0.510718672,2.320033367,28.47371027,0.654769869,-104.4036043,-2.400822853,0.190446644,
240100883,84.1,48.96601989,4356.114535,14.53514276,5.038327233,3.96042302,0.063148721,0.223382381,1.014755492,85.82935604,0.286388692,-314.7076388,-1.05009187,0.083299137,
240100891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
240200444,444.3,169.9933561,23672.79526,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,448.0549685,1.008451426,-1642.868218,-3.697655228,0.313430518,
240200469,661.4,169.9933561,35240.12331,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,666.989773,1.008451426,-2445.629168,-3.697655228,0.313430518,
240200477,389.7,169.9933561,20763.64689,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,392.9935206,1.008451426,-1440.976242,-3.697655228,0.313430518,
240200493,233.8,169.9933561,12457.12251,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,235.7759433,1.008451426,-864.5117923,-3.697655228,0.313430518,
240200501,1128.1,169.9933561,60106.41534,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,1137.634053,1.008451426,-4171.324862,-3.697655228,0.313430518,
240200519,523.8,169.9933561,27908.64317,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,528.2268568,1.008451426,-1936.831808,-3.697655228,0.313430518,
240200576,575,169.9933561,30636.63578,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,579.8595698,1.008451426,-2126.151756,-3.697655228,0.313430518,
240200584,413.9,169.9933561,22053.04965,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,417.3980451,1.008451426,-1530.459499,-3.697655228,0.313430518,
240200592,354.9,169.9933561,18909.46441,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,357.899411,1.008451426,-1312.29784,-3.697655228,0.313430518,
240200600,118.4,169.9933561,6308.482915,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,119.4006488,1.008451426,-437.802379,-3.697655228,0.313430518,
240200634,88.3,169.9933561,4704.721633,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,89.04626089,1.008451426,-326.5029566,-3.697655228,0.313430518,
240300491,18,174.4933166,932.3431823,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,18.37013566,1.020563092,-67.35716407,-3.742064671,0.296841418,
240300558,70.4,174.4933166,3646.49778,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,71.84764168,1.020563092,-263.4413528,-3.742064671,0.296841418,
240300566,43.5,174.4933166,2253.162691,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,44.3944945,1.020563092,-162.7798132,-3.742064671,0.296841418,
240300657,32.9,174.4933166,1704.11615,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,33.57652573,1.020563092,-123.1139277,-3.742064671,0.296841418,
240400440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
240500439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
240500462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
240600551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
240600585,7.7,174.4933166,398.8356947,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,7.858335808,1.020563092,-28.81389796,-3.742064671,0.296841418,
240600593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
240700302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
240700617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
240700716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
240700815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
240700864,9.9,174.4933166,512.7887503,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,10.10357461,1.020563092,-37.04644024,-3.742064671,0.296841418,
240800821,3.7,168.5083947,200.4417315,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,3.898546005,1.053661082,-14.29466868,-3.863423969,0.321488084,
240800847,320.7,168.5083947,17373.42251,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,337.9091091,1.053661082,-1239.000067,-3.863423969,0.321488084,
