Département,siren,Commune,Nom unique,EPCI_nom (==> données : tC.ha-1),nature,nb_com,poptot,cultures,prairies,forêts,zones humides,vergers,vignes,sols artificialisés,sols artificiels imperméabilisés,sols artificiels enherbés,sols artificiels arborés et buissonants,f_cult_for_%zpc,f_for_cult_%zpc,f_cult_prai_%zpc,f_prai_cult_%zpc,f_prai_for_%zpc,f_for_prai_%zpc,f_cult_zh_%zpc,f_zh_cult_%zpc,f_prai_zh_%zpc,f_zh_prai_%zpc,f_for_zh_%zpc,f_zh_for_%zpc,f_prai_verg_%zpc,f_verg_prai_%zpc,f_for_verg_%zpc,f_verg_for_%zpc,f_prairies_vign_%zpc,f_vign_prai_%zpc,f_for_vign_%zpc,f_vign_for_%zpc,f_for_art_ imp_%zpc,f_prai_art_imp_%zpc,f_cult_art_imp_%zpc,f_for_art_enh_%zpc,f_prai_art_enh_%zpc,f_cult_art_enh_%zpc,f_for_art_arb_%zpc,f_ prai_art_arb_%zpc,f_cult_art_arb_%zpc,
,200023414,,,Métropole Rouen Normandie,ME,71,498822,50.07830488,73.53805168,65.06868939,125,46,39,36.76902584,30,73.53805168,65.06868939,0.219858973,-0.374759613,0.459811037,-0.891470378,-0.170911731,0.170911731,74.92169512,-74.92169512,51.46194832,-51.46194832,59.93131061,-59.93131061,-1.046445964,0.539745813,-0.476717235,0.279674111,-1.312445964,0.676945813,-0.651717235,0.382340778,-35.06868939,-43.53805168,-20.07830488,8.469362298,0,23.4597468,0,-8.469362298,14.9903845,
,200023620,,,CC de la Gascogne Toulousaine,CC,14,21409,41.8938859,57.2122282,78.090556,125,46,39,28.6061141,30,57.2122282,78.090556,0.530884495,-0.904916752,0.300239509,-0.582097007,0.421324655,-0.421324655,83.1061141,-83.1061141,67.7877718,-67.7877718,46.909444,-46.909444,-0.426064671,0.219759673,-0.8022639,0.470661488,-0.692064671,0.356959673,-0.9772639,0.573328155,-48.090556,-27.2122282,-11.8938859,-20.8783278,0,15.31834229,0,20.8783278,36.1966701,
,200023737,,,CA du Grand Cahors,CA,36,42395,48.67150658,79.17050036,75.54574802,125,46,39,39.58525018,30,79.17050036,75.54574802,0.394155541,-0.671856036,0.597780278,-1.158961763,-0.073147502,0.073147502,76.32849342,-76.32849342,45.82949964,-45.82949964,49.45425198,-49.45425198,-1.260479014,0.650141807,-0.7386437,0.433337638,-1.526479014,0.787341807,-0.9136437,0.536004304,-45.54574802,-49.17050036,-18.67150658,3.624752339,0,30.49899377,0,-3.624752339,26.87424143,
,200023778,,,CC du Pays de Saint-Gilles-Croix-de-Vie,CC,14,48730,49.22713407,72.0845004,64.53728686,125,46,39,36.0422502,30,72.0845004,64.53728686,0.224548908,-0.38275382,0.44800438,-0.86857992,-0.152302769,0.152302769,75.77286593,-75.77286593,52.9154996,-52.9154996,60.46271314,-60.46271314,-0.991211015,0.511256208,-0.463432172,0.271880207,-1.257211015,0.648456208,-0.638432172,0.374546874,-34.53728686,-42.0845004,-19.22713407,7.547213537,0,22.85736633,0,-7.547213537,15.31015279,
,200023794,,,CC de Blaye,CC,21,21016,48.71954812,71.65767596,64.00642212,125,46,39,35.82883798,30,71.65767596,64.00642212,0.224207485,-0.38217185,0.449587306,-0.871648858,-0.154402302,0.154402302,76.28045188,-76.28045188,53.34232404,-53.34232404,60.99357788,-60.99357788,-0.974991687,0.502890449,-0.450160553,0.264094191,-1.240991687,0.640090449,-0.625160553,0.366760858,-34.00642212,-41.65767596,-18.71954812,7.651253838,0,22.93812784,0,-7.651253838,15.286874,
,200023919,,,CC Gâtinais Val de Loing,CC,20,19364,40.99797224,53.28397621,72.70385725,125,46,39,26.6419881,30,53.28397621,72.70385725,0.465019647,-0.792647125,0.240805678,-0.466868151,0.391893199,-0.391893199,84.00202776,-84.00202776,71.71602379,-71.71602379,52.29614275,-52.29614275,-0.276791096,0.142765934,-0.667596431,0.391656573,-0.542791096,0.279965934,-0.842596431,0.49432324,-42.70385725,-23.28397621,-10.99797224,-19.41988104,0,12.28600397,0,19.41988104,31.70588501,
,200026573,,,CC Haut-Jura Saint-Claude,CC,25,22197,54.00494585,94.34652228,88.35641399,125,46,39,47.17326114,30,94.34652228,88.35641399,0.503821533,-0.858786703,0.790694898,-1.532979904,-0.120880385,0.120880385,70.99505415,-70.99505415,30.65347772,-30.65347772,36.64358601,-36.64358601,-1.837167847,0.947591837,-1.05891035,0.621227405,-2.103167847,1.084791837,-1.23391035,0.723894072,-58.35641399,-64.34652228,-24.00494585,5.990108291,0,40.34157642,0,-5.990108291,34.35146813,
,200027027,,,CC Arc Sud Bretagne,CC,12,27558,50.21889546,72.6589633,64.35395309,125,46,39,36.32948165,30,72.6589633,64.35395309,0.207314179,-0.353376441,0.43982533,-0.852722578,-0.167595106,0.167595106,74.78110454,-74.78110454,52.3410367,-52.3410367,60.64604691,-60.64604691,-1.013040605,0.522515681,-0.458848827,0.269191312,-1.279040605,0.659715681,-0.633848827,0.371857979,-34.35395309,-42.6589633,-20.21889546,8.305010211,0,22.44006784,0,-8.305010211,14.13505763,
,200027076,,,CC Arnon Boischaut Cher,CC,19,8446,47.8448551,81.59018668,79.37301768,125,46,39,40.79509334,30,81.59018668,79.37301768,0.462413051,-0.788204064,0.661408499,-1.2823226,-0.044742471,0.044742471,77.1551449,-77.1551449,43.40981332,-43.40981332,45.62698232,-45.62698232,-1.352427094,0.697567659,-0.834325442,0.489470926,-1.618427094,0.834767659,-1.009325442,0.592137593,-49.37301768,-51.59018668,-17.8448551,2.217169005,0,33.74533158,0,-2.217169005,31.52816258,
,200027100,,,CC Méditerranée Porte des Maures,CC,6,43068,37.20552268,51.47176941,53.90108225,125,46,39,25.73588471,30,51.47176941,53.90108225,0.244868207,-0.417388989,0.279618436,-0.542117376,0.049023533,-0.049023533,87.79447732,-87.79447732,73.52823059,-73.52823059,71.09891775,-71.09891775,-0.207927238,0.10724668,-0.197527056,0.11588254,-0.473927238,0.24444668,-0.372527056,0.218549206,-23.90108225,-21.47176941,-7.20552268,-2.429312839,0,14.26624673,0,2.429312839,16.69555957,
,200027183,,,CU Perpignan Méditerranée Métropole,CU,36,271238,41.8011843,53.97244369,76.83466214,125,46,39,26.98622184,30,53.97244369,76.83466214,0.513824342,-0.875836946,0.238556684,-0.462507857,0.461359568,-0.461359568,83.1988157,-83.1988157,71.02755631,-71.02755631,48.16533786,-48.16533786,-0.30295286,0.156259896,-0.770866553,0.452241711,-0.56895286,0.293459896,-0.945866553,0.554908378,-46.83466214,-23.97244369,-11.8011843,-22.86221845,0,12.17125939,0,22.86221845,35.03347783,
,200027217,,,CC Sarlat-Périgord Noir,CC,13,17411,49.9032341,69.1612765,60.2580424,125,46,39,34.58063825,30,69.1612765,60.2580424,0.151870522,-0.258870207,0.377457631,-0.731805611,-0.179667264,0.179667264,75.0967659,-75.0967659,55.8387235,-55.8387235,64.7419576,-64.7419576,-0.880128507,0.453961019,-0.35645106,0.209117955,-1.146128507,0.591161019,-0.53145106,0.311784622,-30.2580424,-39.1612765,-19.9032341,8.9032341,0,19.2580424,0,-8.9032341,10.3548083,
,200027308,,,CC d'Auberive Vingeanne et Montsaugeonnais,CC,51,8635,53.07797054,90.19911578,82.75755708,125,46,39,45.09955789,30,90.19911578,82.75755708,0.435300603,-0.741989664,0.727574447,-1.410603519,-0.150170654,0.150170654,71.92202946,-71.92202946,34.80088422,-34.80088422,42.24244292,-42.24244292,-1.6795664,0.866302669,-0.918938927,0.539110837,-1.9455664,1.003502669,-1.093938927,0.641777504,-52.75755708,-60.19911578,-23.07797054,7.441558696,0,37.12114524,0,-7.441558696,29.67958654,
,200029734,,,CC des 4B Sud Charente,CC,41,20692,50.05009068,69.44114542,60.48280509,125,46,39,34.72057271,30,69.44114542,60.48280509,0.153013145,-0.26081786,0.380064673,-0.73686008,-0.180779308,0.180779308,74.94990932,-74.94990932,55.55885458,-55.55885458,64.51719491,-64.51719491,-0.890763526,0.45944645,-0.362070127,0.212414475,-1.156763526,0.59664645,-0.537070127,0.315081141,-30.48280509,-39.44114542,-20.05009068,8.958340335,0,19.39105475,0,-8.958340335,10.43271441,
,200029999,,,CC Rives de l'Ain - Pays du Cerdon,CC,14,14632,51.77793859,83.35728737,76.92123125,125,46,39,41.67864368,30,83.35728737,76.92123125,0.368768292,-0.628582316,0.618955236,-1.200015254,-0.129879613,0.129879613,73.22206141,-73.22206141,41.64271263,-41.64271263,48.07876875,-48.07876875,-1.41957692,0.732202832,-0.773030781,0.453511392,-1.68557692,0.869402832,-0.948030781,0.556178058,-46.92123125,-53.35728737,-21.77793859,6.436056122,0,31.57934878,0,-6.436056122,25.14329266,
,200030195,,,Métropole Nice Côte d'Azur,ME,49,544819,48.87585385,77.18618079,80.37300468,125,46,39,38.5930904,30,77.18618079,80.37300468,0.461958212,-0.787428771,0.554882408,-1.075792424,0.064310106,-0.064310106,76.12414615,-76.12414615,47.81381921,-47.81381921,44.62699532,-44.62699532,-1.18507487,0.611249144,-0.859325117,0.504137402,-1.45107487,0.748449144,-1.034325117,0.606804069,-50.37300468,-47.18618079,-18.87585385,-3.186823886,0,28.31032694,0,3.186823886,31.49715083,
,200030385,,,CA de Blois Agglopolys,CA,43,109080,41.08465807,58.83068387,72.25977497,125,46,39,29.41534193,30,58.83068387,72.25977497,0.457235048,-0.779377923,0.347822106,-0.67434898,0.270999058,-0.270999058,83.91534193,-83.91534193,66.16931613,-66.16931613,52.74022503,-52.74022503,-0.487565987,0.251481404,-0.656494374,0.385143366,-0.753565987,0.388681404,-0.831494374,0.487810033,-42.25977497,-28.83068387,-11.08465807,-13.4290911,0,17.7460258,0,13.4290911,31.1751169,
,200030435,,,CC d'Aire-sur-l'Adour,CC,22,13566,49.93520457,70.29141322,61.78924605,125,46,39,35.14570661,30,70.29141322,61.78924605,0.173859275,-0.296351037,0.39898169,-0.773535929,-0.171573733,0.171573733,75.06479543,-75.06479543,54.70858678,-54.70858678,63.21075395,-63.21075395,-0.923073702,0.476111699,-0.394731151,0.231575609,-1.189073702,0.613311699,-0.569731151,0.334242275,-31.78924605,-40.29141322,-19.93520457,8.502167163,0,20.35620865,0,-8.502167163,11.85404149,
,200030526,,,CC du Ried de Marckolsheim,CC,18,20340,43,55,83,125,46,39,27.5,30,55,83,0.586666667,-1,0.2352,-0.456,0.56504,-0.56504,82,-82,70,-70,42,-42,-0.342,0.1764,-0.925,0.542666667,-0.608,0.3136,-1.1,0.645333333,-53,-25,-13,-28,0,12,0,28,40,
,200030633,,,CC du Caudrésis et du Catésis,CC,46,66373,54.05310424,94.54620256,88.60648434,125,46,39,47.27310128,30,94.54620256,88.60648434,0.506782908,-0.863834502,0.793664727,-1.538737736,-0.119863514,0.119863514,70.94689576,-70.94689576,30.45379744,-30.45379744,36.39351566,-36.39351566,-1.844755697,0.95150557,-1.065162108,0.624895104,-2.110755697,1.08870557,-1.240162108,0.72756177,-58.60648434,-64.54620256,-24.05310424,5.939718227,0,40.49309832,0,-5.939718227,34.5533801,
,200030658,,,CC du Trièves,CC,27,10233,52,89,79,125,46,39,44.5,30,89,79,0.396,-0.675,0.7252,-1.406,-0.2018,0.2018,73,-73,36,-36,46,-46,-1.634,0.8428,-0.825,0.484,-1.9,0.98,-1,0.586666667,-49,-59,-22,10,0,37,0,-10,27,
,200030674,,,CA Val de Garonne Agglomération,CA,43,62370,49.81424716,73.74670054,66.36900904,125,46,39,36.87335027,30,73.74670054,66.36900904,0.242803174,-0.413869047,0.469076086,-0.909433228,-0.148881814,0.148881814,75.18575284,-75.18575284,51.25329946,-51.25329946,58.63099096,-58.63099096,-1.05437462,0.54383533,-0.509225226,0.298745466,-1.32037462,0.68103533,-0.684225226,0.401412133,-36.36900904,-43.74670054,-19.81424716,7.377691494,0,23.93245337,0,-7.377691494,16.55476188,
,200032514,,,CC Berry-Loire-Vauvise,CC,14,5831,48.96847348,76.73644891,71.86255499,125,46,39,38.36822445,30,76.73644891,71.86255499,0.335779862,-0.572352038,0.544252318,-1.055183066,-0.098355179,0.098355179,76.03152652,-76.03152652,48.26355109,-48.26355109,53.13744501,-53.13744501,-1.167985059,0.602434399,-0.646563875,0.379317473,-1.433985059,0.739634399,-0.821563875,0.48198414,-41.86255499,-46.73644891,-18.96847348,4.873893916,0,27.76797543,0,-4.873893916,22.89408151,
,200033025,,,CA de Bar-le-Duc - Sud Meuse,CA,33,37077,52.45184848,88.54815152,79.45184848,125,46,39,44.27407576,30,88.54815152,79.45184848,0.396,-0.675,0.707487539,-1.371659515,-0.183563395,0.183563395,72.54815152,-72.54815152,36.45184848,-36.45184848,45.54815152,-45.54815152,-1.616829758,0.83394377,-0.836296212,0.490627111,-1.882829758,0.97114377,-1.011296212,0.593293778,-49.45184848,-58.54815152,-22.45184848,9.096303036,0,36.09630304,0,-9.096303036,27,
,200033090,,,CC Plaines et Monts de France,CC,20,24407,42.19042294,56.61915412,79.96408603,125,46,39,28.30957706,30,56.61915412,79.96408603,0.554013725,-0.944341577,0.282803131,-0.548291785,0.471100726,-0.471100726,82.80957706,-82.80957706,68.38084588,-68.38084588,45.03591397,-45.03591397,-0.403527856,0.208135421,-0.849102151,0.498139928,-0.669527856,0.345335421,-1.024102151,0.600806595,-49.96408603,-26.61915412,-12.19042294,-23.34493192,0,14.42873117,0,23.34493192,37.77366309,
,200033116,,,CC Cluses-Arve et Montagnes,CC,10,46764,52,89,79,125,46,39,44.5,30,89,79,0.396,-0.675,0.7252,-1.406,-0.2018,0.2018,73,-73,36,-36,46,-46,-1.634,0.8428,-0.825,0.484,-1.9,0.98,-1,0.586666667,-49,-59,-22,10,0,37,0,-10,27,
,200033173,,,CC de la Haute Vallée de Chevreuse,CC,10,25632,39.63652438,52.1170209,65.7021254,125,46,39,26.05851045,30,52.1170209,65.7021254,0.382295482,-0.651640025,0.244617732,-0.474258868,0.274147409,-0.274147409,85.36347562,-85.36347562,72.8829791,-72.8829791,59.2978746,-59.2978746,-0.232446794,0.11989361,-0.492553135,0.288964506,-0.498446794,0.25709361,-0.667553135,0.391631172,-35.7021254,-22.1170209,-9.636524383,-13.5851045,0,12.48049652,0,13.5851045,26.06560101,
,200033181,,,CA Chartres Métropole,CA,66,140763,42.09444149,57.60839092,75.95724139,125,46,39,28.80419546,30,57.60839092,75.95724139,0.496654399,-0.846569998,0.304073409,-0.589530078,0.370279803,-0.370279803,82.90555851,-82.90555851,67.39160908,-67.39160908,49.04275861,-49.04275861,-0.441118855,0.227524462,-0.748931035,0.439372874,-0.707118855,0.364724462,-0.923931035,0.54203954,-45.95724139,-27.60839092,-12.09444149,-18.34885048,0,15.51394943,0,18.34885048,33.86279991,
,200033207,,,CC Vierzon-Sologne-Berry,CC,10,33155,42.32730616,57.52617405,75.70964505,125,46,39,28.76308702,30,57.52617405,75.70964505,0.489607637,-0.834558472,0.297897811,-0.57755698,0.366942445,-0.366942445,82.67269384,-82.67269384,67.47382595,-67.47382595,49.29035495,-49.29035495,-0.437994614,0.225913011,-0.742741126,0.435741461,-0.703994614,0.363113011,-0.917741126,0.538408127,-45.70964505,-27.52617405,-12.32730616,-18.18347101,0,15.19886789,0,18.18347101,33.38233889,
,200033298,,,CC des Coëvrons,CC,36,28326,50.11817185,72.06018773,63.15054769,125,46,39,36.03009386,30,72.06018773,63.15054769,0.191141512,-0.325809396,0.430063511,-0.833796603,-0.179796536,0.179796536,74.88182815,-74.88182815,52.93981227,-52.93981227,61.84945231,-61.84945231,-0.990287134,0.510779679,-0.428763692,0.251541366,-1.256287134,0.647979679,-0.603763692,0.354208033,-33.15054769,-42.06018773,-20.11817185,8.909640041,0,21.94201588,0,-8.909640041,13.03237584,
,200033579,,,CU d'Arras,CU,46,109781,51.89510606,87.94782894,78.00067986,125,46,39,43.97391447,30,87.94782894,78.00067986,0.382881749,-0.652639345,0.706633368,-1.370003469,-0.200733468,0.200733468,73.10489394,-73.10489394,37.05217106,-37.05217106,46.99932014,-46.99932014,-1.5940175,0.822177447,-0.800016997,0.469343305,-1.8600175,0.959377447,-0.975016997,0.572009971,-48.00067986,-57.94782894,-21.89510606,9.947149074,0,36.05272288,0,-9.947149074,26.10557381,
,200033827,,,CC de Fium'orbu Castellu,CC,13,13029,43.31854185,62.10657467,72.71870976,125,46,39,31.05328733,30,62.10657467,72.71870976,0.431202463,-0.735004198,0.368245443,-0.713945247,0.214152886,-0.214152886,81.68145815,-81.68145815,62.89342533,-62.89342533,52.28129024,-52.28129024,-0.612049837,0.315688864,-0.667967744,0.39187441,-0.878049837,0.452888864,-0.842967744,0.494541077,-42.71870976,-32.10657467,-13.31854185,-10.61213509,0,18.78803282,0,10.61213509,29.40016792,
,200033868,,,CC des Ballons des Hautes-Vosges,CC,8,15744,52,96,82,125,46,39,48,30,96,82,0.44,-0.75,0.8624,-1.672,-0.28252,0.28252,73,-73,29,-29,43,-43,-1.9,0.98,-0.9,0.528,-2.166,1.1172,-1.075,0.630666667,-52,-66,-22,14,0,44,0,-14,30,
,200034023,,,CC Tarn-Agout,CC,22,31711,41.54839143,57.90321714,75.07167598,125,46,39,28.95160857,30,57.90321714,75.07167598,0.49167484,-0.838082114,0.320554584,-0.621483377,0.346459499,-0.346459499,83.45160857,-83.45160857,67.09678286,-67.09678286,49.92832402,-49.92832402,-0.452322251,0.233303056,-0.7267919,0.426384581,-0.718322251,0.370503056,-0.9017919,0.529051248,-45.07167598,-27.90321714,-11.54839143,-17.16845885,0,16.3548257,0,17.16845885,33.52328455,
,200034031,,,CC des Monts d'Alban et du Villefranchois,CC,14,6485,47.18293018,64.23289518,64.52286667,125,46,39,32.11644759,30,64.23289518,64.52286667,0.254319068,-0.433498412,0.334179314,-0.64789867,0.005851625,-0.005851625,77.81706982,-77.81706982,60.76710482,-60.76710482,60.47713333,-60.47713333,-0.692850017,0.357364746,-0.463071667,0.271668711,-0.958850017,0.494564746,-0.638071667,0.374335378,-34.52286667,-34.23289518,-17.18293018,-0.289971485,0,17.049965,0,0.289971485,17.33993649,
,200034049,,,CC Centre Tarn,CC,16,11187,44.36730469,62.01775687,63.81286344,125,46,39,31.00887843,30,62.01775687,63.81286344,0.285201528,-0.486138969,0.345948863,-0.670717183,0.036225251,-0.036225251,80.63269531,-80.63269531,62.98224313,-62.98224313,61.18713656,-61.18713656,-0.608674761,0.313948035,-0.445321586,0.26125533,-0.874674761,0.451148035,-0.620321586,0.363921997,-33.81286344,-32.01775687,-14.36730469,-1.795106569,0,17.65045218,0,1.795106569,19.44555875,
,200034056,,,CC du Lautrécois et du Pays d'Agout,CC,28,14864,42.27483214,56.26821452,78.27107599,125,46,39,28.13410726,30,56.26821452,78.27107599,0.52794491,-0.899906096,0.274270295,-0.53174853,0.444017744,-0.444017744,82.72516786,-82.72516786,68.73178548,-68.73178548,46.72892401,-46.72892401,-0.390192152,0.201257005,-0.8067769,0.473309114,-0.656192152,0.338457005,-0.9817769,0.575975781,-48.27107599,-26.26821452,-12.27483214,-22.00286147,0,13.99338238,0,22.00286147,35.99624385,
,200034064,,,CC du Cordais et du Causse (4 C),CC,19,4840,45.63881437,62.33404703,75.66771288,125,46,39,31.16702351,30,62.33404703,75.66771288,0.440423845,-0.750722463,0.32722656,-0.634418841,0.269073377,-0.269073377,79.36118563,-79.36118563,62.66595297,-62.66595297,49.33228712,-49.33228712,-0.620693787,0.320147322,-0.741692822,0.435126456,-0.886693787,0.457347322,-0.916692822,0.537793122,-45.66771288,-32.33404703,-15.63881437,-13.33366585,0,16.69523266,0,13.33366585,30.02889851,
,200034098,,,CC des Montagnes du Giffre,CC,8,12279,53.90845968,89.32306049,83.13997986,125,46,39,44.66153025,30,89.32306049,83.13997986,0.428728963,-0.730788004,0.694126176,-1.345754831,-0.124774567,0.124774567,71.09154032,-71.09154032,35.67693951,-35.67693951,41.86002014,-41.86002014,-1.646276299,0.849131986,-0.928499496,0.544719705,-1.912276299,0.986331986,-1.103499496,0.647386371,-53.13997986,-59.32306049,-23.90845968,6.183080636,0,35.41460081,0,-6.183080636,29.23152017,
,200034130,,,CC Gally Mauldre,CC,11,22658,41.017264,58.965472,75.56473999,125,46,39,29.482736,30,58.965472,75.56473999,0.506696315,-0.8636869,0.351784877,-0.682031904,0.334973228,-0.334973228,83.982736,-83.982736,66.034528,-66.034528,49.43526001,-49.43526001,-0.492687936,0.254123251,-0.7391185,0.433616187,-0.758687936,0.391323251,-0.9141185,0.536282853,-45.56473999,-28.965472,-11.017264,-16.59926799,0,17.948208,0,16.59926799,34.547476,
,200034197,,,CC de Montaigne Montravel et Gurson,CC,18,12245,50.15629338,69.95642525,60.95885981,125,46,39,34.97821263,30,69.95642525,60.95885981,0.158437641,-0.270064161,0.388082585,-0.752405011,-0.18157087,0.18157087,74.84370662,-74.84370662,55.04357475,-55.04357475,64.04114019,-64.04114019,-0.91034416,0.469545935,-0.373971495,0.219396611,-1.17634416,0.606745935,-0.548971495,0.322063277,-30.95885981,-39.95642525,-20.15629338,8.997565436,0,19.80013187,0,-8.997565436,10.80256644,
,200034205,,,CC de la Costa Verde,CC,23,10085,42.80214369,55.31687389,81.7088167,125,46,39,27.65843694,30,55.31687389,81.7088167,0.570631204,-0.972666825,0.245288712,-0.475559747,0.532589406,-0.532589406,82.19785631,-82.19785631,69.68312611,-69.68312611,43.2911833,-43.2911833,-0.354041208,0.182610728,-0.892720418,0.523729312,-0.620041208,0.319810728,-1.067720418,0.626395978,-51.7088167,-25.31687389,-12.80214369,-26.39194281,0,12.5147302,0,26.39194281,38.90667301,
,200034270,,,CC du Pays de Barr,CC,20,24593,44.58199695,75.03217818,70.61570976,125,46,39,37.51608909,30,75.03217818,70.61570976,0.381827788,-0.65084282,0.596823552,-1.157106887,-0.089124333,0.089124333,80.41800305,-80.41800305,49.96782182,-49.96782182,54.38429024,-54.38429024,-1.103222771,0.569030692,-0.615392744,0.36103041,-1.369222771,0.706230692,-0.790392744,0.463697076,-40.61570976,-45.03217818,-14.58199695,4.416468416,0,30.45018123,0,-4.416468416,26.03371281,
,200034379,,,CC Pays d'Uzès,CC,32,29081,39.80703653,61.38592694,71.02638699,125,46,39,30.69296347,30,61.38592694,71.02638699,0.457883807,-0.780483761,0.422946252,-0.819997836,0.194544484,-0.194544484,85.19296347,-85.19296347,63.61407306,-63.61407306,53.97361301,-53.97361301,-0.584665224,0.301564168,-0.625659675,0.367053676,-0.850665224,0.438764168,-0.800659675,0.469720342,-41.02638699,-31.38592694,-9.80703653,-9.640460045,0,21.57889041,0,9.640460045,31.21935046,
,200034411,,,CC du Piémont Cévenol,CC,34,21888,39.42190836,63.05592666,68.46521691,125,46,39,31.52796333,30,63.05592666,68.46521691,0.425968525,-0.726082714,0.463226759,-0.898092695,0.109159477,-0.109159477,85.57809164,-85.57809164,61.94407334,-61.94407334,56.53478309,-56.53478309,-0.648125213,0.334296163,-0.561630423,0.329489848,-0.914125213,0.471496163,-0.736630423,0.432156515,-38.46521691,-33.05592666,-9.421908363,-5.409290251,0,23.6340183,0,5.409290251,29.04330855,
,200034601,,,CC Causses Aigoual Cévennes,CC,16,5692,48.91391515,82.12650427,72.95981845,125,46,39,41.06325213,30,82.12650427,72.95981845,0.352673248,-0.601147583,0.650966747,-1.262078386,-0.18498372,0.18498372,76.08608485,-76.08608485,42.87349573,-42.87349573,52.04018155,-52.04018155,-1.372807162,0.708079484,-0.673995461,0.395410671,-1.638807162,0.845279484,-0.848995461,0.498077337,-42.95981845,-52.12650427,-18.91391515,9.166685813,0,33.21258912,0,-9.166685813,24.0459033,
,200034635,,,CC du Kochersberg,CC,23,25210,44.33288802,71.53262083,72.62183628,125,46,39,35.76631041,30,71.53262083,72.62183628,0.414904575,-0.707223707,0.533114763,-1.033589847,0.021980368,-0.021980368,80.66711198,-80.66711198,53.46737917,-53.46737917,52.37816372,-52.37816372,-0.970239591,0.500439368,-0.665545907,0.390453599,-1.236239591,0.637639368,-0.840545907,0.493120265,-42.62183628,-41.53262083,-14.33288802,-1.089215455,0,27.19973281,0,1.089215455,28.28894826,
,200034692,,,CA du Gard Rhodanien,CA,44,75095,40.75588009,62.20135803,71.7658451,125,46,39,31.10067901,30,62.20135803,71.7658451,0.45481282,-0.775249125,0.420331368,-0.814928162,0.193011349,-0.193011349,84.24411991,-84.24411991,62.79864197,-62.79864197,53.2341549,-53.2341549,-0.615651605,0.317546617,-0.644146128,0.377899061,-0.881651605,0.454746617,-0.819146128,0.480565728,-41.7658451,-32.20135803,-10.75588009,-9.56448707,0,21.44547794,0,9.56448707,31.00996501,
,200034700,,,CA Durance-Lubéron-Verdon Agglomération,CA,25,62813,40.76577337,59.74016141,67.62667815,125,46,39,29.8700807,30,59.74016141,67.62667815,0.393959937,-0.671522619,0.371898006,-0.721026745,0.159149908,-0.159149908,84.23422663,-84.23422663,65.25983859,-65.25983859,57.37332185,-57.37332185,-0.522126134,0.269307164,-0.540666954,0.31719128,-0.788126134,0.406507164,-0.715666954,0.419857946,-37.62667815,-29.74016141,-10.76577337,-7.886516739,0,18.97438804,0,7.886516739,26.86090478,
,200034718,,,"CC de Vitry, Champagne et Der",CC,35,26007,43.0785707,55.21950273,82.8415059,125,46,39,27.60975136,30,55.21950273,82.8415059,0.583189716,-0.99407338,0.237962268,-0.461355417,0.557412024,-0.557412024,81.9214293,-81.9214293,69.78049727,-69.78049727,42.1584941,-42.1584941,-0.350341104,0.180702253,-0.921037647,0.540342086,-0.616341104,0.317902253,-1.096037647,0.643008753,-52.8415059,-25.21950273,-13.0785707,-27.62200317,0,12.14093203,0,27.62200317,39.7629352,
,200034726,,,CC Bastides de Lomagne,CC,41,11494,43,55,83,125,46,39,27.5,30,55,83,0.586666667,-1,0.2352,-0.456,0.56504,-0.56504,82,-82,70,-70,42,-42,-0.342,0.1764,-0.925,0.542666667,-0.608,0.3136,-1.1,0.645333333,-53,-25,-13,-28,0,12,0,28,40,
,200034825,,,CA du Grand Guéret,CA,25,30683,50.76536144,76.69462687,67.31241806,125,46,39,38.34731344,30,76.69462687,67.31241806,0.242690164,-0.413676415,0.508213602,-0.985312086,-0.189332974,0.189332974,74.23463856,-74.23463856,48.30537313,-48.30537313,57.68758194,-57.68758194,-1.166395821,0.601614687,-0.532810451,0.312582132,-1.432395821,0.738814687,-0.707810451,0.415248798,-37.31241806,-46.69462687,-20.76536144,9.382208814,0,25.92926543,0,-9.382208814,16.54705661,
,200034833,,,CC des Bastides Dordogne-Périgord,CC,47,19340,49.77380498,71.13291177,62.78513576,125,46,39,35.56645588,30,71.13291177,62.78513576,0.190832852,-0.32528327,0.418638493,-0.811646058,-0.16845812,0.16845812,75.22619502,-75.22619502,53.86708823,-53.86708823,62.21486424,-62.21486424,-0.955050647,0.492605071,-0.419628394,0.246181991,-1.221050647,0.629805071,-0.594628394,0.348848658,-32.78513576,-41.13291177,-19.77380498,8.347776004,0,21.35910679,0,-8.347776004,13.01133079,
,200034874,,,CC Côtes de Meuse Woëvre,CC,25,6213,54.03110663,89.14017668,83.20238994,125,46,39,44.57008834,30,89.14017668,83.20238994,0.427845489,-0.729282083,0.688137773,-1.334144662,-0.119824536,0.119824536,70.96889337,-70.96889337,35.85982332,-35.85982332,41.79761006,-41.79761006,-1.639326714,0.845547463,-0.930059748,0.545635052,-1.905326714,0.982747463,-1.105059748,0.648301719,-53.20238994,-59.14017668,-24.03110663,5.937786741,0,35.10907005,0,-5.937786741,29.17128331,
