siren,SUPERFICIE_EPCI,composition,PRELEVEMENT  Bois Fort Tige(m3/an),PRELEVEMENT VAT (m3/an),RECOLTE TOTALE (m3/an),recolteBo,recolteBi,RECOLTE TOTALE BE  (m3/an),RECOLTE TOTALE BE COMM  (m3/an),RECOLTE TOTALE BE AUTOCONSOM  (m3/an),PUITS PB (tco2/an),STOCKS PB (tCO2/m3),STOCKS BO,STOCKS BI,
200039709,56826.5,feuillus,42377.9659874027,61024.2710218598,47463.321905891,10445.7093819151,7280.93126062853,29736.6812633474,7513.92106096864,22222.7602023787,-885.41798544081,207932.280001207,155865.12537507,52067.1546261371,
200039758,72591.3,feuillus,63893.1084338094,92006.0761446855,71560.2814458665,15748.9588434979,10977.4341381259,44833.8884642427,11328.7120305459,33505.1764336968,-1334.94154414658,313498.758221562,234997.294575181,78501.4636463818,
200039808,41485.9,feuillus,5679.15988226576,8177.99023046269,6360.65906813765,477.620297443435,262.250999586271,5620.78777110794,1558.56551736024,4062.22225374771,-36.9554145374451,9002.1878315914,7126.78716407588,1875.40066751552,
200039824,26693.6,feuillus,23766.2412189527,34223.3873552919,26618.190165227,2001.2013795188,1090.08530429073,23526.9034814175,6491.70203600001,17035.2014454175,-154.404936794944,37656.2073344929,29860.8253891777,7795.38194531524,
200039832,33098.5,feuillus,14591.8301850082,21012.2354664118,16342.8498072091,1224.82728432028,680.918880791821,14437.103642097,4033.94409924129,10403.1595428558,-95.1890414151804,23145.5630705472,18276.198509209,4869.36456133819,
200039857,49136.2,feuillus,7803.51074532399,11237.0554732665,8739.93203476287,97.0796782120873,582.478069272524,8060.37428727826,6067.47988825546,1992.8943990228,-33.9428470346755,5613.96740756243,1448.56951908845,4165.39788847398,
200039865,30604.7,feuillus,19907.0597368696,28666.1660210923,22295.906905294,5606.52263833399,8938.94873069788,7750.43553626213,6992.84687885808,757.588657404056,-726.523553816861,147581.358877954,83657.4446016118,63923.9142763421,
200039907,24750.9,feuillus,9658.27097858118,13907.9102091569,10817.2634960109,2720.10611332472,4336.89305431804,3760.26432836815,3392.70645491906,367.557873449093,-352.486075183117,71601.7721487309,40587.9260934525,31013.8460552784,
200039915,9750.8,feuillus,596.554267375755,859.038145021087,668.140779460845,7.42144122087465,44.5286473252479,616.190690914723,463.840076304666,152.350614610057,-2.59482570169479,429.170449453994,110.738660636878,318.431788817117,
200039931,88034.6,feuillus,15857.3831525349,22834.6317396503,17760.2691308391,197.273983976548,1183.64390385929,16379.3512430033,12329.6239985342,4049.72724446903,-68.9746895061635,11408.0489016953,2943.61379601268,8464.4351056826,
200039949,12629.8,feuillus,7160.47525693101,10311.0843699807,8019.73228776273,2016.63968259769,3215.29759066278,2787.79501450226,2515.29395668776,272.501057814495,-261.32708694535,53084.3169507672,30091.1872494393,22993.1297013279,
200040038,31910.9,feuillus,19214.1876999852,27668.4302879787,21519.8902239834,4736.08905116576,3301.17731261554,13482.6238602021,3406.81498661924,10075.8088735829,-401.448889034922,94276.583685416,70669.3137591496,23607.2699262664,
200040095,28738.3,feuillus,6801.21438760647,9793.74871815331,7617.36011411924,1198.69151596464,1336.42936096678,5082.23923718782,1851.08495749508,3231.15427969274,-126.625324276866,27443.2443699173,17886.214960693,9557.02940922425,
200040111,35597.1,feuillus,8871.15901989231,12774.4689886449,9935.69810227939,746.98289498054,406.893121656067,8781.82208564278,2423.13963493687,6358.68245070591,-57.6343030075806,14055.8281922985,11146.0675692118,2909.76062308672,
200040111,35597.1,feuillus,8871.15901989231,12774.4689886449,9935.69810227939,746.98289498054,406.893121656067,8781.82208564278,2423.13963493687,6358.68245070591,-57.6343030075806,14055.8281922985,11146.0675692118,2909.76062308672,
200040137,43943.4,feuillus,18253.0851671888,26284.4426407519,20443.4553872515,4473.2763123339,7764.18884167205,8205.99023324552,2024.79797838021,6181.19225486531,-611.242251820551,122270.776983598,66747.76674013,55523.0102434683,
200040178,11948.9,feuillus,9288.68612292414,13375.7080170108,10403.328457675,2513.96773501141,852.273152589096,7037.08757007453,3506.69931218921,3530.38825788532,-168.138469398116,43606.7902425525,37512.0426847063,6094.7475578462,
200040202,64949,feuillus,11121.4679084916,16014.9137882279,12456.0440575106,138.356768003348,830.140608020086,11487.5466814872,8647.29800020923,2840.24868127795,-48.3749297385392,8000.95756899368,2064.48353126379,5936.47403772989,
200040210,55795.3,feuillus,7955.43744115431,11455.8299152622,8910.08993409283,98.9697242726852,593.818345636111,8217.30186418403,6185.60776704282,2031.69409714121,-34.6036809548623,5723.26584342877,1476.77174599607,4246.4940974327,
200040244,132579.3,feuillus,11416.5166466495,16439.7839711753,12786.4986442474,2254.42626171465,1276.91962439726,9255.15275813554,1659.6501414196,7595.50261671594,-176.385205940929,42770.7730401665,33639.3076892766,9131.46535088992,
200040251,42219.9,feuillus,24489.0236638212,35264.1940759025,27427.7065034798,4395.35823212773,1067.77283207418,21964.5754392779,6264.54492980354,15700.0305094743,-272.874855343752,73220.9377712135,65585.1160386519,7635.82173256161,
200040277,101271,feuillus,46677.210071342,67215.1825027325,52278.475279903,9253.95003177061,8231.20619583938,34793.319052293,10546.4300457724,24246.8890065206,-873.356216462839,196945.077664742,138082.348376815,58862.7292879276,
200040277,101271,feuillus,46677.210071342,67215.1825027325,52278.475279903,9253.95003177061,8231.20619583938,34793.319052293,10546.4300457724,24246.8890065206,-873.356216462839,196945.077664742,138082.348376815,58862.7292879276,
200040293,44970.9,feuillus,17167.9241324426,24721.8107507173,19228.0750283357,4231.70725635038,2949.6100764524,12046.7576955329,3043.99759889888,9002.76009663401,-358.69557316806,84236.3602068038,63143.2062626198,21093.153944184,
200040350,62289.5,feuillus,58524.525692998,84275.3169979171,65547.4687761578,4927.97159102773,2684.3422487712,57935.1549363589,15985.8590635778,41949.2958727811,-380.223174852538,92728.6588293539,73532.4793938984,19196.1794354555,
200040384,23743.4,feuillus,7845.17249593414,11297.0483941452,8786.59319544624,1382.68567585397,1541.56570693035,5862.34181266192,2135.21879601983,3727.12301664209,-146.061784659491,31655.6681880812,20631.6745317857,11023.9936562956,
200040392,101862.5,feuillus,42231.0685662407,60812.7387353866,47298.7967941896,7443.08600133525,8298.34743627129,31557.3633565831,11494.0202303228,20063.3431262602,-786.259989319457,170404.499640239,111061.632136166,59342.8675040734,
200040400,68571.6,feuillus,16822.9006817363,24224.9769817003,18841.6487635446,2965.48341849385,3303.64102689321,12572.5243181576,4575.61163523045,7996.91268292712,-313.132964606421,67874.1995272516,44249.3111689937,23624.8883582579,
200040418,45184.7,feuillus,16214.3181094104,23348.6180775509,18160.0362825396,3145.64364405512,5140.62253631637,9873.77010216811,3983.30089692982,5890.46920523829,-413.886040575711,83699.0126053303,46937.5628824986,36761.4497228317,
200040426,32780.9,feuillus,3425.71874532921,4933.03499327406,3836.80499476871,1234.85742198546,367.699480491948,2234.2480922913,1116.88717199429,1117.36092029701,-80.0452117667687,21055.3430559216,18425.8627021856,2629.48035373593,
200040442,36077.3,feuillus,3485.30987810878,5018.84622447665,3903.54706348184,43.3590434457923,260.154260674754,3600.03375936129,2709.94021536202,890.093543999274,-15.1600150140087,2507.38631617604,646.979778560766,1860.40653761528,
200040459,37095.9,feuillus,2849.67664290548,4103.53436578389,3191.63784005414,239.95282957985,130.706012860568,2820.97899761372,778.383569124878,2042.59542848884,-18.5138296746295,4515.14454948544,3580.44403679449,934.700512690953,
200040475,46323.7,feuillus,8238.67283948357,11863.6888888563,9227.31358022159,2646.99261853397,201.889267515303,6378.43169417232,2725.50511145659,3652.92658271573,-142.297196133752,40940.7106179291,39496.9667707761,1443.74384715306,
200040491,42275.6,feuillus,26981.6056377298,38853.5121183309,30219.3983142574,2271.94641030562,1237.56430480062,26709.8875991511,7369.97250172312,19339.915097428,-175.294573287318,42750.7625943658,33900.7337022815,8850.02889208425,
200040491,42275.6,feuillus,26981.6056377298,38853.5121183309,30219.3983142574,2271.94641030562,1237.56430480062,26709.8875991511,7369.97250172312,19339.915097428,-175.294573287318,42750.7625943658,33900.7337022815,8850.02889208425,
200040509,23669,feuillus,6673.25591999296,9609.48852478986,7474.04663039211,561.911697770792,306.081981712545,6606.05295090877,1822.78672691501,4783.26622399376,-43.3549272285138,10573.3803761528,8384.53704009771,2188.84333605504,
200040558,54282.8,feuillus,30480.6933197626,43892.1983804581,34138.3765181341,5834.99130750773,5423.6472727748,22879.7379378516,6718.61923397104,16161.1187038805,-562.351394806046,125851.935168321,87066.5283184815,38785.4068498395,
200040566,57764.7,feuillus,11122.9464349654,16017.0428663501,12457.7000071612,936.591341680713,510.175771484616,11010.9328939959,3038.21093764719,7972.72195634867,-72.2637553596309,17623.6525274135,13975.3004376143,3648.35208979918,
200040574,24694.7,feuillus,12143.0594210213,17486.0055662707,13600.2265515439,1022.48845499169,556.965255971081,12020.7728405811,3316.85279302181,8703.92004755933,-78.8912434712162,19239.9613813731,15257.0098788851,3982.951502488,
200040590,17197.1,feuillus,7445.27603861023,10721.1974955987,8338.70916324345,626.918516146476,341.492199852146,7370.29844724483,2033.66250359711,5336.63594364772,-48.3706012057881,11796.6007156765,9354.53299976922,2442.06771590733,
200040590,17197.1,feuillus,7445.27603861023,10721.1974955987,8338.70916324345,626.918516146476,341.492199852146,7370.29844724483,2033.66250359711,5336.63594364772,-48.3706012057881,11796.6007156765,9354.53299976922,2442.06771590733,
200040624,64045.5,feuillus,8785.04419148964,12650.4636357451,9839.24949446839,109.290457977497,655.742747864984,9074.21628862591,6830.65362359358,2243.56266503233,-38.212212543345,6320.09788601513,1630.77205311243,4689.32583290269,
200040624,64045.5,feuillus,8785.04419148964,12650.4636357451,9839.24949446839,109.290457977497,655.742747864984,9074.21628862591,6830.65362359358,2243.56266503233,-38.212212543345,6320.09788601513,1630.77205311243,4689.32583290269,
200040657,71632.8,feuillus,9854.91933089783,14191.0838364929,11037.5096506056,827.981312819076,452.752103947894,9756.7762338386,2704.76784662178,7052.00838721682,-63.9706318093342,15592.3872324964,12354.6813732147,3237.70585928164,
200040681,37309.1,feuillus,4001.84211425292,5762.6526445242,4482.06316796327,239.675022993456,222.566163341,4019.82198162881,1776.92448252178,2242.89749910703,-23.0882245680418,5167.90653999515,3576.29875983578,1591.60778015937,
200040681,37309.1,feuillus,4001.84211425292,5762.6526445242,4482.06316796327,239.675022993456,222.566163341,4019.82198162881,1776.92448252178,2242.89749910703,-23.0882245680418,5167.90653999515,3576.29875983578,1591.60778015937,
200040715,54251.4,feuillus,44081.4792197944,63477.330076504,49371.2567261698,3711.81610979918,2021.88357200443,43637.5570443662,12040.7693317876,31596.7877125786,-286.389334773399,69844.503630973,55385.6767568798,14458.8268740932,
200040764,58791.9,feuillus,4340.56458488204,6250.41300223014,4861.43233506789,380.785511661282,0,4480.64682340661,642.575550928413,3838.07127247819,-19.0196409697061,5681.87179502162,5681.87179502162,0,
200040772,38783.6,feuillus,18298.3646004875,26349.645024702,20494.168352546,3502.89927021526,3255.95859059173,13735.310491739,4033.36443385099,9701.94605788801,-337.594383034653,75552.2379766127,52268.3346785057,23283.903298107,
200040798,43088.2,feuillus,2012.11943645887,2897.45198850078,2253.57376883394,169.42755713457,92.2898075448472,1991.85640415452,549.606465826777,1442.24993832774,-13.0723731846395,3188.08456007068,2528.10474322522,659.979816845458,
200040814,32877.3,feuillus,10603.6930384949,15269.3179754326,11876.1362031143,1273.6696453218,5396.58546017831,5205.88109761416,1556.7073442822,3649.17375333195,-333.168813932742,57596.8806453171,19004.9973339492,38591.8833113679,
200040830,32674.2,feuillus,24136.6728688936,34756.8089312067,27033.0736131608,4255.30286153794,4762.12699589613,18015.6437557267,6564.16890057669,11451.47485515,-450.406523109696,97550.0518373136,63495.2868946185,34054.7649426951,
200040889,28851.2,feuillus,3894.98948341565,5608.78485611854,4362.38822142553,686.478999551863,765.360126829561,2910.54909504411,1060.0983929415,1850.4507021026,-72.5170944899536,15716.4797519714,10243.2617470435,5473.21800492792,
200040905,49333.3,feuillus,15237.5622338364,21942.0896167244,17066.0697018968,2957.12077783965,4837.54629810691,9271.40262595022,3741.89513811248,5529.50748783775,-389.331433898584,78718.6294087354,44124.5284485121,34594.1009602233,
200040947,62384.3,feuillus,9585.72313396984,13803.4413129166,10736.0099100462,3050.12380308738,141.866223399413,7544.01988355943,2181.19318476598,5362.82669879345,-159.434911317385,46526.7774370149,45512.2683961308,1014.5090408841,
200040954,43522.8,feuillus,2554.51993314224,3678.50870372483,2861.06232511931,812.834039189647,37.8062343809138,2010.42205154875,581.27085360655,1429.1511979422,-42.4881517342923,12399.0207860829,12128.6620941958,270.358691887044,
200041010,33004.7,feuillus,24464.1876368507,35228.4301970649,27399.8901532727,2059.97093089463,1122.09798674748,24217.8212356306,6682.34472704843,17535.4765085822,-158.939367441716,38762.0622645428,30737.7522840891,8024.30998045361,
200041051,25607,feuillus,13751.9354438713,19802.7870391746,15402.1676971358,2423.73308724108,2702.23657863213,10276.1980312626,3742.86111065411,6533.33692060849,-256.034170631041,55489.7557167438,36165.6109419039,19324.1447748398,
200041150,59002.3119953512,feuillus,32442.4338444128,46717.1047359544,36335.5259057423,5713.40390405222,6399.76177407051,24222.3602276196,8819.87184422636,15402.4883833933,-605.033687335765,131018.032575318,85252.2680140131,45765.7645613049,
200041168,52868.1880046488,feuillus,33887.461137916,48797.944038599,37953.9564744659,5972.552819041,6658.8399442103,25322.5637112146,9223.14251325508,16099.4211979595,-630.918320017615,136737.621266368,89119.1454704615,47618.4757959061,
200041283,14914.8,feuillus,7571.52059582839,10902.9896579929,8480.10306732779,2049.21968844553,694.716523166194,5736.16685571607,2858.42859950783,2877.73825620824,-137.055323772543,35545.3619672439,30577.3281624716,4968.03380477238,
200041317,81553.3,feuillus,6176.37553125294,8893.98076500424,6917.54059500329,1217.97529272238,692.001131634039,5007.56417064688,895.364529531961,4112.19964111491,-95.4003362506502,23122.5724491121,18173.9568623828,4948.61558672935,
200041325,16297.3,feuillus,11098.5198027401,15981.8685159457,12430.3421790689,3003.79626582648,1018.33244617981,8408.2134670626,4189.95445034318,4218.25901671941,-200.899040781663,52103.2596683915,44820.9943869199,7282.26528147162,
200041333,83951.2,feuillus,14519.3127454772,20907.8103534872,16261.6302749345,2861.57535692095,1627.88598110554,11772.168936908,2102.3818948807,9669.78704202729,-224.241574801814,54340.1366159015,42698.8522721971,11641.2843437044,
200041366,20153.2,feuillus,12070.6112678619,17381.6802257212,13519.0846200054,1016.38806483278,553.642279217858,11949.0542759547,3297.06372250635,8651.99055344839,-78.4205610268856,19125.1715561232,15165.9832149995,3959.18834112364,
200041416,22814.5,feuillus,6364.79434313726,9165.30385411765,7128.56966431373,1254.42153932974,713.612253241153,5160.53587174284,921.615824813687,4238.92004692915,-98.3002110233742,23820.9480160094,18717.7876917893,5103.16032422008,
200041440,38531.4,feuillus,24178.7003345347,34817.3284817299,27080.1443746788,4263.02342088003,4761.99428188023,18055.1266719186,6578.31194058735,11476.8147313312,-450.785524120549,97664.3047138231,63610.4888312055,34053.8158826176,
200041465,51242.1,feuillus,25845.7239334926,37217.8424642293,28947.2108055117,2179.2416103465,1186.05053019931,25581.9186649658,7054.30819602591,18527.6104689399,-168.09108096605,40999.0890005603,32517.4437082562,8481.64529230407,
200041499,44061,feuillus,4336.58086113854,6244.6764400395,4856.97056447517,856.703308441843,484.788599767315,3515.47865626601,630.953969975907,2884.5246862901,-67.0054234642207,16250.059369128,12783.2551813771,3466.80418775088,
200041515,26894.1,feuillus,26172.131922479,37687.8699683698,29312.7877531765,7370.98557277531,11752.1798055794,10189.6223748219,9193.60837041164,996.014004410207,-955.172212602865,194027.588448876,109985.789230126,84041.7992187504,
200041523,179303.1,feuillus,48165.3301818745,69358.0754618993,53945.1698036994,9491.43048080677,5405.71887311276,39048.0204497799,6982.57291099902,32065.4475387809,-744.089319332285,180283.098783722,141625.900912101,38657.1978716212,
200041556,34592.8,feuillus,6671.91867847074,9607.56289699787,7472.54891988723,802.600696773552,3390.00609696595,3279.94212614773,980.728635618533,2299.2134905292,-209.414154430877,36218.4651803902,11975.9657917836,24242.4993886065,
200041572,52117.7,feuillus,27551.9510440659,39674.8095034548,30858.1851693538,4856.22089307708,5412.78414614783,20589.1801301289,7497.0923539635,13092.0877761654,-512.920746669312,111169.577793778,72461.8549754947,38707.7228182831,
200041614,46554.9,feuillus,3177.6102687445,4575.75878699208,3558.92350099384,626.267330853569,356.269425460066,2576.38674468021,460.114773688336,2116.27197099187,-49.0761748342147,11892.5584938209,9344.81637128469,2547.74212253625,
200041622,43369.9,feuillus,29089.4676051565,41888.8333514254,32580.2037177753,7133.11928357328,12362.0798450174,13085.0045891846,3234.65024213777,9850.35434704688,-973.754716772286,194839.775592858,106436.479400277,88403.2961925817,
200041630,56887.3,feuillus,55089.3976393841,79328.7326007131,61700.1253561102,13500.7367392322,23432.9968073017,24766.3918095764,6111.0162993661,18655.3755102103,-1844.78224673297,369023.833024896,201450.56190817,167573.271116726,
200041689,142389.6,feuillus,24619.3561377687,35451.8728383869,27573.6788743009,4852.16787199826,2760.28937616228,19961.2216261404,3564.85802840689,16396.3635977335,-380.230337875989,92140.6680449539,72401.3780260123,19739.2900189416,
200041721,45470.5900855163,feuillus,76292.4487000093,109861.126128013,85447.5425440105,16692.0521429194,7612.69515023632,61142.7952508548,6387.88869585109,54754.9065550037,-1213.98412812107,303509.267218927,249069.613647087,54439.6535718401,
200041762,42591.8,feuillus,3865.18763876048,5565.8701998151,4329.01015541174,761.780250266862,433.359683187526,3133.87022195735,559.675285910348,2574.19493604701,-59.6953711387025,14465.8929811788,11366.8655593335,3099.02742184533,
200041853,23870.8,feuillus,30841.7382385145,44412.1030634609,34542.7468271363,6740.14478498357,3034.52405904022,24768.0779831125,2549.43788133307,22218.6401017794,-488.22942658721,122273.118257691,100572.730251948,21700.3880057427,
200041861,37026.6,feuillus,46239.6166607095,66585.0479914217,51788.3706599947,10105.192797017,4549.52402982584,37133.6538331519,3822.25636640416,33311.3974667477,-731.98019363509,183318.529987548,150784.12433848,32534.4056490679,
200041879,36724.6,feuillus,38994.7820312442,56152.4861249916,43674.1558749934,8521.90867832618,3836.70347422477,31315.5437224425,3223.38428904221,28092.1594334003,-617.293354991023,154596.13715238,127159.230265574,27436.9068868058,
200041887,30335.3,feuillus,25713.6405327141,37027.6423671083,28799.2773966398,5619.45175719975,2529.96962228906,20649.856017151,2125.53938218757,18524.3166349634,-407.050856721146,101942.600815088,83850.365796269,18092.2350188186,
200041887,30335.3,feuillus,25713.6405327141,37027.6423671083,28799.2773966398,5619.45175719975,2529.96962228906,20649.856017151,2125.53938218757,18524.3166349634,-407.050856721146,101942.600815088,83850.365796269,18092.2350188186,
200041960,31159.1,feuillus,6511.21113505633,9376.14403448111,7292.55647126309,2071.83117980772,96.3642409212894,5124.36105053408,1481.60020416482,3642.76084636925,-108.297971407875,31603.8411596306,30914.7243896906,689.116769939944,
200041994,34697.7,feuillus,4690.67904750071,6754.57782840102,5253.5605332008,924.474305695679,525.91267900545,3803.17354849967,679.205612347846,3123.96793615182,-72.4445622833687,17555.3860386357,13794.4966966782,3760.88934195746,
200042000,26730.1,feuillus,24318.4810245145,35018.6126753009,27236.6987474562,6848.93280052395,10919.8273356248,9467.93861130753,8542.46766617613,925.470945131399,-887.521788294811,180285.512922761,102196.005135592,78089.5077871689,
200042174,73350.2,feuillus,23916.1818581671,34439.3018757606,26786.1236811471,6363.01757892359,1228.50339395059,19194.6027082729,12568.5347227253,6626.06798554763,-379.184603658182,103730.678485669,94945.4456793315,8785.23280633719,
200042182,54721.7,feuillus,7318.84048690014,10539.1303011362,8197.10134532816,2349.9042436612,179.551926049433,5667.64517561753,2421.64974003698,3245.99543558055,-126.342381007654,36347.983368619,35063.9775783722,1284.00579024688,
200042190,36852.2,feuillus,18321.15594687,26382.4645634928,20519.6946604944,5829.68995375952,271.148369942303,14418.8563367926,4168.90618786291,10249.9501489297,-304.727335934591,88926.451683968,86987.4244360728,1939.02724789523,
200042372,40396.8,feuillus,6104.38053003148,8790.30796324533,6836.90619363526,1184.66393929543,1937.98870069355,3714.25355364628,1499.05552318537,2215.19803046091,-155.971617267113,31535.7838307226,17676.9031833579,13858.8806473647,
200042414,28309.3,feuillus,11319.2109094353,16299.6637095868,12677.5162185675,2788.67437397032,1941.09912692464,7947.74271767255,2002.27655420253,5945.46616347002,-236.244791621885,55492.1877586888,41611.063934218,13881.1238244708,
200042463,30177.9,feuillus,10364.715140413,14925.1898021947,11608.4809572625,413.554583932712,1887.32378100245,9307.60259232735,8631.09953437191,676.503057955442,-114.925277028288,19667.4012038724,6170.83385315182,13496.5673507206,
200042497,18076.5,feuillus,4387.4421448158,6317.91668853475,4913.9352021937,369.438111473953,201.238646087438,4343.25844463231,1198.42119087892,3144.83725375339,-28.5044118176131,6951.64328053372,5512.5521357995,1439.09114473422,
200042604,28596.1,feuillus,2203.79596378731,3173.46618785372,2468.25147944179,548.644423705886,74.8151486871663,1844.79190704873,774.336788912171,1070.45511813656,-31.1408308953475,8721.58569455038,8186.57007970225,535.015614848127,
200042620,47937.6,feuillus,10921.6994225661,15727.2471684951,12232.303353274,2676.57652774322,4645.68789396841,4910.03893156235,1211.53408909963,3698.50484246272,-365.735659895825,73160.4910702412,39938.4015790206,33222.0894912206,
200042646,45956.3,feuillus,33533.0654434826,48287.614238615,37557.0332967006,1326.21022051836,6095.74397696488,30135.0790992173,27969.0980016545,2165.98109756288,-370.715008335986,63380.6614290461,19788.9788751615,43591.6825538846,
200042653,31407.5,feuillus,2366.76846378103,3408.14658784468,2650.78067943475,92.8886970253642,429.610223742309,2128.28175866708,1976.78758357103,151.494175096045,-26.0980041932371,4458.24841638936,1386.03400481844,3072.21441157091,
200042703,83167.8,feuillus,44492.8702381564,64069.7331429452,49832.0146667352,10907.4192340086,18927.9356874968,19996.6597452298,4959.01408318842,15037.6456620414,-1490.22933234801,298111.332789856,162754.505631816,135356.827158041,
200042729,43803,feuillus,847.618798132659,1220.57106931103,949.333053908578,211.018322324439,28.7752257715144,709.539505812624,297.823586735174,411.71591907745,-11.9773128230097,3354.47568908392,3148.69924703052,205.77644205339,
200042901,28968,feuillus,1512.32209294737,2177.74381384422,1693.80074410106,126.759646600151,69.5994817973659,1497.44161570354,417.18688063,1080.25473507354,-9.80783146646423,2389.15517995056,1891.43766952187,497.71751042869,
200042935,50460.5,feuillus,43299.4615295785,62351.224602593,48495.3969131279,3658.47515574405,1990.90509615672,42846.0166612271,11809.4270705774,31036.5895906497,-282.17771107867,68827.0470259466,54589.7524029223,14237.2946230243,
200042943,30794.2,feuillus,3265.80636833841,4702.76117040731,3657.70313253902,286.499998936937,0,3371.20313360208,483.468748206082,2887.734385396,-14.3102270194799,4274.99527524442,4274.99527524442,0,
200042992,28448.9,feuillus,12174.3860546139,17531.115918644,13635.3123811676,2983.5719417563,5178.53455970036,5473.20587971094,1350.49346702846,4122.71241268248,-407.68445873093,81551.7830855103,44519.2181559745,37032.5649295358,
200043016,42246.8,feuillus,10248.2486053375,14757.4779916861,11478.038437978,2019.80191312902,1149.01996588717,8309.21655896186,1483.93609944173,6825.28045952013,-158.277698573387,38355.2058592605,30138.3723127231,8216.83354653749,
200043065,25314.3,feuillus,19581.6012937893,28197.5058630565,21931.393449044,3748.55230941421,3484.29405261477,14698.547087015,4316.21819439077,10382.3288926242,-361.269367615028,80850.6024014899,55933.8341054571,24916.7682960328,
200043081,31922.3,feuillus,18912.6754550103,27234.2526552148,21182.1965096115,3623.09381119622,3359.29472064015,14199.8079777751,4167.02660458507,10032.7813731901,-348.759390574325,78084.6886666517,54061.8114558542,24022.8772107975,
200043123,53212,feuillus,11450.5682448447,16488.8182725763,12824.636434226,3046.47988808172,588.181760570234,9189.97478557409,6017.55185814162,3172.42292743247,-181.545666751137,49664.0818391578,45457.8959022726,4206.18593688524,
200043156,81575.9,feuillus,9050.91200655088,13033.3132894333,10137.021447337,2219.34803129277,3846.4938295522,4071.17958649202,1006.32935877416,3064.85022771786,-302.979317329988,60622.8089960959,33115.8896443415,27506.9193517544,
200043172,80808.6,feuillus,38199.538412103,55007.3353134283,42783.4830215553,4594.93536135952,19408.260239763,18780.2874204328,5621.53796253424,13158.7494578986,-1198.92209256396,207354.804297423,68563.0961003571,138791.708197066,
200043263,41385.5,feuillus,14975.939256231,21565.3525289727,16773.0519669787,4765.94061806685,223.128603137488,11783.9827457744,3409.29970122665,8374.68304454775,-249.196207456352,72710.3722891498,71114.742408135,1595.62988101479,
200043321,46810.9,feuillus,28359.9316970343,40838.3016437294,31763.1235006784,9023.99898264289,419.777450515007,22319.3470675205,6453.25120512356,15866.0958623969,-471.70186799704,137653.044011414,134651.145402274,3001.89860914079,
200043354,29644.6,feuillus,1804.85159522764,2598.98629712779,2021.43378665495,449.325518155764,61.2716615666951,1510.83660693249,634.161697215295,876.674909717197,-25.5035308357641,7142.75192095005,6704.58804289717,438.163878052882,
200043396,34565.8,feuillus,9866.31719128108,14207.4967554448,11050.2752542348,3139.40727197633,146.01894288262,7764.84903937586,2245.04124682028,5519.80779255558,-164.101902844093,47888.713002252,46844.507171258,1044.20583099395,
200043404,17958.5,feuillus,19534.4862706735,28129.6602297699,21878.6246231543,6217.048586896,291.915340143375,15369.660696115,4447.98531824633,10921.6753778686,-325.112571738756,94854.9120492519,92767.3767314587,2087.53531779319,
200043438,49216.1,feuillus,3738.9655026744,5384.11032385114,4187.64136299533,916.306786636383,1590.41794684905,1680.9166295099,414.76001025061,1266.15661925929,-125.20698130759,25045.9696505804,13672.6254732279,11373.3441773525,
200043495,30794.7,feuillus,26193.0181079637,37717.9460754678,29336.1802809194,9441.70996492891,2811.42728484236,17083.0430311481,8539.71037770866,8543.33265343944,-612.025048501546,160988.984482479,140883.998743692,20104.9857387874,
200043602,29397.3,feuillus,3424.33849699219,4931.04743566875,3835.25911663125,134.395208499291,621.577839309222,3079.28606882274,2860.09803087554,219.188037947196,-37.7596718146207,6450.37819077895,2005.37132105338,4445.00686972557,
200043628,37703.7,feuillus,20935.6611387417,30147.352039788,23447.9404753907,4126.15755619235,2347.27840569106,16974.5045135073,3031.4626943454,13943.0418191619,-323.338005425288,78354.0313764383,61568.2517385245,16785.7796379138,
200043693,24388.2,feuillus,18366.0731578211,26447.1453472624,20570.0019367597,5172.52704807598,8246.99320301662,7150.48168566709,6451.53724639118,698.94443927591,-670.284055840127,136157.226115271,77181.6013041802,58975.6248110904,
200043776,94582.2,feuillus,40953.596547441,58973.179028315,45868.0281331339,1628.81039574065,7452.68257872971,36786.5351586636,34123.6321403877,2662.90301827584,-453.606375646402,77599.5890853457,24304.2121183148,53295.376967031,
200043974,82604.2,feuillus,17356.6431459025,24993.5661300997,19439.4403234108,3059.05088399089,3410.5567309091,12969.8327085109,4723.95357783997,8245.87913067089,-323.146785478882,70034.9337851243,45645.4733833065,24389.4604018177,
200043982,60757.6,feuillus,15474.8401606947,22283.7698314004,17331.8209799781,2727.38933878273,3040.78500814596,11563.6466330494,4211.78369164507,7351.86294140432,-288.111290397102,62441.7634723042,40696.6023745591,21745.161097745,
200043990,50380.1,feuillus,9141.80671550391,13164.2016703256,10238.8235213644,2432.22255035701,469.58752209863,7337.01344890874,4804.24157223983,2532.77187666891,-144.940876294362,39650.3847816425,36292.2860373477,3358.09874429487,
200044014,61434.5,feuillus,25025.7822979232,36037.1265090094,28028.876173674,3005.98849359193,12736.4845802562,12286.4030998258,3673.98593661236,8612.41716321348,-786.311917524308,135934.432545,44853.7056028862,91080.726942114,
200044030,50159.2,feuillus,13422.7382623688,19328.7430978111,15033.4668538531,4271.96290220542,200.67182308015,10560.8321285675,3056.43926800918,7504.39286055833,-223.401111802914,65178.9165494572,63743.8788506504,1435.03769880682,
