siren,feuillus,coniferes,mixtes,peupleraies,total,jeune_peup,tx_boisement,,
245701362,4668.5,212.4,155.2,32.2,5122.4,54.1,0.326462978,,
245701404,2453.7,193.9,98.9,1.9,2773.5,25.1,0.380593636,,
245701404,2453.7,193.9,98.9,1.9,2773.5,25.1,0.380593636,,
245801063,3932.3,26.9,20.2,86.1,4065.5,0,0.223244193,,
245804406,4659.6,94.5,130.5,83.5,4968.1,0,0.200756458,,
245804497,7479.2,624.8,452.8,252.3,8809.1,0,0.301106105,,
245900410,2968.8,8.1,13.1,454.8,3523.9,79.1,0.054084376,,
245900428,1905,0,24.4,176.4,2202.7,96.9,0.07288568,,
245900758,181.4,0,0,82.7,266.7,2.6,0.020895195,,
245900758,181.4,0,0,82.7,266.7,2.6,0.020895195,,
245901038,161.5,0,2.7,68.7,243.8,10.9,0.02072812,,
245901061,130.3,0,0,22.2,158.5,6,0.065476928,,
245901152,1589.1,35.4,23.9,855,2607.8,104.4,0.181298665,,
245901160,2544.5,32.7,25.9,1329.2,4013.6,81.3,0.153806653,,
246000129,1960,21.5,41.9,171.1,2199.7,5.2,0.450591995,,
246000376,3245.5,66.9,109.6,342.4,3775.8,11.4,0.240392696,,
246000566,3005.8,18.5,5.9,476.8,3531.9,24.9,0.082355931,,
246000582,3896.2,79.4,80.6,38.1,4115.5,21.2,0.194307918,,
246000707,5309.1,113,130.5,203.9,5789.6,33.1,0.180358,,
246000749,7839.4,219.3,189.1,558.3,8903.2,97.1,0.421128313,,
246000756,5814.5,102.1,219.2,1294.1,7555.1,125.2,0.281926704,,
246000764,7609.5,399.5,246.3,101.1,8651.3,294.9,0.576422851,,
246000772,4321.4,157,115.6,548.4,5211.4,69,0.455454371,,
246000848,6585.2,60.5,66.6,111.4,6886,62.3,0.109146184,,
246000855,5793.1,116.4,72.2,1192.7,7210.3,35.9,0.204436165,,
246000871,11884.3,584.1,213.2,1300.6,14132.7,150.5,0.236257711,,
246000897,1927.8,29.9,37.8,201.3,2210.8,14,0.13237927,,
246000913,5129.3,118.1,59.1,66.7,5519.1,145.9,0.223558481,,
246000921,4402.5,99,170.1,224.7,5075,178.7,0.368774434,,
246100390,2446.3,191.7,113.7,75.8,2902.3,74.8,0.113383938,,
246100663,7183.3,1960.2,683.6,301.1,10806.1,677.9,0.233220314,,
246100663,7183.3,1960.2,683.6,301.1,10806.1,677.9,0.233220314,,
246200299,894.9,0,0.5,73.9,999.1,29.8,0.088839687,,
246200364,2463.1,3.8,13.3,91.4,2608.3,36.7,0.10842482,,
246200380,1480.2,0,64.6,14.9,1652.2,92.5,0.089332735,,
246200729,4646.9,977.6,391.1,43.8,6214.5,155.1,0.301326623,,
246200844,815.4,0,7.2,19.9,852.2,9.7,0.038464663,,
246201016,4267.3,48.3,131.4,44.3,4672,180.7,0.171495483,,
246201149,449,0.7,1,0,450.7,0,0.031493037,,
246300701,5350.9,2101.4,948.7,13.9,8414.9,0,0.278205183,,
246300966,10469.6,4740.8,3305.4,0,18515.8,0,0.305879438,,
246300966,10469.6,4740.8,3305.4,0,18515.8,0,0.305879438,,
246301097,4215,173.2,687.7,190.7,5269,2.4,0.229389152,,
246400337,17253.4,1835.5,6888,4.8,26006.3,24.6,0.419113725,,
246401756,12891,141.7,125,32.2,13237.7,47.8,0.408694605,,
246401756,12891,141.7,125,32.2,13237.7,47.8,0.408694605,,
246500482,10752.3,3196.3,1504.7,2,15466.5,11.2,0.398203431,,
246500573,9344.2,14654.4,3428.1,0,27431.4,4.7,0.392106805,,
246600282,90.1,12.5,2.1,0,109.1,4.4,0.026464524,,
246600373,13619.8,416.7,31.8,3.3,14097,25.4,0.76427216,,
246600399,4151.8,11163.1,411,0,15727.7,1.8,0.355316635,,
246600415,10949.6,238.5,65.9,0,11280.2,26.2,0.478530158,,
246600423,16297.7,1295,1513.8,1.4,19282.2,174.3,0.594881762,,
246600449,8850.2,628.1,210.4,0.8,9772.7,83.2,0.419002988,,
246600464,1625.4,19501.8,674.1,0,21831.8,30.5,0.612631573,,
246600548,29111.2,5164.3,1827.8,0,36256.1,152.8,0.822148701,,
246700306,2641.9,13438.4,7948.1,2.2,25494.6,1464,0.83882579,,
246700488,4967.1,9.2,54,196,5289.4,63.1,0.155702019,,
246700744,2384.7,3964.2,2457.6,0,9125.4,318.9,0.674795906,,
246700777,2855.1,2989.7,2838,1.7,8830,145.5,0.755592066,,
246700843,395.7,364.5,470.2,296,1916.4,390,0.237690075,,
246700926,2293.1,828.9,1466,14.9,4619,16.1,0.352829742,,
246700959,579,0,10.1,15.4,604.5,0,0.049472134,,
246700967,3228.7,1042.2,1535.5,170.3,6055.1,78.4,0.355966679,,
246701064,3159.9,1686.9,1493.3,5.1,6409.8,64.6,0.396916218,,
246701080,773.5,20.5,94.3,35.3,932.2,8.6,0.136656161,,
246701098,5536,3015.5,2317.3,13,11065.3,183.5,0.600572061,,
246800205,3219.2,3789.6,6036.2,0,13152.6,107.6,0.785211099,,
246800395,1816,3165.8,2924.1,0,8160.2,254.3,0.788768063,,
246800445,3016.1,70.9,212.8,0.2,3365.7,65.7,0.245504876,,
246800494,1875.3,1261,1735.5,0,4900.9,29.1,0.42440486,,
246800551,1957.2,6290.6,2787.4,0,11336,300.8,0.627988012,,
246800569,3559.1,3937.3,4313.9,11.1,12093.1,271.7,0.64615771,,
246800577,1882.7,3238.8,2201,140.7,7610.9,147.7,0.457542548,,
246800585,3072.7,6643.4,4347.9,0,14279.4,215.4,0.730348055,,
246800676,3606.3,2661.7,4343.8,10.4,10896.4,274.2,0.679614799,,
246800726,4327.9,1099.6,1019.4,29.7,6487.9,11.3,0.26750035,,
246900575,906.5,0,6.2,0,914.8,2.1,0.064372669,,
246900625,3942.9,432.5,131.1,0,4507.8,1.3,0.244497478,,
246900633,3723.8,131.6,229.1,18.9,4132,28.6,0.319073359,,
246900724,2814.6,171.9,75.1,0,3061.6,0,0.286956848,,
246900740,2503.3,19.1,43,0,2570.6,5.2,0.162528531,,
246900757,786.4,5.9,46.8,5.3,844.4,0,0.172210552,,
246900765,1211.4,6.9,17.2,117.2,1356.2,3.5,0.1778483,,
247000011,4328.9,176.8,234.8,6.1,4888.2,141.6,0.336187509,,
247000367,11009.3,1089.4,674.6,62,13214,378.7,0.463680035,,
247000623,16959.8,1235.9,1658,135.6,20524.4,535.1,0.364692148,,
247000664,8542.7,428.6,400.3,11.3,9859.8,476.9,0.482980235,,
247000698,8166,818.4,783.2,55.7,10415.7,592.4,0.432355359,,
247000706,12515.5,774.1,630.6,42.6,14246,283.2,0.486372622,,
247000714,7957.4,433.5,354.5,23.2,9082.2,313.6,0.439997093,,
247000714,7957.4,433.5,354.5,23.2,9082.2,313.6,0.439997093,,
247000722,8129,503.4,453.4,2.3,9341.1,253,0.570731171,,
247000722,8129,503.4,453.4,2.3,9341.1,253,0.570731171,,
247000755,6693.979781,654.6973772,582.6423129,6.5,8263.760304,325.9408326,0.52443979,,
247000821,8419.8,1001.9,1912.4,0,11544.1,210,0.75399889,,
247000854,11317,6527.9,7164.9,0.9,25525.9,515.2,0.731168597,,
247100290,12830,1864.4,822,31.7,15707.6,159.5,0.211603461,,
247100589,14788.1,506,282.5,314.7,16255.7,364.4,0.293626652,,
247100639,1844.8,70.4,72.2,18.9,2008.5,2.2,0.089492187,,
247100647,4670.9,32.8,49.1,427.5,5320.3,140,0.218552051,,
247103765,7767.7,109.7,99.8,87.8,8240.6,175.6,0.319953719,,
247103864,2581.7,169.8,239.6,4.8,3027.9,32,0.153713772,,
247104094,7222.6,270.4,223.7,52.9,7841.7,72.1,0.249018749,,
247200090,4330.6,1049.9,141.2,257.6,6008.1,228.8,0.163511075,,
247200090,4330.6,1049.9,141.2,257.6,6008.1,228.8,0.163511075,,
247200132,1999.5,1543.2,466.7,180.7,4295.4,105.3,0.160316198,,
247200348,4789,2711.8,544.1,683,9109.6,381.7,0.291849949,,
247200421,2343.6,4395.8,929.5,169.6,8079.8,241.3,0.454511191,,
247200447,1478.1,2036.5,326,216.8,4299.4,242,0.287329667,,
247200629,2460.7,2428.8,721.3,401.5,6333.8,321.5,0.249421123,,
247200686,5274.6,564.6,189.1,374.1,6628.6,226.2,0.14096416,,
247300015,2906.5,4421.9,2159,0,9488.4,1,0.51681709,,
247300254,2332.3,6597.2,1324.6,10.1,10265.8,1.6,0.168157277,,
247300262,4939.9,507.5,615.4,72.9,6140.3,4.6,0.486052402,,
247300361,6587.3,3295.7,2717.1,5.6,12605.7,0,0.459351223,,
247300452,2829.9,3553.3,586.7,0,6975,5.1,0.213989876,,
247300528,2126.7,99.9,14.3,81.9,2322.8,0,0.264345055,,
247300668,2381.6,736.4,565.8,10.1,3693.9,0,0.428864998,,
247300676,6826,3040.4,1844.3,84.9,11795.6,0,0.683783079,,
247300817,1845.5,5960.4,979.9,0,8785.8,0,0.323781095,,
247400047,544,1379.1,2417.2,0,4340.3,0,0.549453749,,
247400112,2243.9,502.9,1586.7,0,4333.5,0,0.371101444,,
247400567,1958.7,25.3,219.7,0,2203.7,0,0.326217933,,
247400583,1993.1,161.8,1119.7,0,3274.6,0,0.330757654,,
247400617,2756.12338,9560.073616,7219.42558,0,19535.62258,0,0.533039182,,
247400666,2420.2,2061.2,2569.4,0,7050.8,0,0.52289346,,
247400682,2913,9630,6369.9,0,18912.9,0,0.612783867,,
247400690,3868.3,262.1,544.5,0.6,4675.5,0,0.309877918,,
247400724,829.7,889.6,1059.2,12.4,2790.9,0,0.29739464,,
247400740,5000.7,73.8,280,7.7,5362.2,0,0.313626633,,
247400773,2891.9,2787.4,4538.4,1.3,10219,0,0.670384098,,
247600497,961.6,8.3,4.6,0,983.9,9.4,0.072069498,,
247600505,546.4,27.4,6.7,3.6,607.5,23.4,0.042647141,,
247600539,1470.6,0,3,24.1,1510.5,12.8,0.085631679,,
247600588,2945.1,217.3,42.7,24.8,3416.4,186.5,0.162816743,,
247600588,2945.1,217.3,42.7,24.8,3416.4,186.5,0.162816743,,
247600596,1341,2,0,5,1357.1,9.1,0.068129904,,
247600604,2147.5,233.2,113.8,10.1,2683.4,178.8,0.137294128,,
247600620,1399.9,68.9,35.1,6,1552.7,42.8,0.091731358,,
247600646,1098.9,26.2,2.9,3.1,1165.9,34.8,0.131474193,,
247600729,4637,221,18.6,50.6,5105.7,178.5,0.154558471,,
247600786,1992.3,102.6,63.2,10.1,2221.9,53.7,0.170718402,,
247700024,4901.6,62.5,50.9,102.2,5517.2,400,0.263651612,,
247700032,6466.6,352.7,662,151.7,7673.9,40.9,0.335782233,,
247700057,3953.6,41.9,35.3,14.1,4065.6,20.7,0.263898896,,
247700065,4189.5,11.6,44.7,1000.1,5296.4,50.5,0.225264653,,
247700107,6784.2,93.5,64.4,191.8,7188.9,55,0.263509204,,
247700339,265.6,0,0,13.6,286.4,7.2,0.089536374,,
247700438,2500.5,0,0,25.9,2686.7,160.3,0.204316448,,
247700594,2399.1,0,0,4.4,2480.3,76.8,0.276076624,,
247700644,777.8,0,3.9,20.9,808.9,6.3,0.162766364,,
247700644,777.8,0,3.9,20.9,808.9,6.3,0.162766364,,
247700701,5484.6,2.5,7.3,32.1,5659.5,133,0.192584501,,
247800550,4922.7,302.1,332.5,48.8,5642.1,36,0.19294178,,
247800550,4922.7,302.1,332.5,48.8,5642.1,36,0.19294178,,
247800584,3106.4,7.8,10.6,0,3211.8,87,0.258056741,,
247800584,3106.4,7.8,10.6,0,3211.8,87,0.258056741,,
247800618,4724.1,337.5,159.7,35.5,5349.5,92.7,0.233074386,,
247900798,6027.4,231.6,270.6,644.2,7206.9,33.1,0.115834528,,
248000499,1821.5,32,23.4,329.7,2368,161.4,0.099056702,,
248000531,4002.9,40.1,215.2,157.5,4529.2,113.5,0.144399314,,
248000747,2960.6,17.3,37.2,316,3452.2,121.1,0.073842271,,
248100158,5224.8,1643.2,818.6,28.8,7829.4,114,0.209306429,,
248100430,9777.3,6495.8,2086.6,39.3,18758.7,359.7,0.459135121,,
248100497,7533.4,328.3,311.3,8.5,8245.4,63.9,0.318299909,,
248100737,2361,51,125.7,13.2,2558.8,7.9,0.120866871,,
248100745,4944.9,4938.3,1169.6,7.8,11331.5,270.9,0.712063895,,
248200016,5067,151.4,102.4,721,6272.8,231,0.182517029,,
248200016,5067,151.4,102.4,721,6272.8,231,0.182517029,,
248200016,5067,151.4,102.4,721,6272.8,231,0.182517029,,
248200057,8197.3,161.5,98.7,70,8571.8,44.3,0.217917331,,
248200065,4450.2,47.9,53.6,40.3,4648.2,56.2,0.122264425,,
248200099,2738,80,118.6,160.2,3131.3,34.5,0.125416547,,
248200107,20855.4,111.5,128.2,36,21353.9,222.8,0.459816968,,
248200107,20855.4,111.5,128.2,36,21353.9,222.8,0.459816968,,
248300394,7563.1,8934.8,6938,0,24403.4,967.5,0.680944036,,
248300410,2427.4,1260.2,1857.4,0,5631.4,86.4,0.671307831,,
248300493,17581.3,18233.4,27414.5,0,65649.7,2420.5,0.711740906,,
248300543,5068.3,4999.6,5371.2,0,15647.4,208.3,0.421060279,,
248300550,14212.9,4828.1,11026.1,0,30428.2,361.1,0.674847524,,
248400053,11406.1,6387.1,5927,2.7,23769.6,46.7,0.464543061,,
248400160,1470,600.3,712.2,38.7,2821.9,0.7,0.196347064,,
248400236,1223,65,194.2,167.9,1650.1,0,0.087446608,,
248400251,4707.1,468.4,699.2,2.7,5886.1,8.7,0.19176837,,
248400251,4707.1,468.4,699.2,2.7,5886.1,8.7,0.19176837,,
248400285,6224.6,5767.3,5972.5,70.1,18569.5,535,0.511940076,,
248400293,648.7,415.2,291.7,11.3,1371.5,4.6,0.088171573,,
248400319,1090.4,763.1,948.3,6.2,2808.8,0.8,0.230749641,,
248400335,3952.8,4700.2,4170.3,0.6,12828.8,4.9,0.46489413,,
248400335,3952.8,4700.2,4170.3,0.6,12828.8,4.9,0.46489413,,
248500191,57,190.1,85.1,0,342.1,9.9,0.069084594,,
248500258,244.8,1516.9,326.3,54.7,2142.7,0,0.115455907,,
248500340,2659.1,200.5,172.4,77.1,3163.5,54.4,0.099047255,,
248500415,1246.2,12.3,44.7,121.6,1440.1,15.3,0.045242628,,
248500464,1867.9,60.1,26.8,45.5,2020.7,20.4,0.062982137,,
248500530,1308.1,148.2,95.4,146.3,1737.9,39.9,0.076743724,,
248500563,1333.6,128.9,31.4,409.2,1966.6,63.5,0.065446655,,
248500589,2830.3,373,375.7,142.4,3792.1,70.7,0.075624202,,
248500621,1643.3,180.1,86.3,60.4,2006.7,36.6,0.080267037,,
248500662,1071.7,40.6,50.8,12.5,1185.3,9.7,0.051885347,,
248600413,15586.5,5802.3,6821.6,1181.6,30085.1,693.1,0.26493531,,
248600447,11100.5,950.4,1901.5,1563.2,15626,110.4,0.183334252,,
248700189,8147.5,369.8,563.5,0.9,9694.4,612.7,0.286853061,,
248719262,5865.2,315.2,331.7,0.6,6799.1,286.4,0.27619419,,
248719288,2946.7,85.7,89.8,22.5,3259.2,114.5,0.207456255,,
248719312,10836.8,599.5,588.8,9.7,12819.1,784.3,0.245012443,,
248719338,6249.5,490.9,592.9,0.9,7795.2,461,0.335144803,,
248719353,10742.5,5370.6,1790.3,2.6,20521.4,2615.4,0.551754362,,
248719361,7052.5,1183.4,513.1,0,9524.6,775.6,0.294315229,,
248900334,10571.9,328.7,492,88.1,11623.6,142.9,0.309719846,,
248900383,531.4,0,1,239.3,790.6,18.9,0.122931957,,
248900524,6638.4,352.1,430.8,382.5,7854.9,51.1,0.295345847,,
248900664,10083,539.4,942.5,95.8,12077.1,416.4,0.299854754,,
248900748,8638.8,82.6,162.9,61.3,9050.3,104.7,0.224231012,,
248900896,5557.3,484.1,858.3,232.4,7230.9,98.8,0.194957091,,
248900938,10371.2,2446.1,1271.3,539.8,15086.7,458.3,0.426672134,,
249000241,5932.7,343.8,511,21.7,6922.6,113.4,0.400351622,,
249100074,2875.8,95.3,33.1,38.7,3120.9,78,0.261502367,,
249100157,5121.4,1057.3,838.9,36.1,7075.3,21.6,0.374685569,,
249100546,5039.5,150.3,349.8,58.6,5623.9,25.7,0.290045746,,
249100553,3751.8,142.2,131.5,22.2,4059.9,12.2,0.335931488,,
249100595,4757.1,113.5,128.8,8,5134.1,126.7,0.355990847,,
249500109,1429.2,1.7,2.1,4.3,1439.7,2.4,0.165382009,,
249500109,1429.2,1.7,2.1,4.3,1439.7,2.4,0.165382009,,
249500430,2193.4,33.9,118.7,55,2447.3,46.3,0.203448305,,
249500455,3483.1,28.5,19.2,7.3,3677.8,139.7,0.488173299,,
249500489,1200.8,8.1,11.7,0.6,1221.2,0,0.249127889,,
249500513,4828,21.3,27.8,212.4,5130,40.5,0.254096249,,
,,,,,,,,,
